 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
t	3.0922933e-05	8.858813e-05	0.00060897577	0.004047051	0.0051832576	0.018369699	0.20677009	0.23395309	0.23862237	0.19508588	0.026042474	0.03024139	0.04095618
t	2.3931205e-05	0.0004083741	0.0010502557	0.00054719526	0.0058430834	0.058480054	0.19181119	0.15903999	0.23924363	0.19368865	0.02105627	0.10989402	0.018913291
ù	3.0402442e-05	0.00013100523	8.415496e-05	0.0003693423	0.0044745714	0.01574995	0.09875439	0.17016076	0.5553256	0.065042995	0.040822033	0.0264947	0.022560101
c	0.0004959269	0.00034786225	0.0004998155	0.0034490854	0.03301283	0.19941567	0.1057325	0.07384296	0.43964142	0.06785068	0.022888439	0.03335963	0.019463124
e	0.00033664916	0.017656513	0.0016188953	0.00083631393	0.0010148732	0.041829426	0.13775031	0.09689324	0.16709132	0.23976135	0.051244617	0.20707655	0.036889922
t	3.8898743e-05	8.070745e-05	0.00042233954	0.0028941517	0.014805612	0.023324123	0.056133457	0.09691586	0.40701404	0.19419424	0.1224949	0.05529864	0.026382998
r	3.2839274e-05	0.00038392565	0.00079312845	0.00015744944	0.004360753	0.012674692	0.17678575	0.24793933	0.31442955	0.08562261	0.026480827	0.104906514	0.025432622
ò	0.00015992764	0.0003214778	0.00010547482	0.0001538637	0.0026618133	0.013963044	0.030273326	0.04857086	0.6295848	0.0634633	0.093569346	0.09045493	0.026717871
o	0.0028956465	0.00069480867	0.00055418094	0.0013473323	0.0050447225	0.03397929	0.052985493	0.03920626	0.2900345	0.10341218	0.14208382	0.21564956	0.11211221
p	4.7996153e-05	0.00017515801	0.00050614914	0.0013620183	0.005114022	0.0076951724	0.041077834	0.18739012	0.3670771	0.053811345	0.11022822	0.15137517	0.07413975
o	0.0002627705	0.008917267	0.000319923	0.0001532955	0.0017562289	0.024541365	0.07526641	0.06347826	0.2665744	0.02800955	0.11058197	0.36529288	0.05484569
d	0.00019944766	0.00013088527	0.00037173615	0.0004176506	0.0025937178	0.002483464	0.0049059656	0.015988052	0.09322382	0.14613247	0.36252737	0.22678217	0.14424331
d	0.0001737469	0.0073453356	0.00021387798	0.00012996954	0.0009983793	0.013129598	0.03967235	0.03833463	0.09434728	0.0114002	0.12079005	0.57787776	0.09558678
ù	6.1843246e-05	0.0005427693	0.00027901705	0.00029244178	0.0016298343	0.0046229647	0.008906923	0.019925058	0.07584201	0.014558068	0.38905123	0.38504046	0.09924743
p	0.003073745	0.000744309	0.0002772876	0.00016747462	0.0018029378	0.003657415	0.00497132	0.0028362342	0.022296127	0.012421673	0.11899228	0.4581068	0.37065235
a	0.00016512146	0.004430184	0.00031388248	0.00038917898	0.00037966113	0.0024850948	0.0036786494	0.0029371448	0.008166361	0.0058506234	0.17889567	0.56477356	0.22753485
s	0.00016216913	7.8297046e-05	0.00038601304	0.00019463412	0.0026154458	0.0008060216	0.0011977134	0.0048227226	0.02920321	0.033344958	0.2309171	0.44258684	0.2536849
t	0.00015030894	0.0011696671	0.00046292058	7.5136595e-05	0.0031909232	0.005363882	0.0140116615	0.038525548	0.094400264	0.01327679	0.043894205	0.66325337	0.12222532
i	0.0023531956	0.0035946632	0.0004367474	0.0001484648	0.0017363965	0.009314858	0.0069169477	0.022251144	0.12508854	0.02942883	0.16964275	0.38388368	0.24520381
c	0.002894433	0.03808344	0.007915356	0.0012634486	0.00860491	0.020336429	0.01487826	0.011554208	0.03834023	0.037440415	0.16000243	0.3847888	0.27389768
c	0.0010998342	0.04555367	0.0004698335	0.00029089893	0.0008134521	0.014726523	0.010723489	0.011224547	0.01920475	0.003501064	0.42355385	0.35252315	0.116314925
i	0.0003935242	0.00727005	0.001153996	0.00036541893	0.002864613	0.025627986	0.055191215	0.10838547	0.18501268	0.023448883	0.341371	0.20806997	0.040845286
ò	0.0011167224	0.0007309305	0.0021389409	0.00020744358	0.0011799153	0.00053859263	0.0008682002	0.004652282	0.006058153	0.010559529	0.08886488	0.7296519	0.15343258
t	0.00063278776	0.0026031137	0.00036734002	3.071279e-05	0.0011790297	0.004163074	0.003400165	0.0039127483	0.033850525	0.004615716	0.08176585	0.7796052	0.083873704
t	0.00018332986	0.00087508926	0.0005373029	0.00021251978	0.00028780496	0.00026500094	0.00016971694	0.00024879523	0.0012420136	0.0011879486	0.06495641	0.47840583	0.45142826
u	0.0021229277	0.0024729625	0.00027063207	6.855296e-05	0.000435612	0.0028380114	0.0053217383	0.009900396	0.021723038	0.017805832	0.2456974	0.56431985	0.12702301
</S>	0.006252164	0.3262956	0.02895341	0.0011518203	0.014838123	0.032436784	0.01560323	0.007689208	0.010452902	0.005392533	0.041463524	0.35247818	0.15699247
