 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
è	0.00020808524	0.0012778619	0.00091232744	0.03829257	0.17336376	0.43697605	0.25574166	0.04883874	0.01887604	0.025512882
l	0.00025957677	0.0071195704	0.0038681182	0.07937678	0.119496614	0.19819464	0.5205557	0.023789588	0.016891012	0.03044843
i	0.0001479296	0.010780982	0.005774088	0.011311544	0.16301493	0.29840416	0.4606926	0.0182052	0.0111672925	0.0205013
n	0.00018974835	0.000603519	0.0003178249	0.0011728979	0.061189335	0.25331637	0.35629293	0.25596532	0.037516486	0.033435576
a	0.00041574094	0.0024831453	0.0006453821	0.007943345	0.031272832	0.21036668	0.45057213	0.17377068	0.06150017	0.06102977
d	0.00023869309	0.0008738774	0.00026154914	0.0011710913	0.019918337	0.07042785	0.15064482	0.6196607	0.07999769	0.056805275
i	0.00043799143	0.0068916604	0.0016276048	0.01160263	0.008481603	0.030091101	0.43697616	0.27631402	0.11562184	0.1119554
v	0.0002722554	0.00086546893	0.00018995236	0.0011020903	0.011819815	0.04907457	0.048582055	0.6165105	0.16511801	0.10646523
e	0.00060584163	0.025014965	0.0078258235	0.0077466215	0.002637537	0.0055226963	0.15366577	0.18994609	0.32261077	0.2844239
n	0.0004292467	0.00064895954	0.00016560356	0.0011645928	0.005627413	0.032471552	0.020471292	0.36420006	0.32774368	0.24707758
t	0.00076672144	0.013101269	0.0010224927	0.0017391503	0.00092133455	0.0031803902	0.041942082	0.16218625	0.4622474	0.31289294
è	0.00023343386	0.0004953294	0.0004789722	0.00081468583	0.001322305	0.0066705015	0.013716507	0.32558385	0.3904081	0.26027638
s	0.00064216775	0.004563528	0.00060459384	0.0006554525	0.00017715666	0.001903594	0.0030723212	0.026846606	0.7790543	0.18248034
s	0.0005219322	0.017420137	0.0023574673	0.0019282077	0.000104784354	0.0007961435	0.0047249114	0.028948367	0.56566834	0.3775297
i	0.00080715376	0.001915508	0.0005331088	0.00045884107	0.0012511199	0.007284586	0.016356178	0.12733243	0.6383481	0.20571297
m	0.00782432	0.037115462	0.02049149	0.011772072	0.002883166	0.0049768235	0.018211741	0.028880283	0.5342228	0.3336219
e	0.00034195615	0.0052823382	0.00426371	0.0012083506	0.00026983747	0.00037419805	0.008001928	0.042913325	0.7790346	0.15830979
s	0.001068817	0.00087319827	0.00030539455	0.0012429702	0.00073918735	0.010656502	0.00438512	0.1240654	0.5035317	0.35313174
s	0.00013193875	0.00241758	0.0006142335	0.00030123373	5.938591e-05	0.00022839961	0.0009965246	0.010635349	0.5832367	0.4013787
è	0.0011446599	0.0018037057	0.0012325369	0.0024601712	0.0003098832	0.001781368	0.016967539	0.053454284	0.4289135	0.49193242
r	0.000413229	0.00090763636	0.0023634268	0.0009171507	0.0003638644	0.00023014599	0.0039051678	0.027999092	0.3919542	0.5709461
a	0.0004487959	0.00068645604	0.00031311737	0.00051639864	0.0002712428	0.0015996535	0.000673312	0.05599721	0.27958316	0.6599107
</S>	0.0013027033	0.0017540926	0.0016710125	0.0018293986	0.00020485665	0.00056131283	0.0032132631	0.05416658	0.3580305	0.5772663
