 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
c	0.00049551635	0.00022703804	0.00094783277	0.0049030166	0.037630495	0.11350341	0.32442477	0.16563013	0.22530675	0.043914024	0.050692506	0.012693693	0.01963084
e	0.0023667382	0.0017079634	0.0017469866	0.0024826608	0.029213725	0.19916663	0.16175382	0.25932342	0.12537637	0.07529917	0.077535786	0.013587451	0.050439257
p	0.000521014	0.00017942794	0.0007606696	0.0024449169	0.019686313	0.06628839	0.2546665	0.1542785	0.30168203	0.07039111	0.06783631	0.022267697	0.038997103
à	0.003185844	0.0019907348	0.0018793093	0.0017195569	0.013387484	0.11912254	0.076787926	0.33987263	0.13622916	0.12242279	0.068263136	0.028532188	0.08660672
o	0.008032238	0.0011848446	0.002276396	0.005841704	0.01010795	0.07723557	0.07185306	0.2213346	0.083990864	0.15316814	0.042867284	0.1830668	0.13904062
s	0.0024217933	0.0005578474	0.0013476604	0.0025675003	0.024905005	0.079490155	0.19074243	0.164936	0.3025923	0.10940214	0.034518786	0.03919281	0.047325607
t	0.005883592	0.0002602229	0.00013884756	0.001407283	0.009956862	0.039964817	0.05380295	0.11329299	0.1302664	0.089980625	0.0368028	0.20530623	0.31293634
i	0.018646859	0.0005752034	0.0012703058	0.0010621934	0.010693493	0.07407396	0.1558369	0.14215711	0.2178132	0.19332711	0.045380004	0.046032496	0.09313112
t	0.007688832	0.0015564789	0.0036175193	0.0034852037	0.010931844	0.027428713	0.098271966	0.17811151	0.23912579	0.106512435	0.06816478	0.14369038	0.11141458
à	0.012074935	0.00083244994	0.0004873101	0.00060304714	0.008141258	0.053416505	0.047904808	0.2750358	0.13010813	0.14433448	0.044085413	0.11388224	0.16909362
l	0.00740571	0.00066407194	0.0009395841	0.00086569437	0.0017636651	0.008397437	0.013136596	0.044848025	0.02876572	0.10323687	0.037984513	0.3868822	0.36510998
a	0.0029204462	0.0006343984	0.00086478976	0.00025462214	0.0035844215	0.028679982	0.030669602	0.078597024	0.06532957	0.12730944	0.039417285	0.45757395	0.16416451
s	0.0024368858	0.00024069568	0.0006547546	0.00060031423	0.0021420873	0.0047685364	0.028065206	0.029151661	0.12239204	0.03956649	0.024985082	0.25238854	0.49260777
s	0.013057351	0.000351536	0.00022010396	0.00062068726	0.004267423	0.023362981	0.11337801	0.074321866	0.19340709	0.08341597	0.03491096	0.25419098	0.20449504
a	0.17646094	0.0058238422	0.0068516955	0.0028849926	0.0062153675	0.024034904	0.039904155	0.13170625	0.10680131	0.13143362	0.036227748	0.14975391	0.18190129
n	0.15964985	0.0036212762	0.0037773668	0.002273824	0.0072304793	0.011487996	0.027289644	0.03219697	0.057997573	0.10090234	0.09775963	0.30893734	0.18687569
a	0.04879222	0.005147734	0.0028108482	0.0005280641	0.0013063289	0.012261466	0.01939969	0.26379463	0.092672184	0.17244643	0.04748331	0.14278291	0.19057418
z	0.0039685406	0.00035241566	0.00062516547	0.00055987976	0.0013418219	0.0019201667	0.008846423	0.0064834342	0.059772257	0.023478828	0.031049121	0.33517513	0.52642685
ì	0.0136316065	0.0013504014	0.0005681649	0.000560864	0.0014624024	0.014391785	0.029927295	0.20811148	0.10694235	0.126844	0.03410062	0.24738449	0.21472462
s	0.02171055	0.002109091	0.0020804708	0.00038871184	0.00061735767	0.001856386	0.0033624186	0.0070415493	0.018014751	0.04720628	0.023152389	0.3303353	0.5421248
o	0.0055048307	0.0070068715	0.0052065533	0.00076898275	0.0002686801	0.002560172	0.0104446225	0.024828065	0.03475162	0.09819658	0.18820515	0.35771206	0.26454583
</S>	0.007765337	0.00054747355	0.0007573378	0.0008835754	0.0009315481	0.0013449352	0.0060923398	0.0041573616	0.02994187	0.020513838	0.045262143	0.4381575	0.4436448
