 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
t	7.598663e-05	0.0012005776	0.000719687	0.0033131945	0.0019506711	0.021463282	0.0814292	0.6185275	0.066164546	0.110438414	0.030481819	0.03641961	0.027815511
i	0.00013609855	0.0006006731	0.0003076219	0.00082577433	0.0006074199	0.02232227	0.2007044	0.0661719	0.055521857	0.45778525	0.13332063	0.01022484	0.05147127
n	4.2253636e-05	0.0011121024	0.0003524508	0.0013315893	0.00046046372	0.00447319	0.032740127	0.54143465	0.120326094	0.19650395	0.038348924	0.041608736	0.021265425
ì	0.00055463635	0.0011213834	0.0009814322	0.0014368169	0.0010063234	0.007625138	0.03486979	0.029947571	0.07224036	0.6228741	0.16365819	0.010443317	0.053240992
c	6.1157e-05	0.0001782494	7.320086e-05	0.00020284348	0.0010078893	0.0026239373	0.005970519	0.07571349	0.3647834	0.4883163	0.027027382	0.019694787	0.014346727
h	0.0002606338	0.00071574474	0.0012005104	0.0018054068	0.0010562638	0.009639245	0.06177994	0.2347946	0.007557151	0.55295235	0.047003824	0.038456626	0.04277781
a	1.8474158e-05	8.8738896e-05	4.0474213e-05	0.00012969671	0.0007107179	0.006352119	0.018480819	0.14620961	0.19904934	0.5570558	0.050631907	0.007710902	0.013521466
p	1.0467142e-05	0.0003268972	0.0006612328	0.001112826	0.00069430354	0.0021690533	0.0066236565	0.12626703	0.13203658	0.36441356	0.16364588	0.13399328	0.068045236
à	3.8805225e-05	5.7662844e-05	0.0002098031	0.0002779687	0.00030063983	0.0016141545	0.0047187153	0.027392628	0.025237191	0.72765017	0.12700011	0.010367249	0.07513497
r	2.8406987e-05	0.00012460857	3.7651917e-05	9.8309036e-05	0.00018415366	0.0010168409	0.0032206422	0.04096388	0.43389907	0.43144327	0.055313952	0.024893943	0.008775308
o	0.0004673582	0.00092250993	0.00023815337	0.001153177	0.00022373974	0.0031870739	0.068431005	0.18358092	0.13114442	0.45863217	0.0811684	0.038497463	0.032353565
n	1.1084427e-05	0.00012528246	0.0002587686	0.00041062813	0.00032726655	0.0010094137	0.0015989067	0.02422485	0.18946426	0.250499	0.13179252	0.23306236	0.16721566
t	8.280789e-05	0.00017401026	0.00012001528	0.00041884911	0.00015021308	0.000820823	0.00567608	0.031891707	0.04701314	0.53141546	0.2579816	0.03823792	0.086017385
a	0.00025587357	0.0012706441	0.0002490129	0.00041172758	0.0019879404	0.0028545756	0.003063903	0.030151635	0.17049018	0.4698659	0.13524486	0.10103944	0.08311431
s	6.6650064e-06	7.374061e-05	0.00021537939	0.00026336213	0.0008249874	0.0015942887	0.0015500877	0.016044518	0.092960365	0.3010475	0.3543317	0.18165386	0.04943347
i	5.704891e-05	0.00020262913	0.000107372674	0.00018783988	8.122952e-05	0.00035540908	0.0012777302	0.010005848	0.021919422	0.64277583	0.24350305	0.019633802	0.059892796
n	9.123044e-06	9.65596e-05	0.0001000738	0.00020913419	0.0002825076	0.00042019068	0.0010023871	0.009406446	0.017405963	0.034621336	0.14840533	0.6527951	0.13524583
a	0.00032701492	0.0007317212	0.00070026313	0.0010497578	0.00015878164	0.00029477634	0.0005844072	0.004564212	0.018419487	0.5893968	0.3143983	0.015780956	0.053593494
g	7.507358e-06	4.7857466e-05	8.52553e-05	0.0001725563	0.00031040696	0.0002340898	0.00060929504	0.004201683	0.0044744876	0.00970564	0.07803889	0.72284687	0.1792655
l	0.0005262036	0.0013805988	0.001175525	0.0010148325	0.0006330569	0.00076949946	0.00088271144	0.0021460734	0.011011751	0.32359302	0.5175387	0.03417294	0.10515506
i	0.00024081471	0.000684699	5.1428753e-05	5.8589925e-05	0.00015543253	0.00044563878	0.0018684305	0.0027306797	0.056381833	0.11396806	0.5116401	0.22505122	0.08672309
s	0.001009572	0.0026371784	0.00038714893	0.0006999646	0.0026487932	0.0038460274	0.0017098738	0.0022385402	0.01888112	0.0622724	0.45823863	0.17548713	0.26994357
ì	0.0070776953	0.013145703	0.007241072	0.00889628	0.001737726	0.0018661595	0.003431416	0.02660743	0.018316772	0.23947538	0.22900662	0.096601106	0.3465966
a	0.0001587426	0.0002173484	0.00010742147	0.00020166495	9.209441e-05	0.00029567204	0.0011114624	0.002880614	0.019446457	0.033860262	0.09541452	0.38382718	0.46238652
</S>	0.0003551971	0.00051877997	0.00028352937	0.0004372356	0.00041306997	0.00037873	0.00031142193	0.00069738075	0.025736552	0.06301803	0.35767347	0.15126328	0.3989133
