 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
n	9.352559e-05	0.0014861972	0.004672765	0.008085157	0.03521705	0.13112696	0.41666192	0.2900752	0.021205235	0.007124816	0.010787792	0.010828968	0.009414909	0.010842767	0.010673703	0.008307376	0.009233989	0.014161683
f	2.3143555e-05	0.00011069924	0.0008437412	0.0038814202	0.007942028	0.038022537	0.02545942	0.62189937	0.06539184	0.074622065	0.046948943	0.01839298	0.0011668706	0.022532532	0.03741822	0.005460213	0.0040451423	0.0258388
à	9.287205e-06	3.3234155e-05	9.250887e-05	0.01255408	0.034074213	0.29815146	0.02423107	0.36771253	0.03467822	0.031314567	0.058108658	0.022927282	0.004796042	0.029692244	0.018253427	0.005274469	0.005867727	0.05222895
o	4.8625174e-05	0.0005885111	0.0012993835	0.009848984	0.007062026	0.0677241	0.062673785	0.48055425	0.16679536	0.079080924	0.025439283	0.02910651	0.0037859357	0.046259448	0.0047019417	0.0022221017	0.0047677564	0.008041197
g	4.2269912e-05	0.00010604262	7.922043e-05	0.0005365143	0.0016529955	0.044178553	0.19128945	0.41927376	0.13462643	0.06938488	0.026650984	0.027221996	0.0040186243	0.024539461	0.01867198	0.0023491182	0.003431038	0.03194662
l	4.5155616e-06	1.1009927e-05	1.978603e-05	0.00043121813	0.00034770486	0.0042640264	0.018694164	0.36002043	0.15487656	0.30918717	0.0389904	0.021400617	0.001426108	0.024317	0.033092238	0.0059932778	0.0041930536	0.02273066
i	1.1277379e-05	1.5276391e-05	2.3274308e-05	0.002948647	0.008246278	0.05258473	0.016046124	0.55335635	0.12388699	0.10204257	0.04978837	0.016669935	0.0048118196	0.023700127	0.012893988	0.0023850217	0.0032322377	0.027356986
c	0.000112206624	0.00023983272	0.00064021087	0.00040498108	0.0032406442	0.00879263	0.06477848	0.17260626	0.47764283	0.054743975	0.048433974	0.028276619	0.021962838	0.03597425	0.028203027	0.0031838573	0.006399908	0.044363495
è	9.058376e-06	2.3893768e-05	3.0903615e-05	0.0003144241	0.0003041039	0.0016177195	0.011411822	0.1422892	0.16375066	0.48643586	0.045644663	0.039221045	0.0027124588	0.03567573	0.027389228	0.013551522	0.0074945763	0.022123106
a	1.7659064e-05	6.399165e-05	0.00024884424	0.0014339231	0.0012322684	0.03242069	0.0066069006	0.23557125	0.52856064	0.078899175	0.029368	0.03224637	0.0032124345	0.037755758	0.005379636	0.0008025765	0.0009527601	0.0052271863
t	5.5182467e-05	7.2217576e-05	0.00010612168	0.00010876901	0.00048254794	0.0052521583	0.060779918	0.14061894	0.22505644	0.09151232	0.1110998	0.12559164	0.052102968	0.079186074	0.063713364	0.008354848	0.0059664254	0.02994024
a	4.2034593e-05	2.911762e-05	0.00013441822	8.1943e-05	0.00011108711	0.00069445506	0.013107965	0.11805282	0.1799376	0.41224563	0.09019747	0.038315117	0.00329214	0.032615278	0.076044835	0.007984556	0.00425917	0.022854358
p	0.00016691965	8.1824655e-05	0.0008363006	8.725741e-05	0.0010482154	0.0011803084	0.027029984	0.03310618	0.22394273	0.035756424	0.11384437	0.110519655	0.19157745	0.12350763	0.07935857	0.01853668	0.009127333	0.030292189
e	1.3069332e-05	2.3228431e-05	2.6850028e-05	0.00014292865	2.3170907e-05	0.00046352932	0.0012441641	0.03798902	0.26536915	0.28652942	0.10855134	0.09931185	0.008239985	0.046366647	0.07926061	0.020376028	0.008068362	0.03800062
r	0.00011708446	7.049463e-05	0.0006730415	8.107787e-05	0.0008759776	0.00077977445	0.01621935	0.012462968	0.09475032	0.017042577	0.10746493	0.124425426	0.28602424	0.16056678	0.114820026	0.028670525	0.009253248	0.02570213
ò	1.4722262e-05	5.6962126e-06	1.2640601e-05	1.9517782e-05	2.7555028e-05	0.00020966351	0.00056711223	0.024440628	0.10267141	0.123944096	0.20947856	0.18558556	0.023662979	0.0891111	0.15505828	0.02934708	0.009335823	0.046507593
e	5.3728032e-05	1.4978344e-05	3.294326e-05	7.054951e-05	0.0003209776	0.0005732925	0.00056428195	0.00460253	0.060748555	0.013206962	0.253016	0.23351173	0.0673993	0.3004944	0.028774224	0.01333997	0.005527657	0.017747914
m	5.292597e-05	1.6154245e-05	1.6675145e-05	0.00011247166	0.00012402568	0.00084418006	0.00027602047	0.00587496	0.06281331	0.017887551	0.29633397	0.11973341	0.114395656	0.100084625	0.18892466	0.013791682	0.013512216	0.06520554
è	1.2593181e-05	1.581444e-05	1.27310095e-05	8.008252e-05	3.0098956e-05	0.00040612655	0.00033010394	0.009038657	0.08096624	0.08270405	0.09477388	0.2127599	0.042672917	0.16318575	0.15877749	0.042948544	0.017251994	0.09403308
a	4.557321e-05	7.433558e-06	3.6459645e-05	5.182959e-05	0.0002198433	0.00033090508	0.0004628731	0.0040656263	0.041030616	0.01385674	0.12580791	0.19666743	0.08129893	0.4480219	0.048690118	0.018656125	0.008202939	0.0125467125
m	7.27758e-05	1.224505e-05	2.5068844e-05	0.00012926107	0.000108326494	0.0006118825	7.025477e-05	0.0017205905	0.023188567	0.0076069725	0.24680202	0.10711425	0.11119741	0.110365465	0.253764	0.019171938	0.03085277	0.08718617
u	2.243495e-05	2.854514e-05	2.852326e-05	9.890974e-05	2.1087004e-05	0.00035205204	0.00018414826	0.0040024556	0.03547788	0.069065414	0.06295689	0.20324801	0.026635146	0.24850382	0.2021043	0.059618436	0.019975461	0.06767648
p	0.00049012725	7.822902e-05	0.00017773143	0.00016317292	0.0003630373	0.00034897643	0.0013826896	0.0003718484	0.0040861727	0.0035418398	0.10363402	0.033980444	0.20987318	0.056966327	0.33142677	0.11663533	0.09067703	0.045803074
i	6.774671e-05	5.9220725e-05	0.00010539209	0.00013407352	2.2210526e-05	0.00026687514	0.00017144576	0.0015407886	0.05375428	0.07658206	0.06198053	0.1352764	0.022462113	0.38067067	0.09698011	0.08714537	0.044788256	0.037992444
a	0.00061399705	0.000103859034	0.00023719037	0.00020634674	0.00042276597	0.0003812698	0.0012037569	0.0002742017	0.0023381638	0.0027868797	0.07610255	0.021264458	0.15767547	0.03541614	0.30762398	0.15888663	0.17332187	0.061140466
c	0.00011937175	3.1555504e-05	7.784698e-05	0.00017122149	0.00011215883	0.00040336617	5.020631e-05	0.0006324019	0.010584428	0.0045496603	0.069787756	0.040882777	0.075929105	0.07627542	0.30508325	0.038111836	0.13304988	0.24414784
è	6.2592546e-05	5.6954053e-05	9.841904e-05	0.00014729478	1.719564e-05	0.000365042	7.8291734e-05	0.0015188211	0.060460705	0.0799028	0.074638516	0.14734796	0.01579501	0.419581	0.09679422	0.045117315	0.020889653	0.037128296
o	4.8155067e-05	1.830705e-05	4.1951476e-05	0.00011547801	0.0002986995	0.00016331192	0.00011880109	0.00028956804	0.004805602	0.0059821727	0.16102326	0.042548336	0.05200277	0.072099835	0.052464437	0.0932303	0.32361218	0.19113676
n	0.00012315929	4.508186e-05	0.00010219757	0.00017496853	8.303795e-05	0.00030756675	4.1875814e-05	0.0005493626	0.0059145726	0.004994323	0.02647971	0.023589214	0.021246893	0.06790441	0.26400134	0.055641055	0.17466812	0.35413313
e	0.00026812893	0.00019321077	0.00021331101	7.495269e-05	1.1070455e-05	8.5505395e-05	9.766997e-05	0.001338618	0.058255296	0.030576548	0.16495231	0.10727615	0.04182193	0.18698339	0.16608983	0.0415179	0.055632927	0.14461121
c	0.00033600407	9.350632e-05	7.6635995e-05	0.00016383037	0.00011606681	0.00015052067	0.00019503543	5.885414e-05	0.00026595654	0.0004432706	0.0031297079	0.0014074416	0.023320848	0.0024098943	0.041877676	0.049291097	0.6111517	0.26551205
e	0.0002267062	0.00016750417	0.00035167366	0.0004554725	5.9085163e-05	0.00044026336	0.00012489126	0.0008611767	0.0349925	0.077109344	0.046810817	0.058389667	0.00897748	0.36808914	0.070189215	0.07360228	0.16945025	0.08970258
t	0.00044800137	9.45814e-05	0.00011141235	0.00019949576	0.00015686656	0.00019680824	0.00025915515	8.3913226e-05	0.00036427312	0.000752079	0.0050551775	0.0021059262	0.024691537	0.0024173663	0.05798975	0.09717852	0.61278176	0.1951134
a	0.00028804337	0.00025911594	0.00032870198	0.00015469363	1.9727679e-05	0.000147662	0.00010310307	0.00033772117	0.018244222	0.027528608	0.047052816	0.05065291	0.039936364	0.14963971	0.069312185	0.042283952	0.24830317	0.3054073
t	0.00019958752	6.0074217e-05	7.4074866e-05	0.00014241559	0.00010577313	0.00013533338	0.00010063157	6.5661625e-05	0.00027488315	0.0004342842	0.0023935605	0.00065491867	0.0138171995	0.0011596418	0.021153351	0.03785716	0.6769733	0.24439822
r	0.00027428113	0.00027797994	0.00032096176	0.000215346	2.7436221e-05	0.00019502966	0.00014377925	0.00026691455	0.020167414	0.015671639	0.034896318	0.027132303	0.061022695	0.06845908	0.022081727	0.020351594	0.2807526	0.44774294
ò	9.593702e-05	5.9583086e-05	6.431878e-05	8.157303e-05	2.6009748e-05	9.528271e-05	2.1070065e-05	0.0002083997	0.0022917683	0.002499353	0.02943187	0.008350952	0.011229524	0.007837941	0.03427734	0.034335133	0.3352761	0.53381777
o	9.244431e-05	0.00010169738	0.00013238638	0.0001969435	6.027123e-05	6.551952e-05	0.00020225074	1.0273803e-05	0.0001593164	0.0005322962	0.0025646328	0.0003545737	0.0015630536	0.0018224905	0.003968277	0.05119791	0.7992839	0.1376917
</S>	0.000927907	0.00097467256	0.00079054746	0.00039741272	3.808065e-05	0.00017871971	0.000113529946	0.0004299438	0.003858625	0.004768239	0.014414529	0.0067014145	0.0020157383	0.029935958	0.08342086	0.10863983	0.34932256	0.3930715
