 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
ì	0.0010599536	0.00032708593	0.000395972	0.0030979645	0.007299353	0.03250965	0.18138646	0.09743063	0.09240039	0.44473422	0.07303936	0.06631898
a	0.00056666567	0.00022244373	0.0004299311	0.0016332653	0.011911073	0.020023517	0.09565632	0.20589612	0.30194557	0.18793866	0.13392396	0.03985252
t	0.00028076145	0.00025984508	0.00020235144	0.0006743742	0.0021961702	0.018206902	0.20044175	0.15747383	0.17559744	0.14987233	0.20846143	0.08633276
t	0.00091308606	0.00016019406	0.00025951845	0.00022297319	0.006719619	0.047718495	0.04683216	0.19603921	0.29696494	0.14960928	0.14857511	0.10598536
o	0.005715321	0.0006005169	0.00064159464	0.0004392342	0.0034595348	0.008698578	0.07158073	0.14653647	0.24774459	0.28866103	0.16447236	0.061449986
p	0.0058198837	0.0006278438	0.00042089034	0.0012971509	0.0043128957	0.00803219	0.04629567	0.087120496	0.17858653	0.4945241	0.122500114	0.05046232
o	0.0013538463	0.004150805	0.0021161486	0.00021261587	0.0059664925	0.008207637	0.010441287	0.08061002	0.2709323	0.409021	0.13347897	0.07350897
è	0.00029522556	0.00011496905	0.00014646047	0.0005209371	0.00077559723	0.002807854	0.0553497	0.035391435	0.0530664	0.36295965	0.39587805	0.09269378
t	0.0057709888	0.00079090055	0.0014451871	0.00022259835	0.0029842611	0.003117374	0.02704838	0.116528854	0.26533282	0.14013462	0.29601935	0.14060472
a	0.0012057911	0.002719322	0.0045337793	0.0001240676	0.0031082449	0.009933729	0.006792295	0.045925196	0.1123364	0.5838299	0.12899105	0.10050032
d	0.0006609865	8.9913105e-05	0.00016096896	0.00028162875	0.0004510686	0.0008039389	0.0070738764	0.0077490765	0.016937776	0.19572589	0.57666737	0.1933975
i	0.0018764233	0.0024327142	0.00085966894	5.8557223e-05	0.0011957898	0.0016450266	0.004058849	0.0100298235	0.03542301	0.7025815	0.12384292	0.1159957
k	0.0013488231	0.0001618583	0.00026694182	0.0004362136	0.000814391	0.0013342865	0.0058102827	0.0067981645	0.013414598	0.20646249	0.47338983	0.28976214
ò	0.0037678028	0.005256766	0.0032763926	0.000109197725	0.0015601746	0.001540313	0.0035917603	0.007272393	0.01783683	0.6377124	0.123102546	0.1949734
m	0.0029149512	0.00017455762	0.0004962051	4.0628867e-05	0.00051265233	0.00034094165	0.0012809399	0.0048265257	0.012170323	0.0721879	0.5973009	0.30775347
m	6.466622e-05	0.0007566061	0.0024197763	0.0001839399	0.0010003191	0.0007362734	0.00051591574	0.0013653437	0.0022216511	0.8442041	0.055168793	0.09136254
a	0.0066474187	0.007097585	0.010338983	0.0018976402	0.022684155	0.013437974	0.05151122	0.13508622	0.26213947	0.17130727	0.2504048	0.067447245
</S>	0.011866287	0.00027567174	0.0007109481	0.00037317345	0.00120261	0.0019907188	0.0025960624	0.0027247125	0.004032236	0.18117118	0.23359288	0.55946356
