 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
i	0.009012271	0.00045841438	0.00037653014	0.0038379107	0.0064826845	0.051855102	0.27552608	0.36378738	0.13395685	0.025936496	0.12877025
v	0.0013659579	5.5826582e-05	0.00021218217	0.00034260165	0.0018132814	0.019408654	0.0019820076	0.12654993	0.5660189	0.21044788	0.07180283
e	0.016283067	0.00082819356	0.00065549725	0.004234984	0.0032985362	0.0145711545	0.4602522	0.10057466	0.08900126	0.05615315	0.2541473
n	0.0013882989	5.079036e-05	0.0002222999	0.00018690522	0.0009246799	0.010479876	0.0014663392	0.095268816	0.5122486	0.25678068	0.12098269
t	0.030950299	0.0023485923	0.000498934	0.0007943742	0.0014071054	0.005789152	0.2944459	0.06630878	0.11335546	0.104595564	0.37950584
è	0.0034246834	3.7484e-05	0.00047150333	0.00069145905	0.0009250297	0.005970356	0.013911723	0.12036078	0.51223665	0.110897474	0.23107284
s	0.0009579264	0.00016324568	0.0004422425	0.00014229663	5.812683e-05	0.00080324645	0.0024817507	0.01277326	0.043037165	0.604265	0.3348758
s	0.004530185	0.0012640636	0.000722818	0.0002954295	0.000110201596	0.0005768776	0.08129234	0.0036756876	0.019161487	0.29051197	0.597859
o	0.0138599835	5.19399e-05	0.00023062428	0.00043949942	0.001301177	0.010307237	0.032910027	0.15729815	0.2866756	0.2568607	0.24006508
m	0.22630672	0.0036280346	0.012459482	0.012926479	0.0028388968	0.005508034	0.04001288	0.13437365	0.109159	0.059522487	0.39326435
a	0.009181095	0.0006303426	0.0007768238	0.0032090847	0.0008181851	0.00522458	0.1851868	0.031374007	0.14226754	0.25470504	0.36662656
è	0.0016195533	9.517603e-05	0.0005951504	0.00024077723	0.0003905901	0.0031927032	0.0018720491	0.04970114	0.22376317	0.4581135	0.26041615
s	0.003229169	0.0005021927	0.0012716711	0.0005492624	5.928064e-05	0.0007402375	0.006653188	0.013021593	0.05667144	0.4679036	0.44939837
t	0.0017139155	0.00032629876	0.00029490067	8.416234e-05	5.8457448e-05	0.00017381759	0.008183647	0.00046493203	0.008805128	0.2402845	0.7396102
r	0.018282779	0.00014237486	0.00027255068	0.0003451946	0.00023532978	0.0019947386	0.024645176	0.036827862	0.14481308	0.41018572	0.3622552
a	0.04227453	0.029260848	0.01700929	0.003846435	0.0036270358	0.0064774053	0.0374999	0.070717484	0.21591127	0.33663175	0.2367441
</S>	0.15283257	0.023010483	0.022710588	0.009591635	0.0007257397	0.0016355762	0.037229538	0.014649545	0.020172864	0.10947831	0.6079631
