 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.0004086669	0.0006268909	0.00013873944	0.00024160744	0.00084119797	0.012159701	0.54599124	0.34034058	0.034454122	0.013348555	0.051448666
e	0.0006167949	0.00017651032	0.00037580464	0.0014056581	0.0029044142	0.038693774	0.23477957	0.25088438	0.37293616	0.04063026	0.05659664
s	0.0021373024	0.0003241162	0.00041166632	0.00092093664	0.00266047	0.014341133	0.26698482	0.24589486	0.31572977	0.02415715	0.12643778
t	0.007871444	0.0016699068	0.000619139	0.00065236056	0.0013665167	0.008750859	0.067044646	0.48638004	0.24259876	0.023258444	0.15978791
è	0.001968106	0.0007368691	6.15475e-05	6.0064445e-05	0.00046540864	0.008184626	0.12685633	0.24723457	0.53830284	0.0032159889	0.07291365
o	0.0061982675	0.0013101782	0.00029371082	0.0009108856	0.003296946	0.008073618	0.06887054	0.023120347	0.29073364	0.33303723	0.26415464
n	0.002199307	0.0003821553	0.00037354394	0.0008589921	0.0042633135	0.0040866965	0.15275618	0.14922309	0.39501452	0.06764889	0.22319332
e	0.0082569895	0.00074217224	8.62377e-05	0.0001943517	0.000410471	0.003478037	0.08585082	0.045604616	0.17902708	0.4808795	0.19546977
a	0.0015733722	0.00019204977	0.00034595345	0.00059799023	0.0005162028	0.0062498176	0.007471793	0.017393641	0.17861065	0.21888216	0.5681664
s	0.023781149	0.0015808251	0.00028012457	0.0006810456	0.0016747825	0.0031999806	0.06845882	0.12047798	0.44890216	0.08222645	0.24873663
s	0.0056828842	0.0015448174	0.0002938895	0.0003699911	0.0006426701	0.0015566187	0.013496041	0.06027109	0.113588296	0.24209613	0.56045765
ù	0.011785273	0.0020977203	0.00017299203	0.00016235252	0.0008115915	0.0033530507	0.012594793	0.04477162	0.29676104	0.0240676	0.603422
n	0.00032382848	0.00019067047	9.328738e-05	0.00015571022	0.00012980295	0.0013384285	0.0025385988	0.008248965	0.054807637	0.6599823	0.2721907
n	0.00028869405	7.6619e-05	0.00030298144	0.00029853487	0.00031024913	0.00045974297	0.009118864	0.004354329	0.021716706	0.7703202	0.19275305
i	0.0033540076	0.0011572138	4.3275148e-05	7.9612255e-05	9.530476e-05	0.0075451075	0.008427199	0.0373908	0.32016698	0.40711635	0.21462417
t	0.032018285	0.02010691	0.0016282636	0.0028743893	0.007368137	0.005242673	0.1747267	0.021494927	0.16205882	0.17451759	0.39796332
i	0.0017245278	0.0002488278	7.801562e-05	0.00016486133	0.00015994077	0.00080638396	0.011304607	0.0048673307	0.09260775	0.8058559	0.082181945
</S>	0.0056629903	0.0019994136	0.0004845388	0.00036371525	0.0007828823	0.0019168003	0.0007258533	0.005580143	0.020757824	0.052900102	0.90882576
