 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
i	0.0028539328	0.025438856	0.39836705	0.08514954	0.081270136	0.06709872	0.01319473	0.07877866	0.034110416	0.061578564	0.015719619	0.06733706	0.06910276
a	0.0015175762	0.0766106	0.16897565	0.36880004	0.10207325	0.03934501	0.03712124	0.034687247	0.03423631	0.03390312	0.032897186	0.034036186	0.03579659
f	0.00010821152	0.0065405006	0.017193275	0.5582505	0.26591778	0.031886544	0.021729212	0.017372401	0.015295154	0.015810573	0.0109846	0.0181296	0.020781724
o	0.00026881142	0.00069473975	0.025225982	0.27876115	0.43987745	0.04413549	0.003179968	0.048304312	0.0065650363	0.042816784	0.022485351	0.04135696	0.046328
r	0.00015854508	0.0055511566	0.012936288	0.19846459	0.43445745	0.09508561	0.071419984	0.032619823	0.03059818	0.024915522	0.024708027	0.026571829	0.042513
à	0.00029611768	0.00018034273	0.0058863335	0.13010189	0.6195157	0.07759444	0.0023301512	0.057485804	0.002058378	0.024194382	0.005151786	0.039413307	0.035791334
s	0.00050212996	0.0021317606	0.0023395065	0.0994786	0.47720405	0.18048625	0.065220326	0.10224528	0.00782381	0.01020568	0.0038396365	0.029564288	0.018958734
o	0.000492239	5.6154273e-05	0.0017585327	0.11811444	0.652267	0.104167156	0.0035238122	0.07374065	0.0014704348	0.010936054	0.0032391087	0.019472694	0.0107617015
l	9.124161e-05	0.0005487431	0.00058993587	0.030670725	0.13197799	0.346593	0.3108454	0.06928822	0.047581065	0.019001288	0.0102946805	0.015479008	0.017038794
a	0.00015177813	7.476451e-05	0.00027495727	0.021401776	0.20165704	0.52369106	0.055635925	0.056998286	0.030355645	0.052299257	0.007787258	0.030305553	0.0193667
m	6.882065e-05	0.00015667788	8.501255e-05	0.002710906	0.0130982725	0.25968286	0.3754987	0.110814266	0.14406717	0.040328123	0.018683434	0.015812995	0.01899272
è	0.0024833032	0.00011211061	0.00086334295	0.0016743947	0.033232346	0.19188485	0.022355208	0.15991244	0.02217411	0.14015152	0.029176861	0.17478618	0.22119334
n	0.00018417221	0.00017999475	0.00014360044	0.014587768	0.074767776	0.09752162	0.040504046	0.64055294	0.04969744	0.03776976	0.006120913	0.023439238	0.014530723
t	0.00027699387	2.4991828e-05	0.00013069916	0.0019894654	0.04303378	0.27622274	0.01469948	0.46225193	0.022349322	0.124619186	0.011209358	0.027856953	0.015335139
e	0.00044500225	8.8844456e-05	8.51495e-05	0.0016083057	0.009159036	0.11270645	0.051946502	0.6072607	0.09870995	0.04328237	0.015182744	0.036523223	0.023001766
e	0.0002696953	0.00027265132	0.00021899135	0.0036630388	0.009789264	0.078455225	0.08006939	0.15706986	0.34272024	0.1291124	0.026196009	0.08844309	0.08372009
s	0.00016323873	6.0966773e-05	0.000126892	0.001067041	0.0051443027	0.0479277	0.03998958	0.1581416	0.43263102	0.11182309	0.0571052	0.08021143	0.06560783
a	0.00090211077	5.319328e-05	9.0612004e-05	0.0005250804	0.004584509	0.023714745	0.04314824	0.2807572	0.060871646	0.3476896	0.12267836	0.060386475	0.0545982
l	0.0005139725	0.00029135038	0.00010468882	0.0011713678	0.0013764354	0.021623703	0.08772334	0.021879748	0.34560332	0.13956766	0.24082597	0.09538115	0.043937284
l	0.0053467727	0.0003654358	9.280494e-05	0.0006832603	0.0022319872	0.005912874	0.052655723	0.08082587	0.10851161	0.11697375	0.39500636	0.09763538	0.13375805
i	0.0014374829	2.9914074e-05	0.00017452288	0.00039231303	0.0019832137	0.050028	0.0071149855	0.16887042	0.1318826	0.20904288	0.09987589	0.23384121	0.09532664
m	0.0025348424	0.00072520116	0.00070818845	0.0040527727	0.007651381	0.031481195	0.01334275	0.07438861	0.17338015	0.2844686	0.08473673	0.20538758	0.11714199
o	0.0020249614	0.00045192393	0.00016013082	0.0006355814	0.0019995803	0.0027225134	0.007746323	0.029166587	0.03120333	0.066331774	0.5527797	0.08135298	0.22342466
n	0.0012461396	0.00040939226	0.00025804364	0.000925167	0.0010965109	0.032113418	0.07486336	0.03012694	0.21824397	0.0934414	0.20427188	0.24587725	0.09712654
ò	0.008071953	0.0012452281	0.00015631899	0.0009678088	0.0020979466	0.0024273999	0.035237793	0.01834181	0.021699267	0.016386012	0.3616607	0.19583455	0.33587322
m	0.0032134627	6.7548826e-05	0.00012841774	0.000203366	0.00092007295	0.003525519	0.005362044	0.039078075	0.0023165888	0.020700552	0.078963526	0.5463353	0.29918554
à	0.00075485994	0.00052721065	0.00036830408	0.0015155948	0.0013541769	0.0006550595	0.005809345	0.0012927414	0.013326205	0.024141947	0.33445218	0.19430827	0.42149413
i	0.0016927853	0.00011057442	0.00016786302	0.0001378459	0.00026531535	0.00055379217	0.0013379174	0.004226385	0.0010439361	0.008042279	0.055050984	0.7716918	0.1556785
</S>	0.03537654	0.0010435161	0.00045428175	0.00035429958	0.0012451332	0.00076161034	0.0011471625	0.03268575	0.00081326143	0.023812113	0.08222777	0.3461317	0.47394684
