 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
n	0.0011324141	0.0015151786	0.036430463	0.019523747	0.31512287	0.38317427	0.08367241	0.043100704	0.016379612	0.07167173	0.028276538
n	0.00034963986	0.00028252148	0.028007276	0.12448871	0.1312613	0.46259016	0.10033826	0.05496564	0.01908951	0.048038617	0.030588357
i	0.00022814883	0.0005297642	0.022133823	0.03255884	0.18429779	0.41845122	0.12203259	0.078428805	0.023981875	0.08078069	0.036576457
t	0.0002613204	0.00036703423	0.00059612904	0.0018014022	0.04336465	0.44044426	0.3351118	0.08991462	0.019272322	0.026461836	0.04240459
i	0.00046304998	0.00023180689	0.004408842	0.0066496423	0.030091489	0.3062606	0.29890195	0.15342459	0.016819784	0.0900152	0.09273305
k	0.0001803986	0.00012867805	0.00017768529	0.0030727058	0.053368773	0.3436852	0.3795143	0.15614219	0.043213688	0.008034817	0.0124815535
a	0.00071250723	0.00015920581	0.0010526545	0.0026115915	0.015908549	0.057563115	0.44065148	0.3386469	0.02396699	0.059078112	0.05964891
è	0.00029564495	0.00021274148	0.00014924587	0.00086336036	0.020860218	0.15210779	0.36182162	0.31649774	0.12265643	0.009669994	0.014865193
c	0.0011157772	0.00041433304	0.0041959207	0.00034455536	0.032488905	0.08926765	0.44037	0.29223165	0.025748722	0.068821214	0.045001335
h	0.00085066917	0.00071431184	0.0066348705	0.008338749	0.116414614	0.014762053	0.11407015	0.21424127	0.14647314	0.27958855	0.09791164
i	0.0004655867	0.00017379827	0.0009897162	0.00028526573	0.002641037	0.06988469	0.40371618	0.44288227	0.028055666	0.033227343	0.01767843
o	0.00037573115	0.00023238127	0.00040295962	0.00067275803	0.000964393	0.021549122	0.118585564	0.29922807	0.41794857	0.048845127	0.09119532
l	0.0005159572	0.00032746934	0.00067505037	0.00037508612	0.00037145003	0.016651371	0.108139746	0.40431476	0.2714472	0.11305432	0.08412765
ù	0.0066471496	0.0020938376	0.0021129039	0.00059646176	0.0010540638	0.0048782383	0.074528195	0.41243955	0.2720139	0.075172186	0.14846359
s	0.0008340512	0.0016466911	0.04474377	0.0023792994	0.0017205417	0.007614424	0.043874633	0.09844699	0.21189295	0.25170103	0.33514562
t	0.0035525458	0.002688193	0.018253947	0.0046084877	0.0050042653	0.003922508	0.027143918	0.19156267	0.24366789	0.35108864	0.14850692
r	0.00157053	0.0019583604	0.018561842	0.0041753957	0.0015209401	0.0037738455	0.028453343	0.08402674	0.28981093	0.36652666	0.19962144
o	0.00019913935	0.0002808568	0.0012675964	0.0031160365	0.0009856599	0.0021784229	0.014086354	0.056409426	0.4050773	0.36988333	0.14651586
a	0.0025085744	0.0016826458	0.0044405414	0.00034001723	0.00036679197	0.0014613769	0.020063262	0.09367259	0.10489969	0.48295307	0.2876115
n	0.0031763338	0.0019953167	0.0021811621	0.0004431118	0.00019370938	0.0038387962	0.047769338	0.18898894	0.3182251	0.2697666	0.1634216
a	0.009450553	0.003718655	0.0027396225	0.0013101306	7.327422e-05	0.0011741089	0.012036697	0.20458698	0.233492	0.22500592	0.30641204
m	0.0010171575	0.0023505043	0.0011543664	0.0002656366	0.0005516575	0.001106815	0.0060250103	0.01123928	0.11256614	0.38849318	0.47523034
m	0.0011883957	0.00060026994	0.0036748885	0.0005819763	0.00056682044	0.00015923577	0.00050829595	0.002901405	0.033012934	0.8181426	0.13866326
è	0.004258503	0.0015224615	0.007862627	0.0017575518	0.00010988093	0.0021969073	0.03064855	0.11093566	0.46605968	0.15455522	0.22009292
n	0.0016272194	0.0017256549	0.0071471655	0.0006929698	0.00371158	0.00013246451	0.001162057	0.009814311	0.060830347	0.69211495	0.22104137
o	0.0041943146	0.002729834	0.008489568	0.0005550629	0.0026494768	0.00016353492	0.0010213429	0.003591966	0.04775685	0.6998843	0.22896373
</S>	0.0005972013	0.00019838625	0.00067917263	0.00027873786	5.797734e-05	0.00039167097	0.0018288228	0.007485491	0.039505538	0.30771938	0.64125764
