 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
s	4.4699515e-05	8.053629e-05	0.00022456446	0.0011210504	0.00209146	0.08930102	0.049389943	0.29319918	0.28231323	0.006216275	0.0063675446	0.05544472	0.14143236	0.0727735
ò	4.661598e-05	0.00015560778	0.00035863914	0.00056293403	0.0021252446	0.03724035	0.119833976	0.3025092	0.2054043	0.015298103	0.0069985935	0.032447938	0.22984418	0.04717438
z	0.000107364016	0.000107878215	9.677923e-05	0.002487141	0.0021038866	0.01310169	0.09082748	0.21116412	0.28410447	0.07982305	0.070179895	0.099200085	0.048540022	0.098156184
u	1.9632507e-05	0.0004121271	6.077672e-05	0.0005097659	0.0021611396	0.008159047	0.21606125	0.2780655	0.35317156	0.029051932	0.00826506	0.047515746	0.03236751	0.02417897
n	0.00010448704	8.087218e-05	0.00022059541	0.00028461183	0.002559485	0.02759779	0.0024397087	0.36925066	0.37493104	0.014225739	0.002048707	0.04911662	0.118421905	0.038717862
f	1.6993969e-05	0.00017864045	2.2618715e-05	5.9503556e-05	0.0001394237	0.0040474655	0.020596966	0.38357067	0.2692525	0.046437357	0.0019832053	0.032860063	0.15749884	0.08333569
à	4.6916946e-05	0.0004076627	1.2424452e-05	0.00035226342	0.00046105773	0.0036592851	0.0016970946	0.31110954	0.24352227	0.011604603	0.0013424674	0.14006351	0.18293162	0.102789305
i	0.00018215242	0.0021234096	4.4769404e-05	0.0014800762	0.0060303025	0.011222385	0.031913195	0.24954242	0.12566087	0.10109749	0.045183003	0.09384434	0.22312932	0.10854631
o	6.6578854e-05	0.0006005031	1.3961503e-05	0.00060363644	0.00030514813	0.0011168265	0.0033193864	0.24153644	0.27253252	0.12392359	0.0022843047	0.0732191	0.052209355	0.22826868
g	8.769474e-05	0.0004905566	2.4226263e-05	0.00035997917	0.0008471549	0.0030949907	0.0009830336	0.24669454	0.13922971	0.06622777	0.0023564228	0.11492194	0.21579874	0.20888326
e	2.5484735e-05	0.00081495405	1.4530447e-05	7.114056e-05	0.00014090842	0.000688439	0.004781217	0.055474095	0.06674665	0.23704806	0.004868727	0.042342056	0.29757988	0.28940383
l	0.0006331302	0.0005414182	0.00017598209	0.00053152937	0.0018845439	0.010989489	0.0003675369	0.19607763	0.077244356	0.009774609	0.00041792216	0.2074107	0.404411	0.08954019
à	0.0002971656	0.0024574837	9.506432e-06	8.398984e-05	2.163135e-05	0.00014337819	0.005749575	0.009927082	0.029297937	0.64009124	0.02526102	0.13502368	0.03919245	0.11244389
o	0.00021167648	0.0022747752	3.642404e-05	0.0013638749	0.0004940761	0.00091035233	0.0018192362	0.051559836	0.022113495	0.042899773	0.007960759	0.5242142	0.18546012	0.1586814
p	0.00052762	0.003940291	2.3077924e-05	0.0010966035	0.00016295761	5.758633e-05	0.0010249751	0.05590975	0.031200115	0.21563299	0.016047478	0.23735167	0.08425497	0.35277
r	6.208616e-05	0.0082654385	6.2538948e-06	0.00013484119	0.00011641477	9.162308e-05	0.0033147468	0.024762588	0.028721668	0.19204324	0.013548727	0.28614545	0.08340083	0.35938612
ì	0.00033937956	0.00063461653	7.0980873e-06	0.00058716896	0.00013602118	0.00048857956	0.00027391533	0.038963813	0.015060952	0.0127764	0.0009983791	0.31219	0.35922596	0.25831777
m	0.00228425	0.02527798	0.0017233966	0.004107302	0.0001548179	0.00038822304	0.015468725	0.010225653	0.005010673	0.047482885	0.17625198	0.03693721	0.09344116	0.5812458
a	0.00022700042	0.00281261	0.0014571444	0.0007073308	0.00023647412	0.001956964	0.2830279	0.0029079255	0.0110093225	0.23054263	0.20238394	0.026526673	0.039692353	0.19651173
n	0.0012983214	0.001062801	6.160636e-05	0.002456742	0.0004521384	0.0012930678	0.00031558808	0.010058509	0.006205628	0.014700723	0.0012974641	0.057792183	0.3773124	0.5256928
a	0.0028933634	0.012052119	3.269293e-05	0.00075331517	1.2229489e-05	6.320325e-05	0.0069187847	0.0046260008	0.020400008	0.24707553	0.031677403	0.33942634	0.04512475	0.2889442
f	0.002520852	0.0024273556	0.00016245434	0.005356581	0.00055134745	0.00074274844	0.00059375545	0.009208266	0.0028252	0.018008886	0.004552188	0.067672476	0.39576513	0.4896127
à	0.0017340484	0.0034591681	2.1065713e-05	0.0004164215	2.0869253e-05	2.8241968e-05	0.0061468706	0.0022796798	0.0060675796	0.15778847	0.026629858	0.5510721	0.02175792	0.22257769
n	0.00030210355	0.006076016	4.0035615e-05	0.0011042972	9.754625e-05	0.00011335178	0.0011237093	0.005451939	0.0028427825	0.020222567	0.0068899347	0.054124568	0.28657514	0.61503595
e	0.002111089	0.0020026597	0.0010843117	0.0020565668	3.7550388e-05	0.00088719215	0.045264095	0.00018363808	0.0005504201	0.08235828	0.4746819	0.09508661	0.017934088	0.27576163
</S>	0.00023688721	0.0012795064	4.336546e-05	0.001459974	5.046781e-05	4.8593192e-05	0.00012957999	0.0007569053	0.00071361085	0.0045455783	0.0018515139	0.011480475	0.093230516	0.8841731
