 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
o	0.00638341	0.0070370943	0.0025190152	0.0004259246	0.0004442865	0.003925695	0.0063840277	0.043390468	0.0729609	0.023135852	0.0692743	0.012548997	0.017499011	0.076796114	0.17123172	0.29338786	0.19265524
s	0.023184149	0.0021049757	0.0016973378	0.0016828164	0.0043319385	0.004114442	0.009818413	0.028748717	0.052724205	0.017064497	0.032825485	0.027802724	0.014129719	0.03249931	0.057611603	0.37708622	0.3125735
i	0.009523897	0.0011889694	0.00020067953	0.00049389736	0.001386086	0.0060013244	0.021006264	0.059410658	0.02189023	0.018029738	0.15552203	0.0239979	0.015672768	0.036475062	0.10124494	0.31103963	0.21691597
t	0.024150971	0.0012568771	0.0015307474	0.001097946	0.0034578713	0.0032496199	0.0075208372	0.013362234	0.030898813	0.013066739	0.013916068	0.011817762	0.008490654	0.016888592	0.043685608	0.4598845	0.34572417
à	0.016954202	0.0019586768	0.00037395695	0.00052062864	0.0007410151	0.0019550563	0.010118681	0.06912711	0.021357855	0.029160928	0.067235984	0.021437781	0.010240352	0.033077233	0.072667986	0.3912146	0.25185794
l	0.084269226	0.010114682	0.002547821	0.0007921746	0.0008918102	0.0021810038	0.00179151	0.0058916425	0.044726186	0.003354371	0.021078225	0.004192368	0.0023248692	0.011734101	0.04934402	0.3040878	0.45067823
a	0.011229488	0.0057398737	0.0042035007	0.00076887006	0.00054758484	0.004888974	0.002059957	0.0090594925	0.08407941	0.007215124	0.08302305	0.00719909	0.009845315	0.14546104	0.1620774	0.35835627	0.104245506
s	0.04989746	0.0024790077	0.0010369839	0.0011964684	0.0026889378	0.0021469875	0.0058249077	0.010720582	0.022544758	0.007035996	0.020264007	0.009562532	0.008983607	0.024227055	0.07370093	0.39407453	0.36361533
s	0.008714076	0.0013929603	0.00022771656	0.0002684909	0.0005556089	0.0012904184	0.0075949333	0.04477362	0.010265738	0.016047632	0.07573003	0.011672077	0.009804098	0.03267864	0.13172185	0.40193275	0.24532942
a	0.2216936	0.0046328176	0.0040631085	0.0019943789	0.0032590472	0.007384099	0.005952211	0.004474424	0.06370164	0.0035606462	0.0330071	0.0075241956	0.0034450954	0.019335896	0.019107008	0.37048638	0.22637835
</S>	0.113799736	0.0015943998	0.000681892	0.00030326328	0.000444787	0.0016512073	0.0020775795	0.0025622004	0.021358876	0.0017716365	0.010834923	0.0019960185	0.0012365221	0.017631479	0.04198999	0.43014595	0.34991962
