 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
f	0.0034338206	0.07164336	0.39263198	0.227289	0.10395208	0.06792068	0.004670201	0.031950235	0.012367455	0.027936108	0.011902299	0.0081006335	0.03620212
o	0.00019381571	0.16656493	0.3798888	0.19186291	0.08280351	0.08432447	0.0010659829	0.022614313	0.008049174	0.021046218	0.00868183	0.0065916223	0.026312409
n	0.0010817071	0.0058698435	0.30182782	0.41314045	0.17723498	0.014750783	0.0147254625	0.012623041	0.011991851	0.011761374	0.011152505	0.011718588	0.012121572
o	0.00021548795	0.0016367785	0.30269098	0.4098406	0.19780281	0.015477452	0.0036614805	0.013447043	0.010831655	0.012480669	0.010509458	0.008836902	0.012568613
e	0.00020730591	0.00055040803	0.12995288	0.33474082	0.40955162	0.022509366	0.033441372	0.01412982	0.011912648	0.010387174	0.008819779	0.011810365	0.011986396
a	0.00011510117	0.00020251305	0.052054662	0.26426998	0.37733763	0.0428267	0.09436382	0.035187393	0.02648913	0.020902777	0.018780587	0.030632302	0.036837336
d	0.000103444756	0.00015011265	0.024685742	0.17557776	0.44241408	0.058630224	0.106825106	0.0404265	0.028197413	0.02110182	0.019296067	0.03821054	0.044381294
r	4.3936147e-05	0.00016322825	0.009589858	0.13142967	0.58959997	0.15676439	0.0061043384	0.019071551	0.0074531347	0.02163244	0.024908094	0.020629792	0.01260968
e	1.6687185e-05	0.00013768638	0.007929895	0.09714816	0.5454586	0.17680691	0.010460733	0.05349322	0.01867887	0.021536905	0.010780446	0.013907233	0.043644667
f	0.00012958409	0.00017243541	0.005702222	0.013658208	0.06788956	0.087060526	0.4480255	0.17548665	0.084754206	0.027759682	0.018397221	0.036668517	0.034295682
f	9.222994e-05	0.0008179844	0.0016708928	0.010813865	0.15887147	0.5650262	0.04000518	0.09363757	0.01676609	0.039141864	0.02698311	0.020901186	0.025272308
ì	3.064273e-06	0.00010870781	0.0028426459	0.0040283375	0.034828387	0.84828234	0.008452278	0.023407646	0.003707276	0.01764203	0.0070133484	0.025064968	0.024618937
m	3.144818e-05	0.00031437236	0.0023550994	0.0045830905	0.0084429765	0.7224654	0.0707545	0.113821976	0.03498709	0.015020225	0.005992199	0.009757014	0.011474648
m	0.0012605527	0.0012550954	0.0032514995	0.020212738	0.071991965	0.38469905	0.24383843	0.070348315	0.032313164	0.018678969	0.03974424	0.074723706	0.03768224
u	0.0002644294	0.0042368704	0.022870343	0.16320756	0.36671293	0.05074225	0.008351456	0.029676529	0.016842458	0.058790043	0.069539875	0.09903234	0.10973292
e	0.00031105004	0.00035426085	0.004230476	0.006096577	0.020761305	0.015567887	0.28142625	0.29660752	0.19727209	0.058478426	0.038977113	0.03543076	0.044486295
t	6.818824e-05	0.0001302198	0.0015646449	0.0026111444	0.014339213	0.008153691	0.060548417	0.23171806	0.39668658	0.17490008	0.06958897	0.015538124	0.024152676
i	4.543105e-05	0.00020005167	0.0007008124	0.0017246488	0.02088033	0.06002235	0.024167256	0.28300563	0.18178819	0.20600554	0.12730092	0.052151106	0.042007774
n	0.00010638328	6.458651e-05	0.00028406523	0.00043750333	0.0015601842	0.003951897	0.104659796	0.20465115	0.27141973	0.26957703	0.077394664	0.047859706	0.01803335
è	9.35144e-05	0.0006995694	0.0006178234	0.0014029562	0.020670759	0.13020223	0.028849453	0.14572933	0.10627016	0.2722482	0.14036429	0.071035676	0.08181597
c	0.00019967994	0.0012278376	0.00017853097	0.00074623374	0.0016004733	0.027252816	0.012813268	0.13093425	0.08974354	0.2826747	0.1245026	0.19689952	0.13122654
h	0.00015972128	0.0006903132	0.0010964902	0.002549445	0.009889954	0.09729325	0.010732626	0.048548486	0.043450627	0.15281357	0.32066455	0.18181203	0.13029888
i	8.185691e-05	0.00031613052	8.176391e-05	0.0006629499	0.0039043871	0.03956058	0.007994905	0.2353104	0.08779181	0.41240165	0.10579698	0.04054341	0.065553196
e	0.00017100635	0.00022513299	0.0004669052	0.00090934196	0.0017296819	0.014999869	0.019425284	0.10374264	0.1990173	0.23687549	0.20972739	0.12504002	0.08766995
s	8.1035876e-05	0.00029421944	0.00022835008	0.0003992952	0.0011824145	0.012181991	0.0051264362	0.100570284	0.16050299	0.2823594	0.2655684	0.11138562	0.06011957
t	7.499685e-05	0.00025713714	0.00045936517	0.00072716275	0.0017172673	0.008554124	0.0041908068	0.036683124	0.065566786	0.20170741	0.29674634	0.31721497	0.06610049
è	7.3699695e-05	0.0017629885	0.0005890052	0.0014314923	0.005267924	0.031131532	0.0005650089	0.035094254	0.08977477	0.23825896	0.2320198	0.14257893	0.22145168
c	0.00047207656	0.0010587262	0.00016970964	0.0012468059	0.00079957483	0.011642452	0.0004805515	0.0062462324	0.009619138	0.06281726	0.15603793	0.41274545	0.33666414
e	0.00021727894	0.0003605278	0.0009795486	0.0013143765	0.0033686936	0.048676297	0.0036687646	0.004714477	0.0040669	0.023843443	0.22946471	0.43541306	0.24391195
p	0.00032679894	0.00022023782	8.102162e-05	0.0002514316	0.0001827936	0.0014055206	0.0010735905	0.0034076946	0.014380351	0.020480491	0.11545195	0.5491402	0.29359785
l	0.00013759751	0.0023213348	0.00031512172	0.0006194404	0.0014737373	0.06587536	0.0006229033	0.0047961897	0.0027992914	0.051155165	0.09692492	0.45901352	0.31394535
ò	5.1152747e-05	0.00027086228	5.558809e-05	0.00013168177	0.00018055728	0.0017569076	0.0002528373	0.0047265156	0.005383589	0.028299326	0.08881616	0.4920349	0.37803996
n	9.14802e-05	0.00014129006	0.00010688236	0.00034801167	0.0001512468	0.008409612	2.752101e-05	0.00024032174	0.00024108568	0.004457388	0.0697639	0.49822426	0.41779697
n	0.00024660054	0.00057630014	0.00029161203	0.000765095	0.00042323297	0.036223408	0.00046542689	0.0020190903	0.0011188173	0.004888578	0.048370164	0.26711565	0.637496
i	9.0599606e-05	0.00071225385	6.767218e-05	0.0001410833	0.00023064869	0.0035828943	0.00043365432	0.004482618	0.009123668	0.028912205	0.20377763	0.4308473	0.3175978
</S>	0.0029093276	0.01334702	0.0028544236	0.0083215	0.010321397	0.4074484	0.00045148493	0.004845031	0.00085488	0.04734005	0.10836549	0.1761044	0.21683669
