 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
g	7.2627954e-05	0.0003398768	2.151775e-05	0.0001251098	0.0034767755	0.014654826	0.0029884854	0.24342018	0.3030516	0.03344013	0.0014887444	0.07111395	0.17199253	0.15381366
e	2.0357737e-05	0.00076126936	5.0511185e-06	0.000627194	0.001115026	0.0030069575	0.016145121	0.118483655	0.17763476	0.14597926	0.0042271977	0.0328812	0.28573015	0.21338277
l	0.000494303	0.00041702564	0.00041078273	0.00015371862	0.0035179597	0.03494983	0.00052511133	0.17257354	0.23628666	0.0105431685	0.0005197239	0.13874218	0.33173156	0.06913443
à	0.00018381966	0.0024323466	6.273872e-06	0.0012803961	0.00024906488	0.0010704207	0.022977462	0.07530024	0.07036082	0.5575627	0.01889675	0.08704307	0.06979546	0.09284123
o	0.0002372456	0.0017086285	3.6928996e-05	0.00078724255	0.0038975365	0.003740586	0.0038168805	0.12181105	0.06530747	0.07375467	0.012608797	0.44169953	0.15094645	0.119647
p	0.00025899228	0.0019897067	1.557874e-05	0.0004949575	0.0042586355	0.00033708374	0.0009527762	0.075977445	0.19919221	0.14973858	0.008574318	0.16337371	0.07862085	0.3162152
r	5.6975223e-05	0.011011482	6.545683e-06	0.0019571213	0.0010726348	0.00043558556	0.007858842	0.0471833	0.039463025	0.30926389	0.01661818	0.18019299	0.09302881	0.2918506
ò	0.00044461322	0.0005883308	8.666978e-06	0.0002177665	0.0008961088	0.004940411	0.00042696323	0.044329092	0.052892372	0.020630833	0.001409124	0.32823902	0.34927228	0.19570442
p	0.0031251768	0.03564792	0.0026427943	0.034446537	0.0012568102	0.0003549512	0.0072097043	0.016599026	0.03349508	0.16389069	0.05410991	0.06725242	0.12663664	0.45333236
p	0.0001786719	0.0031923645	0.00024687438	0.04493614	0.00016468897	0.002096247	0.14622672	0.0029416187	0.01281357	0.3919382	0.1135461	0.028836774	0.057390854	0.19549122
i	0.0001790311	0.02078134	4.9063012e-05	0.008503492	0.0028304637	0.005130149	0.012815	0.16796651	0.09759483	0.12220874	0.008061684	0.11850056	0.28081116	0.15456793
f	0.0028222012	0.0016009876	9.23637e-05	0.000573862	0.0014087133	0.0027753846	0.0004941115	0.0032696875	0.007939141	0.04441966	0.0031638022	0.05142919	0.17698632	0.7030246
à	0.00070474774	0.051808905	5.1070456e-05	0.012667193	0.0007274282	0.00018676039	0.006231018	0.024397243	0.03478231	0.2671045	0.018640196	0.23867767	0.096535005	0.24748589
i	0.00091009104	0.014223202	9.211499e-05	0.004030909	0.000910016	0.00063185825	0.0019299057	0.0075014345	0.01245402	0.08369583	0.009599423	0.17105937	0.18475533	0.5082065
</S>	0.0070257373	0.052610803	0.00011216915	0.0058925604	0.0022092494	0.00011068908	0.0029473125	0.01845479	0.010979673	0.22249597	0.033673156	0.16044647	0.16828677	0.3147547
