 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
f	0.0180994446565	0.0201521369338	0.0291365704071	0.0538170031988	0.118447838647	0.253669894594	0.209970312457	0.0792318556207	0.03566926031	0.0299685149079	0.0356439146239	0.0273465060608	0.0888467526233
f	0.0172777418734	0.0179073799073	0.0259628479213	0.0464001408823	0.102352375909	0.274404883731	0.207460106286	0.0786875873202	0.04508590057	0.0361775284776	0.0411128610501	0.0334657873857	0.0737047792605
ì	0.0182418215584	0.0183035964851	0.022350009876	0.0443199891968	0.0950550730763	0.294415116777	0.194183755895	0.0865610336867	0.0451460990567	0.0369260638248	0.0350041609399	0.0290340400735	0.0804592275121
m	0.0173497923581	0.0191846462817	0.026706507208	0.0477618352523	0.0917994741054	0.267539922126	0.187669940898	0.116852495429	0.0447753710189	0.0346777136616	0.0298299396313	0.0283474416915	0.0875049978586
m	0.021753306366	0.0229136006339	0.0334468578227	0.0506547659841	0.0998835989018	0.239652568575	0.173867898966	0.119292044676	0.050523927273	0.0355537618205	0.0313690427351	0.0392200996027	0.0818686119694
u	0.0220072038673	0.0218029437226	0.0290337792142	0.0430036239614	0.0895982153673	0.197688450725	0.166121093389	0.149583663625	0.0797519233577	0.0436217586735	0.0363018569164	0.039454398149	0.0820311182235
è	0.0156748783644	0.0162978218282	0.0201022199381	0.0315786073871	0.0640000376558	0.141377776108	0.19217896673	0.190967956408	0.124880820653	0.0484774928245	0.0378126388235	0.029124531132	0.087526264699
n	0.0183934700168	0.0203367916587	0.0256637982414	0.0368796524757	0.0650921607519	0.118549145769	0.208169267177	0.184902414803	0.125529267684	0.0473146168082	0.0335302852478	0.025433731924	0.0902053799969
a	0.0197825407909	0.0216737705676	0.0267376065591	0.0333278487119	0.050910952004	0.100049431723	0.164826876392	0.190751626601	0.138282679361	0.0855979927361	0.0437930082426	0.0275211526185	0.0967445086315
è	0.0145919644716	0.0164226543705	0.018738174011	0.0245804174573	0.0391924518147	0.0782229837077	0.132606624931	0.190412239867	0.174669416454	0.107599593045	0.0705510784809	0.0351401810088	0.0972722207238
n	0.0143570590759	0.0173714965502	0.0200071419677	0.0282645928658	0.0403940753982	0.0711853111026	0.135002723777	0.185241703956	0.181966317085	0.092476071415	0.0678943675603	0.0402944035609	0.105544661781
a	0.015963835228	0.0185163458787	0.0212215893266	0.0284371510419	0.0349529113427	0.0607227126342	0.105082532992	0.165079154185	0.176767686828	0.134361154072	0.0741360249868	0.045050473979	0.119708444974
s	0.0128678562647	0.0142352087549	0.0155931688147	0.0198419689273	0.0254522046776	0.0478292360781	0.0774538357307	0.154577343128	0.179634832009	0.171868194024	0.104443263729	0.0637529209597	0.112450069391
t	0.00864783843423	0.0098197588583	0.0111567893854	0.0137640405291	0.0203845106459	0.0410540835594	0.0684802421369	0.137123709843	0.17282374967	0.168176242008	0.13185305331	0.0967720775866	0.119944036197
u	0.00777448715274	0.00864126491743	0.0101517485671	0.0114747613664	0.0171446003553	0.0373898211198	0.054990096339	0.103414451814	0.149558096957	0.185790919736	0.139572414837	0.107853443062	0.166244058866
d	0.00688342238758	0.00758204591648	0.0091856990797	0.0119854279188	0.0157923950651	0.0352718359399	0.044789740313	0.0854644608047	0.141094498786	0.198270384645	0.144213181946	0.118970647421	0.180496416422
i	0.00627315098719	0.00696287806283	0.00854213825257	0.0118284056569	0.0152069122037	0.0318756970133	0.0383222051377	0.0701128049349	0.127559219662	0.180091832395	0.157956328115	0.143718962807	0.201549505007
è	0.00695071313506	0.00767376704561	0.00895438720459	0.0113363251163	0.0149383888566	0.0265739980178	0.0335077012792	0.0603214838716	0.121428942687	0.165600187312	0.166489635172	0.168186158336	0.208038241669
t	0.00656863800769	0.00775888746187	0.0088203482106	0.0143295754988	0.0172698683855	0.0295467022859	0.0348704529597	0.0580894784505	0.126722854296	0.166801797771	0.173109636391	0.191797661845	0.164314100223
s	0.0054617107759	0.00667632282062	0.00737603826973	0.0125754678396	0.0155441812418	0.0280598341286	0.0321382193599	0.0507541684302	0.109092705765	0.15141220899	0.19554616813	0.209251078615	0.176111926248
i	0.00502140220997	0.00650917305154	0.00613114704111	0.00774654471853	0.0106936210793	0.0206119099662	0.0232296433866	0.0354769598901	0.080047948335	0.13403154493	0.184386787777	0.249735216872	0.236378104589
m	0.00527422129872	0.00699674808085	0.0077721721667	0.0112406353388	0.0136074762114	0.0243369145741	0.0234864840735	0.0331476496634	0.0615678178583	0.132172319843	0.146184154326	0.307199894291	0.227013518396
e	0.00504198070457	0.00607671712888	0.0080083835871	0.0119171168743	0.0142231033971	0.0229121101467	0.0219300195392	0.0308046667651	0.0474294850794	0.107834880948	0.143544961175	0.366426416764	0.213850168332
d	0.00497850110859	0.00559087729256	0.00676962965657	0.0103163206438	0.012000228037	0.0175474271556	0.0181096553717	0.0247701010724	0.0381575651531	0.0828478417827	0.143220622792	0.406954079588	0.228737125444
i	0.004793635828	0.00525128559372	0.00618217345946	0.00953489427873	0.0111549768427	0.0152261315721	0.0163015320249	0.0207619497575	0.0315345072044	0.0664484027142	0.134927659464	0.444433724529	0.233449007815
c	0.00695979518993	0.00734910723077	0.00863339328282	0.011539742462	0.0139380117976	0.0180661677996	0.0185005408453	0.0215767610392	0.0290246641081	0.0548679288514	0.127113683288	0.43310277151	0.249327338605
ì	0.00788004566558	0.00819754551359	0.00963782867534	0.0124077131113	0.0153779869099	0.0204066575152	0.0199910606731	0.0225187700551	0.0289519143627	0.0517329826638	0.120030670363	0.425624537837	0.257242291535
n	0.00829139524359	0.0085880985172	0.00938537774151	0.00992109528243	0.0124748945702	0.0164181285331	0.015911954025	0.0182880894854	0.0244638830096	0.0482490305233	0.118775295988	0.454948833946	0.254283950845
a	0.00928912977946	0.00950769142153	0.0099361177379	0.00960342755428	0.0115039592939	0.0147291603497	0.014112960443	0.0156183616282	0.0197842373319	0.0395554817631	0.103347895463	0.457420363315	0.285591226615
</S>	0.00846715916253	0.00851732874546	0.00859075450245	0.00831423063034	0.00970322295245	0.0131622321608	0.0119926305625	0.0129617360361	0.016460587686	0.0306144239415	0.0812539576315	0.459850091658	0.330111652308
