 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ù	0.00710671463807	0.00715810871986	0.0107039222516	0.0191846780428	0.036047291358	0.106679775013	0.129238218516	0.217175870905	0.279939012974	0.186766351018
s	0.00676159552602	0.00747886211062	0.0128905982505	0.0249172093876	0.041574360986	0.104024947404	0.154192326839	0.204962864968	0.268513339965	0.174683894739
t	0.00800826543534	0.00648231714154	0.0131937174082	0.0282009060225	0.0402328053087	0.0833075230013	0.130078935946	0.230080710323	0.255403036322	0.205011816246
i	0.0113904678984	0.00667432203785	0.0114237106874	0.0250738057608	0.0300604140229	0.0547615959271	0.107904987089	0.233609853974	0.287933151441	0.231167700082
k	0.0102345211155	0.00669724696302	0.0111702277165	0.0227809694429	0.0250321850543	0.0480949968357	0.0957683196697	0.221338866858	0.35001255048	0.208870123361
o	0.00921807482557	0.00670014842927	0.0112800466806	0.0206524520725	0.0239069097401	0.0436514159359	0.0732232850859	0.197575593753	0.406356852827	0.20743521712
k	0.00852763317159	0.00630799436829	0.0107251029933	0.018522543161	0.022544347118	0.0359038848826	0.0586646690246	0.168577357251	0.435175542276	0.23505088104
a	0.00776598912906	0.00574487761383	0.00985038683503	0.0169435314029	0.0210689582258	0.0316717205431	0.0505738387282	0.157123242617	0.447468910092	0.251788484347
l	0.00767729056535	0.00548661156968	0.0100574161349	0.0173261696908	0.0220756762237	0.0311863788046	0.0468024378294	0.143233275006	0.450785933364	0.265368778182
ù	0.00582887900292	0.00472584524856	0.00936380809097	0.0174524953189	0.0218677770986	0.0295615879895	0.0445333863831	0.143712604469	0.441658002455	0.281295670127
</S>	0.00566290605946	0.00517317729928	0.00799660800749	0.0156955358694	0.0195047639583	0.0267932770447	0.0417880787515	0.139577711234	0.435719693227	0.302088362063
