 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
t	0.0397502519861	0.0332110161413	0.0384678966596	0.0671228659657	0.26573542277	0.238719473357	0.0540413618042	0.0744861716483	0.0377974375385	0.0560950537196	0.094573161629
è	0.0330126310774	0.0303917792938	0.0332755416199	0.0609283890552	0.203837429457	0.241234640786	0.101489025868	0.106647653789	0.0420349235875	0.0506543314505	0.0964936215232
r	0.0237787973458	0.0250970459179	0.0301475452666	0.0574814223984	0.181805133619	0.287273726129	0.144289280289	0.0909173356363	0.0320096612238	0.0491720532228	0.0780279075819
a	0.0216266342926	0.0235194112926	0.0296795370489	0.0486448998195	0.145126343806	0.281566577776	0.19492804963	0.0947769748788	0.0271521969946	0.0436369349009	0.0893423770313
i	0.0271628313067	0.0288638857529	0.0342470980463	0.0440400708512	0.0978033834687	0.232007255792	0.21525616681	0.125628274826	0.0283071335649	0.0460669370096	0.120616932884
n	0.0330479913772	0.0337490679796	0.0360161697628	0.0467075395711	0.0893012562896	0.178015645864	0.183145884137	0.174843799342	0.0429072347216	0.0569126391639	0.125352821431
ì	0.0310887890771	0.0326976785602	0.0344648484769	0.047850414511	0.0928837384432	0.135418537488	0.212539497846	0.201146419114	0.0473929603739	0.0557365290409	0.108780564013
c	0.0276049669838	0.0301895458871	0.033574949731	0.046162210555	0.0819369384611	0.122570147963	0.215077608615	0.222945671505	0.0471965727246	0.0714567588772	0.101284524958
h	0.0321780371946	0.027515727791	0.031946590113	0.0437341471417	0.0686170583337	0.107083254588	0.178530439938	0.265486098302	0.0811372613749	0.0689904948099	0.0947808546793
a	0.027600175517	0.0203220004057	0.0235229978337	0.0314560364372	0.0492813689179	0.0722494510627	0.152927805046	0.271588517834	0.149659155992	0.0593345812274	0.142057934993
p	0.0188126102308	0.0172583650486	0.0170207748366	0.0216829094771	0.0342154274006	0.0447652168742	0.104509613815	0.276568832278	0.206851762264	0.0692978413958	0.189016665198
à	0.0160128081079	0.0179311416778	0.0169181226335	0.021125790063	0.0329633764749	0.0368547400781	0.106137769605	0.274244983893	0.219319071021	0.0796482078519	0.178844006266
r	0.011990382352	0.0160857464809	0.0158745829685	0.0202679881923	0.0275471505583	0.0411817255594	0.117079775068	0.266758235831	0.220104997274	0.0816776535506	0.181431719689
o	0.00983219097933	0.0131034420003	0.0141152403622	0.0174860618594	0.0202244953094	0.0368317325865	0.085427348756	0.227562085144	0.226626009425	0.109651304384	0.23914004703
n	0.00950600467111	0.0126841927468	0.0148068593441	0.0171793657495	0.0207300090658	0.0274773654422	0.063043971432	0.185544840335	0.247367263442	0.140530662328	0.261129469343
t	0.0442105257864	0.0161801393156	0.0160923801487	0.0185651349362	0.0271902954173	0.0267060276207	0.060215946324	0.182691903332	0.242658531914	0.121188285543	0.244300796781
a	0.0538275653359	0.0138257482299	0.0126276807556	0.0144384313447	0.0214840344438	0.0199189825602	0.0494287784547	0.132195761277	0.226848695638	0.149413029748	0.305991261994
s	0.0233262602668	0.0096561049813	0.00835202648453	0.0101725200942	0.0133561964865	0.0137831726734	0.0351684176136	0.119987989706	0.257892666346	0.214394323649	0.293910346065
t	0.0137865872347	0.0150892201071	0.0164603903862	0.0145578245847	0.0153789115607	0.0191275286378	0.0348978738532	0.133851993949	0.275677334582	0.205827249744	0.255345124355
i	0.00908012646917	0.0162574013457	0.0197870117087	0.0160380871382	0.0144560455789	0.0197238374413	0.0324862719691	0.0969185754097	0.253068706594	0.200577630043	0.321606282118
n	0.00837042137732	0.0112573913939	0.0129501747302	0.0132360727634	0.013513019783	0.0169559128871	0.0294794553977	0.0877220232632	0.251790726798	0.269102045214	0.285622776306
a	0.00860488480077	0.00991087529483	0.0108906494901	0.0124664495145	0.0135502928667	0.0162788859137	0.0258272742232	0.0778777542944	0.222188844599	0.324518189605	0.277885966369
g	0.00786500900526	0.00871619116381	0.00868888874003	0.0121242868135	0.0136788859686	0.0168975402299	0.0235275693591	0.0607788196648	0.167605519533	0.349921519202	0.330195920123
l	0.00686381946309	0.0170022211253	0.0261615228293	0.0231947993858	0.0157130699195	0.018589727682	0.0224734059037	0.0571329269483	0.185349535831	0.333151989009	0.294367109374
i	0.00585468864836	0.0193395987511	0.0317075137707	0.0242101589479	0.0122533313982	0.0136259960062	0.0162165058772	0.0350157319694	0.21249075253	0.316269006278	0.313016709791
s	0.00624560517079	0.0156665185704	0.0154126537992	0.014679002214	0.0162539801474	0.0160526001996	0.0150853413984	0.0396189367565	0.192288844177	0.272216148859	0.39648034593
ì	0.00745189118893	0.0151234879895	0.0114153637451	0.01290533666	0.0198559800227	0.0193842582939	0.0174971048161	0.0442840342255	0.148055990952	0.28985047972	0.41417605531
a	0.00721985293078	0.0102691490138	0.0097602731417	0.0114092326973	0.014368717665	0.015072743749	0.0177354302111	0.0311306919752	0.125047546744	0.35180150724	0.406184871103
</S>	0.00626691433709	0.0083681437299	0.00876547899885	0.0109840945276	0.0122032755767	0.013019777138	0.0165664150842	0.0254104138476	0.126912951272	0.34058785162	0.430914728552
