 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
n	0.0133162731255	0.019771077338	0.0277140000668	0.0413262884309	0.0865492865917	0.202056697608	0.252156109851	0.15161087426	0.0995954372678	0.0184453788568	0.0874585369531
g	0.0166231442685	0.019436181431	0.0324686696023	0.048939036737	0.0673071174572	0.140971417269	0.23567901497	0.176230122753	0.115534512063	0.0309290950056	0.115881651724
r	0.0157616886202	0.0155016609766	0.0281346109294	0.0454692069057	0.0489393361191	0.0934379507897	0.177934920163	0.259458048584	0.124786056354	0.0447912529805	0.145785287068
à	0.0118555552318	0.0118391031205	0.0215376754871	0.0375358784019	0.049842123053	0.111889150297	0.155896773074	0.287608174261	0.118273085118	0.0580134163388	0.135709139343
m	0.010771499825	0.0136003205738	0.0207195937377	0.04224963523	0.0555715743377	0.126127056232	0.142120318291	0.262873032487	0.123320342373	0.0753727273796	0.127274020641
m	0.0105438771577	0.0131337236246	0.0226418138192	0.048509870286	0.0442374017859	0.113701062011	0.13095612321	0.253677568162	0.159089313791	0.0690268981665	0.134482430403
a	0.0102536677862	0.0102731036662	0.0179057106244	0.0377874412533	0.0315390752726	0.0908316486837	0.123511679983	0.206576835134	0.20384112213	0.113182538696	0.15429719219
t	0.00926378693107	0.00897315467407	0.0129829174528	0.0210226730524	0.0225524767762	0.0500720002746	0.104541356728	0.201428429458	0.243679563243	0.148900344032	0.176583274563
a	0.00980926214942	0.00933313393029	0.0122195567536	0.0159060547675	0.0194276881994	0.0345993244849	0.080495631278	0.186663558599	0.236141039281	0.215638622077	0.179766058488
d	0.00941820767487	0.0092831242957	0.0114198314365	0.0168724554585	0.0175867811325	0.0307623351396	0.059028452728	0.125552670646	0.21938072996	0.283461052026	0.217234256429
e	0.00827086802976	0.00844555770143	0.0102096419808	0.0169974519318	0.0164464216115	0.0276722235765	0.0439558378407	0.0912011418687	0.207083747587	0.319886161342	0.249830863476
r	0.00799356801605	0.00789245486068	0.0093306689496	0.0148086036483	0.0161017025178	0.0253928308175	0.0374569628516	0.0712991659429	0.189705076796	0.362566526447	0.257452405159
f	0.00566491377442	0.00488665935629	0.00701376952987	0.0122058091214	0.0130566597793	0.0203170017392	0.0302687838879	0.0802102562476	0.222523018932	0.326798101549	0.27705499992
ù	0.00438653487454	0.00403963176843	0.00536488538329	0.0101059376308	0.0100089313931	0.0156089536331	0.0230826067	0.0694304558425	0.201718073071	0.382094920583	0.274159068507
m	0.00578334972451	0.00750880452454	0.00867647293136	0.0167611877326	0.014974244473	0.0252205372244	0.0279670409667	0.0527550781075	0.13564632445	0.449764227528	0.254942721836
m	0.00506787542392	0.00788816695688	0.00925867426592	0.019074474227	0.0165538990215	0.0275397992595	0.0701666832076	0.0690675564692	0.179323459083	0.376167958109	0.219891488212
u	0.00467958481293	0.00656305405753	0.00683787312817	0.0136134760554	0.0136946119076	0.0199066524472	0.0779157464745	0.0638688671537	0.176972612694	0.335923474303	0.280024095671
</S>	0.00586182941076	0.00722674703877	0.00683890600058	0.0124833420471	0.0133394467118	0.0178497515576	0.0491292577573	0.0412289164229	0.115125976447	0.358894897152	0.372020908835
