 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
m	0.0174674862	0.019046407081	0.0262773489635	0.0406395520077	0.0805043329778	0.195189219105	0.313406238274	0.116531228337	0.0490415575254	0.0430323031811	0.0293787349783	0.069485513875
b	0.0238981697811	0.0176307026962	0.0305857869798	0.0404900889426	0.0825471934593	0.149454565502	0.349598957425	0.112148065672	0.0504823830485	0.0413213143804	0.037135754645	0.0647069351501
a	0.02634116158	0.0165373042337	0.0292360630546	0.0369453969295	0.0739412493864	0.121108899434	0.278358725075	0.178723239717	0.102393505509	0.0410539256268	0.0316153465942	0.0637450948851
v	0.0190864217352	0.015843458468	0.0215130190469	0.0254144116585	0.0467363334288	0.0939888058113	0.193349420958	0.243169653172	0.154343073036	0.0649975241556	0.0369126332114	0.0846451171437
ò	0.0167183137541	0.0165078679029	0.020494467285	0.0227701571462	0.0394135220763	0.0860103830038	0.161815323319	0.261343095391	0.167497919412	0.0732737233319	0.0406742138838	0.0934809893679
r	0.0129528043653	0.0145308521453	0.0183301188613	0.0205818263847	0.0359538032921	0.0731567927346	0.178332470106	0.297912758864	0.158574951804	0.0592741883773	0.0395386177613	0.090860809136
a	0.0110957611462	0.01235320763	0.0152657049534	0.0169843812722	0.0279421797374	0.0531038437782	0.164538136369	0.278744775155	0.179991683268	0.0933799227258	0.0460430612538	0.100557346739
s	0.010603635412	0.0113143235744	0.0135320818131	0.0144724173274	0.0223386517458	0.0372162746594	0.123772534723	0.238603707318	0.233626989756	0.138691317109	0.0459335875513	0.10989450998
o	0.0104929411487	0.0110620519644	0.012799513923	0.0132688568805	0.0200285670453	0.0300298863665	0.102470532241	0.183918193639	0.237475547252	0.181456210836	0.0577487603838	0.139248962393
t	0.00986223296247	0.00998648350982	0.0111022112137	0.0112947691782	0.0166885797451	0.0230891558888	0.072724146547	0.14248230148	0.259046861084	0.221948258879	0.0677985726613	0.153976505264
s	0.00667869057245	0.0063909945438	0.0082113091939	0.0088052163014	0.0148634289484	0.0196899875363	0.0614261311157	0.120755323918	0.310492731028	0.247249025093	0.0662846528358	0.129152554775
o	0.00575279503688	0.00571493822667	0.0080182833533	0.0092686606938	0.0138632414295	0.0164909045054	0.0452452606919	0.0806244540638	0.261629170076	0.279144926164	0.0978161962939	0.176431172345
m	0.00621232612223	0.00647273659004	0.00778245976777	0.00836108577127	0.0131162729365	0.0151387017285	0.039094925084	0.0601052153546	0.205437486692	0.284284843388	0.145318012898	0.208675947448
ì	0.00550264863028	0.00587393548025	0.00687808517726	0.00729514284376	0.0120959208488	0.0150881566162	0.036172066228	0.0620094741849	0.165294598897	0.248203071529	0.211052768033	0.224534213149
n	0.00644469900363	0.00681471774566	0.00790173335775	0.00874741094259	0.0112192235983	0.0145810081054	0.0286152730093	0.0581383162616	0.138378296032	0.224705224243	0.247873029078	0.246581106383
a	0.00718592062157	0.00735548149415	0.00819814925592	0.00896639304886	0.0102222550201	0.0123981282611	0.0217041221431	0.0382234174405	0.117814994444	0.212212723348	0.266787452093	0.288930849461
f	0.00786660531448	0.00773441120321	0.00779758751464	0.00703296695962	0.00916482349803	0.011227988893	0.0164442226344	0.0250853272335	0.080681523648	0.218620262049	0.288161785698	0.320182417154
è	0.00757273605036	0.00737771321414	0.00732119171501	0.00597051522787	0.00879205017134	0.0118762396333	0.0151496361048	0.0225783660378	0.0712409147627	0.203014510583	0.336652398899	0.302453726651
r	0.00538974378539	0.00530960816915	0.0057232078538	0.00558275243396	0.00740139564845	0.00984159908403	0.0150679457483	0.0209367206393	0.0572911274676	0.160321638161	0.362311855633	0.344822407817
i	0.00536856386064	0.00533063694573	0.00609906115093	0.00639955600599	0.00766784362348	0.00835439706868	0.0147157477861	0.0173690262744	0.0477298009259	0.136683682227	0.319681548544	0.424600177272
</S>	0.00599089806359	0.00599001356049	0.00696403158696	0.007306194775	0.00823090208974	0.00823249884934	0.0124032350981	0.0136591646292	0.033099929018	0.116516667774	0.309079676272	0.472526865636
