 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
t	0.0624104002012	0.0555237927987	0.111492470444	0.21489955659	0.11923644665	0.228102986268	0.0752921257402	0.0379318335141	0.0249948832307	0.0701155448118
o	0.0592395576631	0.0522692166196	0.0955557197813	0.17869585273	0.120771825113	0.258669680089	0.0896613057801	0.0384752985085	0.0283378420324	0.0783236398269
m	0.0363363003377	0.0429514353265	0.0709546134338	0.147226817043	0.103212005238	0.266382248696	0.15969688246	0.0591676631466	0.0290187448656	0.0850531783422
è	0.0242115592119	0.0390863400088	0.0582225467846	0.113000261214	0.095909502546	0.285559701565	0.207529473153	0.0654803667249	0.0281275317152	0.0828726132464
n	0.0203521596773	0.0354278654696	0.0552789207495	0.094945468538	0.0974881551287	0.341333911588	0.185154853051	0.0423386704776	0.0271468562971	0.100533041303
a	0.0200096916198	0.0314728589765	0.0497051117978	0.074042315046	0.0869626242562	0.324553198929	0.204418993417	0.0485451484525	0.0314394438637	0.128850572423
m	0.0182249898733	0.0276331901255	0.0393254877126	0.0533887253733	0.0730368043121	0.248432523776	0.285956050472	0.0744433235108	0.0340765763439	0.145482250411
à	0.0154704231411	0.0265355904018	0.0350998149642	0.0475356368158	0.061644298664	0.202257247392	0.343800934424	0.0905969159036	0.0364757723546	0.140583241997
i	0.012516823345	0.0220476765739	0.0278882979721	0.0377736100053	0.0627075084747	0.180661862064	0.294907296341	0.157164884168	0.0695498013582	0.134782169732
e	0.013863644843	0.0182846838246	0.022985154088	0.0312280664218	0.0502428490849	0.128001446735	0.213393360447	0.250861245989	0.140523123986	0.130616314724
t	0.013726943971	0.0155607580015	0.0215345837693	0.0293298045939	0.0397894327483	0.090358999225	0.214670167616	0.26511525193	0.189452651995	0.120461214308
t	0.010075198047	0.0098226296205	0.0152374129268	0.0232415003066	0.026659228121	0.061075059075	0.240709978539	0.277357410977	0.196250021998	0.139571424169
ù	0.009019187875	0.00960630150017	0.0118982445939	0.0168102173409	0.0177866224119	0.0392237767583	0.169563367713	0.249653204059	0.290150243333	0.18628879759
k	0.0080217455888	0.0121998416969	0.0141126777433	0.016249278575	0.0181023857973	0.0353106624294	0.105271637904	0.19758082562	0.369168146444	0.22398282853
ù	0.00639138383207	0.0120966220342	0.0125552780098	0.0142004084397	0.0151933542591	0.0284172035731	0.074897282708	0.158972010387	0.415108557481	0.26216797451
n	0.00729175016602	0.0153011474991	0.0123505812639	0.0128183871959	0.0138599879397	0.0229670960137	0.0525138319093	0.111968677442	0.467141647827	0.28378692117
d	0.00784761460174	0.014999408147	0.0134061450733	0.012438237166	0.0126283081644	0.0213218347152	0.0569988668831	0.134185690781	0.419849811276	0.30632403195
u	0.00774736138505	0.0104968809443	0.0111234271671	0.00927572672	0.00728942316396	0.0152761525351	0.044325829721	0.125802600894	0.394530305492	0.37413224021
m	0.00834750364268	0.0092364455729	0.0117740776386	0.0102944195648	0.00851460727999	0.0175138671444	0.038360826847	0.108599960858	0.417133235231	0.370224993537
è	0.00741759455116	0.00960453727043	0.0127067698218	0.0103952993449	0.00971517279666	0.0185145916075	0.035851757109	0.0947356520727	0.465223986744	0.335834549312
n	0.00795429219799	0.0121072572428	0.0128146164073	0.00865517615077	0.00791197960822	0.0147504228344	0.0284704621863	0.0645940408909	0.521303565581	0.321438159104
a	0.0096247997808	0.0123058385483	0.0126181582464	0.00914803128006	0.00711522065341	0.013016089838	0.0246638038321	0.0519365603036	0.49830411986	0.361267352368
</S>	0.0097650071932	0.0112567590342	0.0116925860782	0.00912995367373	0.00631065375271	0.011846201534	0.0185310765461	0.0395769647018	0.45786090593	0.424029829184
