 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
n	0.0144533906355	0.0185829023534	0.0315624626215	0.0444638212292	0.106236656989	0.172924127434	0.24099084966	0.169353000036	0.059029651398	0.142403093031
ì	0.0129384277052	0.0182682571131	0.0323492680205	0.0415779135984	0.0905269251297	0.145933247511	0.277984952553	0.201004423345	0.061558121806	0.117858383384
c	0.0119039377151	0.0158936765284	0.0304047593295	0.0396355453328	0.0763878430566	0.13510677067	0.286020856518	0.199984523115	0.083251000842	0.121410982314
h	0.0121671795517	0.0217862167895	0.0315169095192	0.0463607692109	0.0590287613989	0.10384537729	0.281886103839	0.196531031172	0.0894289503881	0.157448576822
e	0.0106927159146	0.0209683920365	0.0233119045891	0.0396191114636	0.0408362459196	0.0659697965633	0.221499971613	0.218068439857	0.142966739423	0.216066595514
n	0.00868390445553	0.0122823060362	0.0146422536917	0.0241659565812	0.0286830327132	0.0499977980611	0.142539717538	0.295329003952	0.195472928808	0.228203134571
a	0.00776075344718	0.0093153340042	0.0117673883866	0.0175752507897	0.0234036346977	0.0399063701824	0.103405497346	0.286565232384	0.279843891269	0.22045674639
n	0.00767927174439	0.0081234707522	0.0105555922995	0.0139498794726	0.0197556126859	0.0304551413628	0.072104893482	0.248285009195	0.36986609709	0.219225098263
a	0.00754332984306	0.00803772364273	0.0104925968942	0.0124234394209	0.01842943553	0.0266985114035	0.0563284111807	0.211993065598	0.440194549697	0.207858922888
t	0.00687833210795	0.00807795218891	0.00993311807307	0.0105303425903	0.0160916196427	0.0209841224017	0.0416147415469	0.160137757399	0.498603386566	0.227148664963
è	0.00602390136798	0.0071862777527	0.00895703077862	0.00961897069677	0.0139858359856	0.0155848974299	0.036672841349	0.133224333066	0.534748049522	0.233997943254
t	0.00516451127099	0.00685000731063	0.00894549982314	0.0102929826949	0.0130892575685	0.0157943020746	0.0373888861497	0.115179128822	0.532084632174	0.255210821085
s	0.00930427010013	0.0131061094724	0.0105564311657	0.0386033451476	0.0134293144668	0.0148340262155	0.0366364995899	0.125870085341	0.414266472838	0.323393452362
i	0.0143267406102	0.0145546003779	0.00931525921763	0.0458587019809	0.0109200403329	0.0115424682898	0.0230779391233	0.0972169377803	0.390943219393	0.382244090787
</S>	0.0154127792682	0.0107321437993	0.00781462263542	0.0273828365579	0.00965154458645	0.0114509095359	0.0191799724417	0.0710815825901	0.427153979696	0.400139621394
