 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
ò	0.0242466083163	0.0284445784078	0.0607029113168	0.174631144434	0.273174273095	0.131871867741	0.0976397352852	0.0481289226837	0.0265564033113	0.0237918650368	0.0213923511378	0.0390328141461	0.0503866089704
m	0.0228623095808	0.0272409412759	0.0589573038389	0.144058462811	0.235493868032	0.160722871914	0.114326788895	0.0573317978279	0.0286827951208	0.0239851276151	0.025159636583	0.0451837350588	0.0559943379926
i	0.0232227437443	0.0266764144986	0.0496544090263	0.119051070537	0.189070572744	0.208278962638	0.133858045632	0.067631294876	0.0321920391625	0.0267400724227	0.0251386581587	0.0417257963258	0.0567598397427
m	0.0242016212221	0.0267355500502	0.0410950376421	0.081906558979	0.152006040648	0.204418544613	0.165020843211	0.093565480292	0.040054742651	0.0340913792015	0.0321457080109	0.0479466620148	0.0568118016815
i	0.022822756836	0.0249130896074	0.034484563734	0.0620688841263	0.127275959063	0.163735073271	0.192967264604	0.132920897431	0.0489393653437	0.0383665513475	0.0342768574012	0.0530636885218	0.0641649926765
l	0.0217311111513	0.0239284419871	0.0318276725913	0.0495840710154	0.100853992534	0.141771026757	0.223425818668	0.157045542477	0.0577552141746	0.0376700737642	0.0288854615513	0.0571043768688	0.0684170559109
ì	0.0195145976177	0.022144895657	0.0313399468904	0.0494191117451	0.0877093610847	0.119305182119	0.225295532489	0.177691364626	0.0645402690582	0.0369519634214	0.0270264667731	0.0592656380982	0.0797955663374
s	0.0157604365816	0.0179056066957	0.0309286092301	0.0473186527817	0.0828151731349	0.132260633373	0.210135285496	0.195326143409	0.0598209716861	0.0338611523071	0.027312733113	0.0523236576966	0.0942309123101
i	0.0154314074569	0.0169518191746	0.0274885119907	0.0380742146872	0.0699255520183	0.114120159858	0.184616130565	0.219420391203	0.0872809224287	0.046032324689	0.032542589987	0.0543098221821	0.0938061348587
t	0.0152841394776	0.0163747618675	0.0217754379889	0.0299686933291	0.0536936120461	0.0874529203527	0.143742178988	0.247439870734	0.12699661561	0.058920725483	0.032950440945	0.0590979190877	0.106302598821
s	0.012984908417	0.0141059047165	0.0182989224856	0.0246856856164	0.0470066623487	0.0657791658709	0.129810249263	0.247806751245	0.15124103287	0.061531057761	0.0337779461443	0.0761519403194	0.116819721534
ì	0.0151379423375	0.0164040863928	0.0208534182845	0.0249106930721	0.0422282207162	0.0654590393103	0.120436851288	0.224226396148	0.159083705823	0.0756488645203	0.0422388479774	0.082957218357	0.110414807405
t	0.0133087015712	0.0144711804309	0.0195513469395	0.0242561452574	0.0399674659721	0.0673411524368	0.115640049029	0.209600776249	0.145794059808	0.0830897329068	0.0629495819258	0.081499804011	0.122530176166
t	0.0108640493257	0.011954531017	0.0160212248998	0.0218944699725	0.0414972975707	0.0584798967456	0.10335889381	0.210267179216	0.147210865803	0.0863504980356	0.0735737840686	0.094237018485	0.12429042584
a	0.0117191162996	0.012598239845	0.0148302091579	0.0192254000668	0.0347632496996	0.0442532084285	0.0785668509367	0.177425312405	0.156501759268	0.111605508812	0.0961861742495	0.114808795058	0.127516239291
p	0.00990870911487	0.0108079657017	0.011937439734	0.0141419572616	0.0219038517759	0.0284161137528	0.0518148697789	0.133921983868	0.154366293289	0.143331480137	0.118146070283	0.157207871169	0.144095449764
r	0.00718253509496	0.0080953935259	0.00902102644133	0.0149911442585	0.0284784377586	0.0217681814876	0.043041616393	0.121160526089	0.14448287263	0.144747482979	0.110127281948	0.195011121866	0.151892377641
à	0.00896972325699	0.00941421649997	0.0108703350998	0.0176051693008	0.0326844756689	0.0246682710292	0.042819662651	0.10804852963	0.120332853943	0.12760670386	0.127705925703	0.209009651812	0.160264422267
m	0.009421061375	0.00998214881866	0.0128858750226	0.0156887733403	0.024972368979	0.0244275403297	0.0377388044037	0.07837328881	0.099654272901	0.134599291887	0.179332814768	0.200334532271	0.172589178222
a	0.00733917658833	0.00794476413355	0.0110893614565	0.0122837119088	0.019469168223	0.0188841049432	0.0274006733746	0.04816314185	0.081793570487	0.135724939996	0.204883619923	0.229804437466	0.195219281741
t	0.00663261398878	0.00759462389052	0.0077761939325	0.0102433738556	0.014255507915	0.0143891604164	0.0205373778315	0.03471077355	0.0723372466957	0.144400921832	0.185469136908	0.278806182284	0.202846856514
a	0.00611927409753	0.00719765619237	0.00629139070703	0.00927763095747	0.0118354616972	0.0116709307595	0.0171551402058	0.0282668044647	0.0612878781279	0.132574670928	0.174313784323	0.317083940961	0.216925452305
m	0.00662313361644	0.00777752838166	0.00611688562121	0.0100958604634	0.0127574720613	0.0100726352192	0.0156547157573	0.0219623123229	0.046442552252	0.106546285693	0.188037201061	0.336392891374	0.231520530435
i	0.00648788843548	0.00766035594186	0.0060132841224	0.010119570421	0.0138221956828	0.0104363167341	0.0152566709758	0.020152244669	0.043405200242	0.0955273456843	0.172272291154	0.363556165938	0.235290399812
M	0.0108827000378	0.0126746693493	0.0105143773321	0.0151174522109	0.024031535096	0.0163813436451	0.0208393435819	0.0261476088777	0.0460113543587	0.0837740364148	0.136529022165	0.388576006447	0.208520481204
a	0.0123154482922	0.0143419781462	0.013161284318	0.0171066862939	0.0298989479307	0.0187459059094	0.0250033682595	0.0309938624067	0.0506720739262	0.0859017871796	0.121912392395	0.392104500203	0.187841728135
r	0.00869610535497	0.00986622208373	0.0111399890831	0.0140684368619	0.0223730043434	0.0144211655071	0.0202442223054	0.0262434470697	0.0473870083154	0.0846952030345	0.102513595158	0.419694246124	0.218657307845
ì	0.00754730772032	0.00845034425918	0.0105229855154	0.013131138495	0.0221266477876	0.0185230965833	0.0189024979418	0.0266578793746	0.0440941923211	0.0756217209448	0.0916915516193	0.404481995971	0.258248603948
a	0.00656931182524	0.00699766973226	0.0112163155227	0.0100230665646	0.0211918168081	0.0221720467206	0.0177248711939	0.0242718109622	0.0325102762344	0.0526100031389	0.10628349204	0.372185488324	0.316243825983
</S>	0.00645857356432	0.00676441756593	0.0118831447606	0.0097322384007	0.0188984359345	0.0196533472125	0.017360486227	0.0210569840401	0.0246986287342	0.0403142003055	0.11455504012	0.360122503162	0.348502014992
