 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a8	0.015789565	0.027869932	0.07468892	0.074701026	0.10956423	0.104060456	0.10173594	0.08621387	0.06822242	0.055516127	0.20356868	0.07806881
a31	0.011585158	0.023275848	0.051784337	0.105054624	0.15580522	0.118287995	0.08563098	0.05286187	0.027788265	0.044477835	0.19390762	0.12954028
a20	0.008942487	0.008631426	0.0343697	0.073671006	0.14915663	0.11452175	0.06521327	0.20642337	0.07654739	0.083136804	0.103374586	0.07601153
a3	0.024551755	0.06257333	0.07832103	0.1081838	0.1782012	0.13765147	0.113221325	0.04249092	0.01818371	0.05444103	0.13963558	0.04254485
a20	0.014256171	0.039678294	0.0489033	0.13901983	0.22261487	0.12550277	0.08380435	0.02123788	0.0112636	0.047386017	0.10776119	0.13857177
a10	0.017519552	0.022457497	0.07268614	0.090167515	0.1872556	0.14320916	0.10177135	0.06345416	0.022974204	0.05162997	0.12045931	0.1064156
a31	0.0111481035	0.018826438	0.044126857	0.09262298	0.21140745	0.12187186	0.07049586	0.028400227	0.008373697	0.052154824	0.11626288	0.2243088
a20	0.00863547	0.008019026	0.031034404	0.069706015	0.14065316	0.098931305	0.054802414	0.19284043	0.07052698	0.07759467	0.10218843	0.14506775
a7	0.023195392	0.047950566	0.07602845	0.10851777	0.21369192	0.14948712	0.11051598	0.041744128	0.012252189	0.050392397	0.121470235	0.044753883
a11	0.014551758	0.03013701	0.04764448	0.11343285	0.28171566	0.13325556	0.07930761	0.018717393	0.004907221	0.054199222	0.069754295	0.152377
a18	0.013512982	0.018242091	0.059354085	0.09445163	0.21639001	0.14523645	0.08958038	0.04595744	0.013528213	0.04847907	0.119532205	0.13573551
a27	0.012743101	0.011446102	0.04413775	0.059166368	0.30278334	0.13614693	0.06255555	0.0333677	0.0044271722	0.072637334	0.0788098	0.1817789
a31	0.019905325	0.015304455	0.055940572	0.05712937	0.34063002	0.1407089	0.065678276	0.026258422	0.00454289	0.10139162	0.07544922	0.09706099
a39	0.009462749	0.0067866975	0.02876944	0.049452268	0.108603984	0.072789825	0.040506586	0.18694998	0.06018772	0.06520611	0.091502056	0.27978262
a31	0.03069947	0.057994105	0.08020194	0.085427485	0.17159775	0.12040811	0.10238433	0.059761584	0.015979437	0.073694855	0.1609822	0.040868692
a24	0.00887058	0.008178762	0.0180642	0.08401359	0.16010109	0.0715546	0.029137978	0.0746739	0.021586208	0.03445369	0.07460592	0.41475946
a28	0.024778986	0.037927337	0.0697762	0.08273414	0.24001707	0.14389074	0.09698047	0.055645846	0.007981471	0.07520244	0.11908776	0.04597761
a21	0.013463435	0.030530091	0.04050208	0.13532136	0.2786501	0.12997201	0.07406651	0.018386787	0.0057267486	0.046092052	0.07802361	0.1492652
a31	0.012219833	0.022156514	0.05654318	0.15466382	0.23065722	0.16657566	0.10349894	0.0413347	0.020260673	0.02651586	0.07879051	0.08678309
a39	0.010478338	0.010766733	0.026675204	0.1158768	0.21369235	0.10757428	0.04834446	0.13540347	0.040712453	0.060273275	0.08011946	0.1500831
</S>	0.019186161	0.037085447	0.06898418	0.12787929	0.26770872	0.17384084	0.11024034	0.026321778	0.007913935	0.032827184	0.07945657	0.048555527
