 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.011034403	0.16037111	0.15934797	0.107426226	0.17394827	2.4987135e-05	0.03192497	0.12755078	0.061865818	0.16650552
a39	0.00044051933	0.006662913	0.0072613885	0.0121638775	0.0048028156	0.00061112794	0.00079021225	0.0018880853	0.010257836	0.9551212
a35	0.0121031515	0.17728944	0.16348015	0.11564052	0.1990498	1.789381e-05	0.049256593	0.18138738	0.051556595	0.05021845
a31	0.0016350667	0.059431095	0.05380639	0.04303425	0.065919496	1.0521845e-05	0.012819741	0.08041678	0.05780451	0.6251221
a41	0.003604634	0.06392888	0.06694479	0.10725265	0.047265448	0.010547871	0.006512168	0.011691837	0.017633945	0.66461784
a13	0.008173913	0.17110577	0.15423197	0.113249265	0.19215752	1.4546658e-05	0.042232364	0.18168014	0.054176692	0.082977794
a35	0.0021191048	0.07982525	0.06910282	0.019199189	0.1297981	1.2290805e-05	0.006560178	0.099601954	0.010593862	0.5831872
a31	0.0017459327	0.0458759	0.04405383	0.027809832	0.052295066	6.7280507e-06	0.0072484836	0.059595384	0.032596193	0.72877264
a20	0.002025255	0.02336276	0.023774382	0.037768822	0.01617117	0.002445651	0.0024622437	0.0045490167	0.00926744	0.8781733
</S>	0.0076804273	0.17439277	0.16416815	0.10934551	0.19920358	1.2230104e-05	0.029101301	0.14889334	0.044577546	0.12262519
