 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a39	0.14850295	0.11681704	0.068702705	0.08300701	0.08211595	0.059192915	0.055931598	0.06116117	0.079744816	0.11039268	0.08939468	0.045036472
a33	0.074656375	0.07117068	0.054697383	0.039914414	0.058700737	0.084201366	0.08592615	0.08954517	0.11757693	0.10701926	0.1342302	0.08236142
a31	0.05114623	0.04598805	0.032361325	0.03242589	0.05845739	0.0970926	0.1064611	0.114907846	0.13074848	0.094709426	0.13124084	0.10446083
a24	0.12855552	0.10967978	0.08591578	0.106298715	0.09588146	0.08028732	0.06488762	0.05747886	0.063700184	0.09202086	0.07260262	0.04269119
a37	0.06627034	0.06490129	0.054684877	0.03290536	0.04592379	0.07776248	0.08121327	0.080531254	0.08292894	0.12409409	0.16110197	0.1276823
a14	0.05923511	0.05515331	0.045273624	0.038894307	0.05673095	0.09113215	0.09358839	0.094427116	0.12325119	0.095449656	0.1383103	0.10855387
a20	0.06716699	0.05988811	0.044718176	0.04416291	0.060390465	0.093204506	0.09441096	0.09487245	0.11969245	0.088863924	0.122160256	0.11046879
a28	0.08024565	0.06935756	0.040424652	0.047443382	0.06505069	0.08483904	0.08788459	0.097601086	0.14844556	0.08295694	0.1090658	0.086684965
a5	0.07619268	0.06612599	0.040093545	0.04530057	0.063462876	0.08593266	0.08963477	0.09860946	0.14819895	0.0831823	0.11265351	0.09061267
a17	0.06534479	0.056727637	0.039389268	0.042206988	0.058150847	0.09210313	0.09469637	0.09599642	0.111447535	0.08391635	0.1250071	0.13501363
a21	0.06533353	0.056365483	0.03504679	0.042607967	0.06810071	0.08322801	0.08503878	0.09086906	0.15384942	0.08698585	0.12800933	0.104565084
a8	0.047654167	0.04399957	0.037989557	0.03459844	0.054824088	0.09368141	0.09722421	0.09561987	0.11474391	0.0987506	0.14654288	0.13437134
a31	0.048044227	0.042306665	0.029255938	0.031182729	0.049973767	0.07425643	0.081844985	0.091866076	0.119879365	0.12123818	0.16787498	0.14227666
a20	0.12443051	0.10850487	0.086993374	0.100246504	0.09358662	0.091440074	0.077122234	0.06781021	0.06367435	0.07502704	0.06452004	0.04664423
a3	0.045090567	0.04337724	0.038512234	0.0239349	0.029290121	0.058928438	0.06402959	0.06135679	0.060130935	0.14730635	0.23794472	0.19009806
a20	0.054058373	0.051992428	0.04099324	0.028291438	0.034457076	0.06218929	0.072395526	0.07021742	0.058424063	0.13730331	0.20882028	0.18085757
a10	0.050126094	0.04806376	0.044163443	0.033550963	0.052941762	0.088916846	0.088549696	0.082207754	0.07936942	0.10069135	0.16206616	0.16935277
a31	0.06095817	0.05672162	0.045769777	0.029261418	0.04486575	0.075720355	0.07944144	0.07995234	0.078426264	0.10287289	0.1698828	0.17612715
a20	0.15060261	0.119109124	0.086195484	0.060801562	0.08158819	0.08080873	0.07447408	0.07557067	0.07253993	0.07998686	0.07095639	0.04736643
a7	0.04893495	0.047932062	0.04473925	0.02899035	0.027372994	0.049507435	0.05699082	0.049775023	0.04329431	0.15404366	0.24573976	0.20267937
a11	0.063208036	0.061994605	0.05126595	0.033943683	0.033945005	0.05056477	0.059826102	0.056083363	0.052040968	0.14311142	0.22104403	0.172972
a18	0.04429596	0.043570668	0.041774478	0.031274624	0.041618176	0.07497967	0.077110514	0.069975525	0.05122211	0.12118432	0.21073042	0.19226354
a27	0.059880406	0.057937033	0.046638086	0.030029342	0.0342909	0.06157013	0.06991583	0.06635688	0.05409477	0.12908453	0.20393483	0.18626735
a31	0.0510922	0.050290808	0.044894274	0.028866624	0.031929065	0.06195223	0.07345094	0.06810389	0.048735946	0.14056516	0.21540804	0.1847108
a39	0.13763233	0.113632426	0.08885938	0.059120376	0.0776215	0.097583264	0.089331	0.083354175	0.071236625	0.06888174	0.064057946	0.04868927
a31	0.054797854	0.05405041	0.050612487	0.032295566	0.028579243	0.045497052	0.05103997	0.04461255	0.043024916	0.1599121	0.24032523	0.19525269
a24	0.14993434	0.11661889	0.09077779	0.048798155	0.057952475	0.09868253	0.10107578	0.09606537	0.06381511	0.06253961	0.062013224	0.051726762
a28	0.072297364	0.071700685	0.06801575	0.044692844	0.040436585	0.057899635	0.057966243	0.054305878	0.0544564	0.1286612	0.19707817	0.15248924
a21	0.060850613	0.060521223	0.058378194	0.041035935	0.038344063	0.057189677	0.06221665	0.05524503	0.046965368	0.13348453	0.20890772	0.17686096
a31	0.0567962	0.056459855	0.054584812	0.038754273	0.03663618	0.055408254	0.0614225	0.054770347	0.045690294	0.1452084	0.21897991	0.17528896
a39	0.1344771	0.11072594	0.08929866	0.0557739	0.068155125	0.10247437	0.10092449	0.09457051	0.0683469	0.058750656	0.061691977	0.05481045
</S>	0.06597783	0.065373346	0.06261991	0.042245436	0.03638171	0.050290294	0.050701287	0.046360396	0.048866168	0.1483701	0.21251945	0.17029414
