 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.06832593	0.05402097	0.06407318	0.043526027	0.044866826	0.05864777	0.072851054	0.07603282	0.06973219	0.06785644	0.05871898	0.054111462	0.045222737	0.024922334	0.027486607	0.021727666	0.0193991	0.021184133	0.03309871	0.0470503	0.027144797
a13	0.06016113	0.050363284	0.0568172	0.04514747	0.05005348	0.06817673	0.08899737	0.063212685	0.058160823	0.061599135	0.049577814	0.046022817	0.038851235	0.01742235	0.022547018	0.028247165	0.020719709	0.027761428	0.051114265	0.05683623	0.038210627
a20	0.068985276	0.05625233	0.06626255	0.04389808	0.04268699	0.054014347	0.070102066	0.07210422	0.06465807	0.063549526	0.060009073	0.055831917	0.04672481	0.021739375	0.024832867	0.01943129	0.01747908	0.024954455	0.039948717	0.05347477	0.033060256
a33	0.062371686	0.053255305	0.058455586	0.04411981	0.046144467	0.059951764	0.07939113	0.067381226	0.06128916	0.062341474	0.053268827	0.049208704	0.042503852	0.01920095	0.02260297	0.022800248	0.019722173	0.026900077	0.05087339	0.06336056	0.03485665
a20	0.05011967	0.04162978	0.05060523	0.044659052	0.053089432	0.06333309	0.077946484	0.052507706	0.05182271	0.056493934	0.047592476	0.044751022	0.035912305	0.010638348	0.022082642	0.018951915	0.015077375	0.039688144	0.06694541	0.09116971	0.06498352
a31	0.032155234	0.027541218	0.029744238	0.03335472	0.049204543	0.06569602	0.08596297	0.047433402	0.044481475	0.049926013	0.029981324	0.027609052	0.023672618	0.014484979	0.025736796	0.02660693	0.02197704	0.04974468	0.10063604	0.12001561	0.09403511
a21	0.07152562	0.049954977	0.05389769	0.059637886	0.06707181	0.07346026	0.07642591	0.07030226	0.06444372	0.07318026	0.05434832	0.04906483	0.035131726	0.02115522	0.027405826	0.03093998	0.016355362	0.026117042	0.024932504	0.033657163	0.020991625
a20	0.04974243	0.042696174	0.048423056	0.042365808	0.048605274	0.064660326	0.09089958	0.054617584	0.04985175	0.055263925	0.04342878	0.041653283	0.036778588	0.015531609	0.020794656	0.020943455	0.017654063	0.043326374	0.06881543	0.07912458	0.06482322
a31	0.042233013	0.03567315	0.03899392	0.039789442	0.053321168	0.074557304	0.09932742	0.054658268	0.050073054	0.05555932	0.034623902	0.03259414	0.028334292	0.013364102	0.019082237	0.023459699	0.018724719	0.04119318	0.08027863	0.09619292	0.06796613
a26	0.070031434	0.049275976	0.05308881	0.051820602	0.061144702	0.07419307	0.078960605	0.068825684	0.063850164	0.068045214	0.049949892	0.045870613	0.0352385	0.023236006	0.030229732	0.03532359	0.02056651	0.028197765	0.028902434	0.03841432	0.024834396
a37	0.052220955	0.044386838	0.048815966	0.04159959	0.046106648	0.062124524	0.07691465	0.05859441	0.051052183	0.051095776	0.042303253	0.040040944	0.03444686	0.015314175	0.019518632	0.021685777	0.017879985	0.03467034	0.07693619	0.093035534	0.07125677
a31	0.048967168	0.041499827	0.045548677	0.042481236	0.048499286	0.06254083	0.08480109	0.050336946	0.044561867	0.0486298	0.038447537	0.037003122	0.03275175	0.013764058	0.018982198	0.02191036	0.01797502	0.045013558	0.08084471	0.09106451	0.08437647
a23	0.07291855	0.052161306	0.05610846	0.046906356	0.05070518	0.06629621	0.072855756	0.064762965	0.060324714	0.060363743	0.048494905	0.04535772	0.037437886	0.026372995	0.034954447	0.040794462	0.02630427	0.03024324	0.033524174	0.043790765	0.02932184
a31	0.051159505	0.047913313	0.051348235	0.047097433	0.049880918	0.054961592	0.06771518	0.05119059	0.050828867	0.055941746	0.050064072	0.048917778	0.046454735	0.013189991	0.017229587	0.019397287	0.017527893	0.03374232	0.06856447	0.084374264	0.07250029
a37	0.064069286	0.050019745	0.052191477	0.04481269	0.045569103	0.05705637	0.06400025	0.060086165	0.056484602	0.054926682	0.048323214	0.0463649	0.041034512	0.0332297	0.03958635	0.03824893	0.03327271	0.029753793	0.044009864	0.056847695	0.040111937
a39	0.056380697	0.052296244	0.054723796	0.04580125	0.04208758	0.042752117	0.047550607	0.052474007	0.047731362	0.04712683	0.05034379	0.04871994	0.044531	0.014194935	0.01864563	0.020399405	0.019130016	0.03849408	0.071869545	0.08255986	0.102187246
a10	0.044112485	0.041032296	0.04223612	0.042740177	0.04716715	0.052857336	0.06244199	0.04318444	0.041168477	0.04353852	0.039851658	0.03945054	0.038336232	0.014079284	0.019883376	0.02112263	0.019487815	0.052756663	0.08283045	0.0936364	0.11808596
a31	0.03695801	0.033206932	0.034105245	0.035963055	0.041595258	0.04965253	0.06189561	0.036226615	0.03393041	0.03589492	0.030898623	0.030521598	0.029609285	0.0153970895	0.027127309	0.023306536	0.020810047	0.07396325	0.09892491	0.10076079	0.14925197
a24	0.073441	0.054290086	0.05766937	0.04689646	0.04601871	0.058688503	0.06310971	0.06034687	0.057036385	0.055296693	0.049321152	0.0469859	0.039974898	0.031106025	0.04221962	0.044090956	0.029862063	0.029293165	0.035677448	0.045742854	0.03293216
a31	0.045460034	0.04184034	0.042430285	0.042386856	0.044892706	0.048301972	0.05413129	0.042340435	0.041006412	0.041990962	0.04071047	0.04050542	0.03977411	0.015832614	0.022188162	0.021825977	0.02340197	0.057322137	0.08574507	0.096650414	0.11126237
a46	0.07562197	0.05555783	0.059482995	0.045941558	0.04300813	0.05306323	0.058339458	0.05919008	0.05361224	0.05137063	0.049512766	0.0471299	0.040387362	0.03154168	0.042371836	0.04271476	0.03237552	0.029819192	0.040149126	0.05096884	0.037840877
a31	0.04549985	0.04272553	0.043894596	0.043194372	0.04558062	0.049180012	0.05662177	0.043881338	0.043426983	0.046058975	0.042804133	0.04235967	0.041358538	0.014339194	0.020387225	0.024381006	0.024041276	0.05109687	0.09212629	0.099425845	0.08761594
a20	0.06999866	0.0555928	0.05723604	0.048283484	0.043645468	0.045629896	0.0483466	0.055380136	0.0503304	0.04898341	0.051562876	0.050052766	0.045391098	0.029743273	0.03436453	0.03100639	0.028450098	0.031645067	0.050084095	0.06169984	0.06257313
a24	0.04840732	0.045503452	0.045848526	0.044907555	0.04479774	0.0455999	0.04784699	0.045428906	0.044628974	0.04514774	0.044883665	0.044647686	0.04376158	0.01675594	0.023165533	0.022876816	0.02605971	0.052072473	0.08300988	0.09271224	0.091937356
a41	0.043128956	0.039728794	0.039925903	0.039892152	0.041147444	0.04296858	0.0462628	0.039789896	0.039357908	0.03992916	0.039137367	0.039039876	0.038791195	0.01939472	0.029149488	0.02529583	0.028576244	0.0636485	0.09023632	0.101109415	0.11348947
a46	0.03933852	0.036380373	0.036800843	0.03750407	0.04050932	0.044378493	0.05023335	0.037174005	0.03610942	0.037196722	0.035324503	0.035154127	0.03477516	0.017867329	0.027882678	0.024526292	0.024701007	0.06959965	0.095111266	0.10137672	0.13805614
a18	0.03897635	0.03595388	0.036815617	0.037493564	0.0415	0.046196453	0.054352704	0.03722806	0.036110163	0.038367677	0.03502336	0.034680307	0.034010716	0.016524432	0.025611388	0.025773466	0.02515688	0.068069555	0.10025458	0.10204041	0.12986046
a31	0.03826839	0.034086317	0.034333196	0.034966856	0.037695087	0.041292638	0.04640773	0.034500845	0.03347975	0.03410959	0.032744773	0.032627948	0.032368634	0.020335954	0.029324947	0.023635615	0.02631727	0.08515516	0.0964545	0.10098633	0.15090849
a20	0.073722556	0.055906754	0.059492968	0.04627842	0.04210998	0.049460758	0.054766763	0.05662792	0.050653994	0.0485102	0.049365196	0.047370333	0.040983114	0.030901114	0.041998707	0.041367777	0.03338727	0.031776033	0.044360593	0.055249147	0.045710348
a31	0.04758661	0.038898975	0.03943334	0.040398717	0.04446004	0.048810747	0.05416662	0.039111912	0.03656638	0.03769289	0.03562467	0.035384856	0.034443572	0.013947884	0.020901673	0.02170687	0.027383586	0.08106925	0.09373778	0.10075239	0.107921295
a24	0.0840407	0.061982676	0.065909795	0.04812905	0.041803632	0.042255238	0.043655854	0.05668496	0.047891602	0.04638509	0.05230358	0.04994718	0.043766018	0.024501279	0.03227374	0.034320317	0.0297867	0.0309357	0.046492565	0.060129926	0.0568044
a46	0.048797607	0.040652443	0.040639758	0.04025133	0.041112352	0.042487703	0.044927243	0.040077236	0.03959978	0.039972473	0.039500438	0.039418824	0.039151024	0.017745703	0.025913887	0.024447255	0.03405329	0.07336563	0.09111778	0.09916495	0.097603306
a31	0.04156968	0.038565665	0.039103862	0.03915799	0.04133641	0.04428355	0.049770307	0.0390789	0.038545154	0.040004365	0.038035356	0.03780764	0.037346236	0.018380543	0.026027478	0.026740717	0.028812934	0.065561734	0.09929261	0.10224107	0.1083378
a39	0.069698885	0.0563872	0.058003534	0.04867529	0.04273431	0.043069854	0.04417196	0.0550331	0.04927372	0.047818284	0.051881734	0.050438266	0.04507971	0.02830701	0.032731675	0.030255152	0.028223904	0.033355273	0.05164592	0.064417444	0.06879779
a31	0.049202267	0.040287267	0.04036135	0.03998019	0.041148525	0.043064736	0.046261135	0.039706785	0.038998052	0.03955434	0.038823433	0.0386956	0.0382525	0.016356407	0.023768472	0.02380783	0.033608675	0.079151794	0.09249575	0.099478886	0.096996054
a46	0.07931706	0.06046337	0.063374214	0.047836058	0.040569	0.039602533	0.039646853	0.056290373	0.047363676	0.045724522	0.052411303	0.05016913	0.043599073	0.025010763	0.030157022	0.030280327	0.028361466	0.030991387	0.052959047	0.06773266	0.068140164
a24	0.04869614	0.03921969	0.03948861	0.03889687	0.04024426	0.042390812	0.046543717	0.03885647	0.03842749	0.03961463	0.038082335	0.03788622	0.03741356	0.016272567	0.022570072	0.026068512	0.03789787	0.083838984	0.09551422	0.09779674	0.09428023
a31	0.044271607	0.03813477	0.038049784	0.03775244	0.038177747	0.038817782	0.04011797	0.037626572	0.037448645	0.037652783	0.037370175	0.03732353	0.03724796	0.025548482	0.032610066	0.027526798	0.037801385	0.07303343	0.09299682	0.09975644	0.11073484
a11	0.07315588	0.05835761	0.06057671	0.04872492	0.04186581	0.041532945	0.042078845	0.055702727	0.04855328	0.046991985	0.05249016	0.05078013	0.044460416	0.026688453	0.032089856	0.030805374	0.028515399	0.032661356	0.05167504	0.06433927	0.06795381
a31	0.04973915	0.0408203	0.04089692	0.040493626	0.04165428	0.04362635	0.04675882	0.040166244	0.03924243	0.039660726	0.03914373	0.03901037	0.038455453	0.016533285	0.023230607	0.022833375	0.0324623	0.077307366	0.09109281	0.098989286	0.09788259
a46	0.08100495	0.060539827	0.06404904	0.04702904	0.040339895	0.039891936	0.040396668	0.055548828	0.046488106	0.044924702	0.051413223	0.04913064	0.042788077	0.024650037	0.031174462	0.032288436	0.029521015	0.031340715	0.05301598	0.06766283	0.06680164
</S>	0.049354944	0.039518543	0.03972735	0.03916571	0.040450558	0.04262142	0.046488322	0.03909679	0.03854975	0.039560422	0.03822198	0.03804606	0.037578315	0.015883034	0.022061115	0.025610587	0.037177574	0.083108924	0.095247686	0.09819567	0.094335295
