 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a11	0.06059145	0.060941517	0.05026259	0.055773824	0.096067004	0.12412544	0.12272983	0.112619214	0.12292701	0.11020386	0.08375832
a35	0.039009914	0.038371004	0.045817725	0.09051341	0.14357759	0.16571142	0.1437912	0.105657876	0.084734835	0.0816309	0.06118409
a8	0.045088958	0.04351546	0.054739352	0.10229205	0.14299789	0.15120368	0.12324319	0.08872091	0.08391869	0.08690902	0.07737085
a23	0.051261738	0.049733754	0.061270464	0.10076103	0.13221209	0.14159502	0.11556463	0.08985149	0.08479376	0.081794955	0.091161
a31	0.03755957	0.036151905	0.0520416	0.10460041	0.14065285	0.1518384	0.12953027	0.10112958	0.08245382	0.08258227	0.08145936
a11	0.108088374	0.08645421	0.12041883	0.096077144	0.101746194	0.112008214	0.10708523	0.09668469	0.07197286	0.06274466	0.036719553
a10	0.049159117	0.04712013	0.053207904	0.08411847	0.12340936	0.13826866	0.12295264	0.110415876	0.0957435	0.099832304	0.075772025
a31	0.052619927	0.050304912	0.061186597	0.09440912	0.1336964	0.15048775	0.11307305	0.09465855	0.08673909	0.09312021	0.06970441
a10	0.11269936	0.09183129	0.09803182	0.081223026	0.090773225	0.10643539	0.11342392	0.111634895	0.08523503	0.066716656	0.041995354
a35	0.06057566	0.058381993	0.056415923	0.07391994	0.110109404	0.11996312	0.119943246	0.11784063	0.104007564	0.098946586	0.079895936
a20	0.038209856	0.03778302	0.041488454	0.055767078	0.10226858	0.13388702	0.12200378	0.09991959	0.107579574	0.14867331	0.11241977
a31	0.033522062	0.032239955	0.052745868	0.09963836	0.12641726	0.13896108	0.12100943	0.09065553	0.095826134	0.11625605	0.09272823
a20	0.11144842	0.08863498	0.09893111	0.07584219	0.087595046	0.10258121	0.11415042	0.1144334	0.086898215	0.07010369	0.049381316
a31	0.042487785	0.041328426	0.048563264	0.06255345	0.097307384	0.107714675	0.108815625	0.10408334	0.11371489	0.15015493	0.123276286
a35	0.12649567	0.10419105	0.088250175	0.078358814	0.08072665	0.08684405	0.10216921	0.112442315	0.096244894	0.07233614	0.051941037
a14	0.06712937	0.06681549	0.06193646	0.056600954	0.070809856	0.08242342	0.083926916	0.092370704	0.11765434	0.15850717	0.14182535
a37	0.032321773	0.031847388	0.037011124	0.05488751	0.090617076	0.100320496	0.10511769	0.094058394	0.13308352	0.17885065	0.14188433
a19	0.037951373	0.03658816	0.049668808	0.06627404	0.09934201	0.11136578	0.106892854	0.09807125	0.1161398	0.15853138	0.11917458
a28	0.03101347	0.030383833	0.036316834	0.048628233	0.07723054	0.09897691	0.11357895	0.10516173	0.14797871	0.18404204	0.12668873
a21	0.034739096	0.033526037	0.04801069	0.07385545	0.108378395	0.121809475	0.113559514	0.09649443	0.10983003	0.1429441	0.11685283
a11	0.035069406	0.033802345	0.04739437	0.06356817	0.097274795	0.11267414	0.10753268	0.099159904	0.11962471	0.15796772	0.12593172
a37	0.037065558	0.035296757	0.052131344	0.07879653	0.09999873	0.10409662	0.09621397	0.091408975	0.11878368	0.15760534	0.12860258
a29	0.05904006	0.05559621	0.069407396	0.07683064	0.09811435	0.10706248	0.10072634	0.0952355	0.10193924	0.12980366	0.106244154
a18	0.046992403	0.044339433	0.059758548	0.07063947	0.091842376	0.09638444	0.0914575	0.0954503	0.11699135	0.15790664	0.12823759
a31	0.049443867	0.04737704	0.060589492	0.060596503	0.08457755	0.10059249	0.09358908	0.094371475	0.11356297	0.15587512	0.1394244
a20	0.12907256	0.105957314	0.08365547	0.081898995	0.08266174	0.08395318	0.0942711	0.10275969	0.09464287	0.0780566	0.06307049
a31	0.039017476	0.03760858	0.04548038	0.051696867	0.061862867	0.06444043	0.070920326	0.09220625	0.16944535	0.20528562	0.16203594
a39	0.15128703	0.1262242	0.08849565	0.06867147	0.072589956	0.07653678	0.08320178	0.08754755	0.09211572	0.08257363	0.07075628
a31	0.05454333	0.05198475	0.052686233	0.054430824	0.06203907	0.061446507	0.06501907	0.090749875	0.17336972	0.18024105	0.15348957
</S>	0.14819936	0.12893689	0.090729505	0.06435747	0.06443007	0.06622279	0.0703025	0.07592261	0.09094995	0.09925163	0.100697234
