 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a31	0.081919946	0.09210907	0.11105283	0.2511144	0.12730367	0.16036502	0.07618641	0.04609126	0.053857453
a21	0.120977	0.084744565	0.121155284	0.17544366	0.13362528	0.16090347	0.091441356	0.06400737	0.04770206
a20	0.096898906	0.097183146	0.10481982	0.19640315	0.122629516	0.14084317	0.10266006	0.069990866	0.06857134
a31	0.09904046	0.10209614	0.11146324	0.21259825	0.123742536	0.13481723	0.09116207	0.06049607	0.06458401
a28	0.15439291	0.094614275	0.10491915	0.16385816	0.11014581	0.14849898	0.08304663	0.06381643	0.076707676
a31	0.10225277	0.09996327	0.10414376	0.17949581	0.11250235	0.13288158	0.111202784	0.07830815	0.0792496
a17	0.17819332	0.102020845	0.10078241	0.13941363	0.10739955	0.13080202	0.08836025	0.064284995	0.08874292
a20	0.1014797	0.09666291	0.09771982	0.13826609	0.10563989	0.1342405	0.14061233	0.099975534	0.08540323
a31	0.10466344	0.102487355	0.10419357	0.14304994	0.10985544	0.12916455	0.13176635	0.09438004	0.080439314
a37	0.17904648	0.10808335	0.104997784	0.13703413	0.10502952	0.12416543	0.08580935	0.06397563	0.09185827
</S>	0.10600577	0.10107847	0.10174648	0.14912689	0.104006186	0.12994277	0.12644616	0.09071542	0.09093177
