 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
l	0.004572648	0.0013287851	0.0032747127	0.004364766	0.026332226	0.005817255	0.005982194	0.001974819	0.024510976	0.10098063	0.27525008	0.5456109
è	0.0069669164	0.0052312477	0.015291846	0.0071372413	0.0014282682	0.0025260693	0.0042005405	0.0050958265	0.04957749	0.28140244	0.39546058	0.2256815
o	0.000745894	0.00043489484	0.0035015724	0.0034562692	0.0028526203	0.00088053406	0.001110276	0.00087199186	0.043012466	0.55662984	0.20361964	0.18288398
s	0.00046929615	0.0025010575	0.04187335	0.029352937	0.008137471	0.0026527513	0.0036841924	0.0029909997	0.12713374	0.36196867	0.076086655	0.34314886
a	0.00724617	0.0009774739	0.0048969854	0.005314416	0.0073426836	0.00091378944	0.00069006975	0.00054747926	0.012105901	0.1606261	0.22471407	0.57462484
p	0.01027505	0.027335351	0.16798869	0.12520282	0.15226209	0.024624385	0.024249718	0.0049450533	0.06711513	0.11411606	0.03929401	0.24259168
o	0.022742245	0.0033645509	0.0077130296	0.006704418	0.018015165	0.0026716036	0.001798093	0.00081497646	0.015015975	0.12398155	0.27391222	0.5232662
r	0.008465925	0.028603254	0.16862656	0.106328316	0.051274277	0.013929468	0.021630108	0.0042378884	0.048402708	0.07530824	0.087297454	0.38589582
ì	0.00087263604	0.0018287458	0.007883734	0.0031273374	0.005626282	0.0023771003	0.00025238944	0.0030786146	0.016365306	0.059633937	0.08951917	0.8094348
t	7.255213e-05	0.00050977553	0.008823201	0.0064479075	0.001043815	0.0004264268	0.0014672555	0.00089773175	0.039787438	0.101628885	0.19781627	0.64107877
o	0.007235288	0.0019723328	0.007838506	0.012822819	0.00641148	0.0008115725	0.0006343165	0.00054460426	0.0042069647	0.15462677	0.15712787	0.6457675
</S>	0.011397819	0.026331028	0.16741051	0.10352383	0.12469817	0.01965385	0.029127453	0.0031223232	0.027781285	0.019683825	0.045543343	0.42172658
