 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
n	0.0363407	0.0011061539	0.0028087418	0.005988252	0.045657407	0.7948155	0.012511024	0.056308713	0.004552886	0.0012187553	0.019877579	0.0034825222	0.001547944	0.0073923115	0.00019140159	0.00620009
o	0.08453857	0.021068214	0.0070386115	0.012233623	0.044100076	0.34488657	0.09131275	0.21865803	0.013547909	0.047583293	0.052016683	0.033420715	0.0037366136	0.007771931	0.0010392343	0.017047148
s	0.0058342787	0.0047156313	0.0045140292	0.0063701626	0.033253085	0.2723482	0.13389458	0.3543748	0.057744157	0.01301405	0.053239603	0.021231223	0.006324593	0.031711485	0.00047671265	0.0009533984
i	0.00036234022	0.00042499887	0.0037533124	0.0036502455	0.023913167	0.042672582	0.094325654	0.15515436	0.013755993	0.0032536718	0.08389138	0.015674056	0.0137501815	0.07232392	0.019531975	0.45356223
g	0.0022734893	0.0037344529	0.005262075	0.0051610204	0.018564539	0.09443	0.2225287	0.33942336	0.05781373	0.016757227	0.07513478	0.08969006	0.009885746	0.048084237	0.0053214934	0.0059350887
n	0.003853167	0.0036958912	0.002789869	0.0024241712	0.015691914	0.03586284	0.18458684	0.037207797	0.011774813	0.022979727	0.012671455	0.034714073	0.002516896	0.011560322	0.030812183	0.586858
i	0.0004755897	0.000858646	0.0023924522	0.003924308	0.015719537	0.1281712	0.10014856	0.52847916	0.026310839	0.0022562414	0.1069268	0.024116753	0.00800574	0.044162277	0.0016956145	0.0063562784
f	0.0005235409	0.0027032888	0.0053738044	0.0045304997	0.010012672	0.027360087	0.2332444	0.20990275	0.069436796	0.01174786	0.099022664	0.17118788	0.019390257	0.09726384	0.026059145	0.012240565
i	0.00016185355	7.3823336e-05	0.00074138184	0.0007250128	0.0057701804	0.011009815	0.017841507	0.039513115	0.0028377092	0.00080968696	0.022037687	0.004405768	0.004054238	0.026858373	0.009359606	0.85380036
k	0.0009057345	0.001973659	0.0047457726	0.007201837	0.01465648	0.06655039	0.04773509	0.3436663	0.02469217	0.006087687	0.18749009	0.041093122	0.03190891	0.17409676	0.017052298	0.030143667
è	0.0034197497	0.0046682027	0.002061483	0.0016090684	0.007832574	0.03415791	0.122549534	0.052759342	0.008934185	0.025814524	0.015621058	0.035440616	0.003664771	0.014316681	0.08406993	0.58308035
i	8.172473e-05	0.00023160318	0.00083432073	0.0014229881	0.003018894	0.017514534	0.013572339	0.2566115	0.009470738	0.00043502243	0.25537983	0.004568229	0.043664765	0.31631434	0.022023696	0.05485549
k	0.00015419236	0.000924781	0.0040958305	0.0035699708	0.0055767177	0.009949333	0.05722755	0.13152692	0.028199336	0.0032752834	0.21379693	0.12487861	0.050925743	0.17881536	0.1370029	0.050080586
a	0.0066940594	0.0139044635	0.0034540745	0.0017144628	0.004324924	0.020492064	0.13375396	0.060745	0.015778497	0.04845393	0.018875621	0.047694173	0.0063540027	0.019706238	0.14044778	0.4576067
a	0.0019151254	0.0038601023	0.008754651	0.00910608	0.012973504	0.024405953	0.029901171	0.15924533	0.038062036	0.0024134303	0.3446907	0.036169138	0.08897586	0.19423814	0.016935766	0.028353037
n	0.00012210775	0.0007080827	0.005645309	0.003767831	0.0053273956	0.0069270097	0.058550444	0.06509834	0.0383859	0.0024921708	0.14635314	0.12001054	0.056018073	0.27617946	0.15916404	0.055250194
k	0.00011642404	4.0024737e-05	0.00058094785	0.0005031272	0.0027665377	0.0069433176	0.012046861	0.0655168	0.0025770075	0.00045928275	0.031488802	0.004137185	0.0056723235	0.039302975	0.008301129	0.8195472
ò	0.013956878	0.003866688	0.0008313508	0.00092065334	0.0012295102	0.013716838	0.0064200195	0.1734572	0.005308919	0.0069011017	0.13032742	0.007051954	0.022361575	0.34380084	0.056152266	0.2136967
r	0.07183602	0.0041983076	0.012684201	0.009868221	0.01393855	0.06680513	0.019980185	0.17376104	0.015466016	0.0014752885	0.30473337	0.017085118	0.03615547	0.14280985	0.011221494	0.09798175
a	0.12521268	0.15737545	0.011639488	0.009273493	0.006539069	0.03766802	0.009274183	0.09879479	0.012133432	0.10885579	0.071451075	0.026068792	0.02296985	0.05538504	0.023370946	0.2239879
s	0.015312639	0.01629708	0.021811897	0.01841715	0.023528546	0.044510737	0.051545296	0.12259385	0.041179642	0.0061705494	0.31097206	0.0524906	0.12784438	0.10109051	0.02139069	0.024844345
t	0.00020228051	0.00043302448	0.001991434	0.00092406134	0.0010629756	0.0008419293	0.004208523	0.012236204	0.0032920076	0.0011437851	0.027464643	0.005895733	0.016995935	0.17167841	0.121049166	0.6305799
è	0.0005525815	0.004481679	0.0035678383	0.0066269482	0.007609464	0.016350737	0.009583864	0.078722365	0.0061457	0.003248346	0.10729515	0.018989684	0.050257493	0.11121534	0.32172295	0.25362983
o	2.1236201e-05	0.00023182423	0.0013556929	0.0014100081	0.0017781064	0.002877061	0.0029040151	0.024180206	0.0017899002	0.0001655481	0.06292202	0.005249974	0.054704	0.035894305	0.6548195	0.1496966
n	0.0001382281	0.0009626223	0.0075829774	0.007733858	0.009340841	0.017856805	0.006417454	0.07785917	0.0028562793	0.00028456416	0.119473174	0.015978474	0.061106652	0.096487045	0.2717223	0.3041996
e	0.00013175479	0.00028376564	0.0017366514	0.0009135404	0.0010110987	0.0006087111	0.001765836	0.008563242	0.0016119451	0.00042213834	0.0199134	0.0025892397	0.014523454	0.10392257	0.1311331	0.7108696
t	0.00076357846	0.0043376456	0.012709765	0.011865076	0.015231281	0.020712111	0.025918178	0.06957078	0.006147817	0.0010822582	0.09719322	0.026145434	0.050757043	0.03699213	0.4476302	0.1729434
s	0.00021377306	0.0001579005	0.0015652812	0.00053340336	0.00062037597	0.00044604813	0.0028586488	0.011169638	0.002692119	0.0010160895	0.023063276	0.007173194	0.011769642	0.117684916	0.05835106	0.7606847
ù	0.00067562	0.0012991905	0.0014217715	0.0028465723	0.0031253882	0.015722133	0.002039933	0.047469895	0.0010808595	0.0009010617	0.076141514	0.0035840406	0.039073743	0.090777986	0.38999942	0.32384083
n	2.095725e-05	0.0001137483	0.0007730791	0.0009683684	0.0011581565	0.0021463425	0.0013298683	0.010153288	0.00042336766	0.00016297205	0.017239943	0.0022546481	0.017034868	0.015781535	0.69581443	0.23462439
n	0.0010771652	0.004018554	0.0021856627	0.0028867372	0.0026080094	0.0069688335	0.0004250189	0.010575068	0.00042642932	0.0006290136	0.009925664	0.00070492417	0.010019972	0.04093987	0.08194907	0.82466
i	0.0745539	0.013697183	0.014027527	0.013731031	0.016188616	0.058393765	0.013631674	0.068839125	0.005153568	0.0013328074	0.0649112	0.004423915	0.02649334	0.042885687	0.070970826	0.51076585
t	0.0010515288	0.005786013	0.0145627735	0.014357414	0.017554453	0.032459855	0.02740823	0.10292344	0.004229631	0.0010438096	0.07692599	0.015510969	0.023465915	0.020973593	0.42916268	0.21258369
i	0.00051728135	0.0012029469	0.002673929	0.0011388165	0.0010785306	0.0011392118	0.003237998	0.0051392224	0.0020691275	0.0021579263	0.007927329	0.008689895	0.008170503	0.05032091	0.3613223	0.543214
e	0.0040687327	0.0050713806	0.01273663	0.018938633	0.022847466	0.08509597	0.013203354	0.15506805	0.002399973	0.0005610635	0.12497424	0.0037153296	0.026290452	0.047064293	0.1649092	0.31305525
n	0.00016274015	0.00067467685	0.01020756	0.007988445	0.009818986	0.012335963	0.02654405	0.033710096	0.0040238206	0.0002556846	0.05034659	0.021183359	0.03346866	0.05787666	0.51399136	0.21741132
ì	0.00011607745	6.626698e-05	0.0008297046	0.00037138228	0.0005802312	0.0005876959	0.005457579	0.038373366	0.0036690875	0.00071195624	0.04396919	0.006461226	0.011754446	0.13126113	0.02699847	0.72879225
p	0.000114261005	0.00040477994	0.0020184603	0.0022308677	0.0026197105	0.0057923943	0.0024349415	0.021370986	0.0006810722	9.04486e-05	0.025397368	0.0010180866	0.01632685	0.026731241	0.3621999	0.5305686
l	0.00283028	0.0084179975	0.0026246405	0.0027160246	0.0021397881	0.0034468672	0.00051482115	0.0028922027	0.00066074345	0.002376553	0.0036962917	0.003492064	0.00895787	0.017522542	0.27770495	0.66000634
o	0.0025121921	0.004814427	0.0014160017	0.002662397	0.0028615594	0.010148612	0.002235767	0.005370461	0.0015623777	0.0016004628	0.008920913	0.0011448578	0.009846264	0.021043116	0.21895209	0.70490855
m	0.01363786	0.03185306	0.04268301	0.03334634	0.04060725	0.13382584	0.086080655	0.2742272	0.012325011	0.0023694076	0.114125915	0.016649408	0.012246825	0.020706793	0.057894584	0.10742077
è	0.043504126	0.11291195	0.0075291893	0.0073179193	0.0049475394	0.012890272	0.0012553629	0.006606878	0.0006274154	0.005075543	0.0035382553	0.0037496875	0.0066760546	0.011474886	0.3664063	0.40548858
n	0.00048650516	0.0020519388	0.0038385605	0.007166534	0.008081839	0.0266681	0.0048567005	0.069348805	0.0010580543	0.00016014866	0.055833604	0.000789474	0.015383966	0.03699982	0.26877096	0.49850494
o	0.100089714	0.1977274	0.013961988	0.019187063	0.016212508	0.04683833	0.0032378293	0.018257719	0.0016050843	0.003541919	0.006098657	0.0012120365	0.0044243135	0.015561291	0.09452205	0.4575221
</S>	0.018776268	0.043064896	0.05847449	0.046652842	0.05783879	0.103249796	0.12145084	0.21642199	0.016824182	0.0027931253	0.0865799	0.015406688	0.009216324	0.01039655	0.03170867	0.16114467
