 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
k	0.011914223	0.026539275	0.39972556	0.0064007924	0.14687982	0.045253064	0.13834211	0.020529723	0.041154295	0.011684138	0.011231201	0.020585284	0.11976052
e	0.011815793	0.02055795	0.5024069	0.026151583	0.16258581	0.034752037	0.1627893	0.0118225785	0.03724879	0.0037764427	0.018991765	0.0022887313	0.004812311
t	0.0050992025	0.003908337	0.08956939	0.2854035	0.14383209	0.2785025	0.10907421	0.061099283	0.013765825	0.003833284	0.0018230084	0.0015782287	0.0025111723
e	0.0015111642	0.0050609773	0.102165304	0.065222375	0.49783942	0.020458428	0.04992486	0.030785019	0.0063425507	0.008774683	0.01721071	0.008914488	0.18579009
è	0.004374659	0.00275724	0.019209102	0.08702331	0.109112136	0.42319012	0.15570676	0.16374588	0.019026136	0.006888819	0.0023061365	0.0025433586	0.004116302
r	0.00010843137	0.0006580858	0.006078025	0.032928605	0.45814893	0.15942152	0.13719167	0.1182188	0.018391103	0.008421755	0.021626456	0.013763638	0.025042975
k	0.000698868	0.0015081678	0.028985085	0.0090417005	0.56477094	0.062182866	0.097650744	0.02338717	0.0068894806	0.0022111475	0.006482075	0.018675365	0.17751642
o	0.0022422792	0.0007503285	0.009899303	0.007900256	0.29192895	0.11115214	0.48322988	0.03512655	0.03862668	0.0027583714	0.010061075	0.0016437658	0.004680425
m	0.0030572359	0.0014618488	0.0055277827	0.011147826	0.025750702	0.27217442	0.3995122	0.20315006	0.05578572	0.014260871	0.004708607	0.0012571424	0.0022054932
e	0.03841798	0.015154398	0.024298739	0.011840057	0.066827364	0.13054399	0.09422462	0.084284574	0.044898983	0.022395935	0.0047919843	0.19036236	0.271959
m	0.0036130333	0.0029143707	0.0059148697	0.006882833	0.010301358	0.17885259	0.37662643	0.29508308	0.08025922	0.027405068	0.008090785	0.0012183776	0.002837991
a	0.028863823	0.011463392	0.012137489	0.0060249837	0.07783049	0.088321276	0.10468505	0.099194385	0.027066689	0.015975775	0.0071844035	0.20855911	0.31269312
p	0.0029197566	0.003516301	0.007222102	0.0040844553	0.0052455775	0.07988854	0.426895	0.2638379	0.13271026	0.04807644	0.017491879	0.002693686	0.0054180985
à	0.024844814	0.012499048	0.01225733	0.004900793	0.07285818	0.07658122	0.13015579	0.11501016	0.028740149	0.017849844	0.0104509685	0.21220933	0.28164235
l	9.227974e-05	0.00046779303	0.0027380816	0.000334271	0.011378521	0.01984016	0.5259095	0.11427681	0.13643481	0.04598402	0.12775593	0.0028532622	0.011934577
e	0.000342442	0.0014404044	0.0032655564	0.00051838683	0.020243349	0.027470814	0.06364524	0.05701239	0.023164181	0.017665725	0.025085848	0.3988658	0.3612798
e	0.00371776	0.0020990074	0.0050751315	0.0013023758	0.0015348226	0.010457112	0.1980103	0.073008366	0.34509677	0.24475116	0.10618781	0.0036507978	0.0051086256
t	0.00072651316	0.004128975	0.009788361	0.004632504	0.008916298	0.011882633	0.14259806	0.11026845	0.19032133	0.18192536	0.18250062	0.07598887	0.076322034
t	0.0006609249	0.00092556863	0.0030993458	0.0026275725	0.12391113	0.00813262	0.12392366	0.10741752	0.0104105035	0.012713668	0.04339522	0.012526079	0.55025625
ù	0.00021205476	0.0004872115	0.0037306268	0.00043538166	0.0044134073	0.0076772226	0.36362916	0.041590076	0.20818196	0.07751103	0.15104537	0.06821283	0.072873645
c	2.3075123e-05	0.00048889697	0.0021291552	0.00014668344	0.005473969	0.0018520768	0.07211916	0.016682958	0.15012343	0.14479734	0.57130986	0.008342875	0.026510619
e	0.0017209792	0.0020783735	0.0056389254	0.0004990618	0.035101466	0.029925937	0.16924135	0.092884414	0.05739435	0.030710408	0.07139784	0.14411321	0.35929367
t	0.0028763274	0.0013738577	0.0041360892	0.0015282937	0.0010855471	0.0038665663	0.067015864	0.013896501	0.25377378	0.26149267	0.3807146	0.0038166537	0.004423239
r	0.0009255206	0.0018124668	0.0047479994	0.002704676	0.030493315	0.0011053288	0.051199332	0.025463691	0.024763267	0.055549115	0.1846201	0.07083157	0.54578364
ò	0.00044295646	0.001416223	0.008279784	0.00081359036	0.0036894265	0.0064071207	0.10208263	0.01344603	0.18669291	0.13475344	0.21805952	0.13861342	0.18530296
o	2.639373e-05	0.0004716119	0.0025685944	0.000109333785	0.004624317	0.0010931006	0.020364251	0.0039423616	0.05626001	0.12950179	0.7069023	0.02352708	0.05060878
p	0.0003247998	0.0015086188	0.007489634	0.0007514385	0.0053453264	0.0043478752	0.041434277	0.012863165	0.13323334	0.24814081	0.50289166	0.015143812	0.026525168
o	0.012968697	0.0064849267	0.004858672	0.0016566498	0.004599703	0.00641316	0.032945238	0.044945933	0.027655922	0.02411217	0.012827977	0.48201215	0.33851877
d	0.008062844	0.006442087	0.023861822	0.00495195	0.0048618703	0.006190599	0.044262625	0.0055891094	0.062050715	0.13792689	0.550403	0.07760039	0.06779609
d	0.0058643203	0.003782435	0.0045490367	0.0012618204	0.0042851125	0.0022555473	0.009582397	0.008402871	0.018249134	0.027243432	0.028299848	0.5819123	0.3043118
ù	0.005028003	0.0014367712	0.007597034	0.001295514	0.007376568	0.0015808449	0.05544326	0.0010859994	0.027157135	0.018577969	0.6951686	0.05521373	0.12303851
p	0.0033843636	0.0012354773	0.005404996	0.0013094819	0.0071224123	0.0011390242	0.057765674	0.00088007905	0.016761608	0.011766492	0.7667652	0.053459633	0.073005594
a	0.064143494	0.03044967	0.021939397	0.0065283137	0.0028606658	0.012428986	0.027297981	0.010482858	0.08018672	0.05613535	0.05947009	0.388907	0.23916946
s	0.025437025	0.011819686	0.04162061	0.009947423	0.009195739	0.011341121	0.06261134	0.006725437	0.030547494	0.04400035	0.23781693	0.3316837	0.17725311
t	0.00044211632	0.0007456776	0.0031498142	0.0007709579	0.014653831	0.00066832674	0.0043497584	0.0010486337	0.0016133187	0.006754098	0.08236388	0.39420813	0.48923144
i	0.0003755167	0.0013777865	0.01016153	0.001245718	0.00424516	0.004598069	0.021937585	0.0017697304	0.012706602	0.015203707	0.16016385	0.31403184	0.45218295
c	0.002082726	0.0036967702	0.01661388	0.0023236435	0.009761154	0.004839634	0.02045299	0.003909031	0.0069651334	0.009212882	0.03312732	0.63273877	0.25427604
c	0.0019213989	0.0014376238	0.0016461858	0.0006518654	0.0025238253	0.0005848613	0.0015438021	0.0018560744	0.003182113	0.011981381	0.01736254	0.64357305	0.31173527
i	0.0023100155	0.00097252644	0.0045104288	0.00085100427	0.014241077	0.0013184635	0.044703867	0.0008074624	0.009007949	0.005504769	0.58962107	0.13400696	0.1921444
ò	0.002627393	0.0030204908	0.016399313	0.0029724205	0.016296105	0.004051511	0.10075541	0.002334268	0.018757312	0.008026845	0.36942595	0.21430115	0.2410319
t	0.0001658915	0.00084455655	0.006697486	0.00015445308	0.046385564	0.0016508953	0.021279836	0.0022064468	0.0072438023	0.017124467	0.5497865	0.09728354	0.24917653
t	0.0008223556	0.00085235934	0.0029034782	0.0004399637	0.0042436193	0.001978675	0.00511164	0.0013794316	0.0067685684	0.01364277	0.117290765	0.4330963	0.4114701
u	0.0056243013	0.0028552196	0.008860791	0.0024021815	0.006763634	0.0037301073	0.045055192	0.0011666038	0.009147881	0.003008698	0.1292312	0.3259523	0.4562019
</S>	0.0029031683	0.005223525	0.030220767	0.004252605	0.014270733	0.009169059	0.049087025	0.0050313165	0.012192666	0.007946382	0.026530238	0.52882904	0.30434346
