 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
è	0.0003944225	0.0008657337	0.00023096483	0.001508941	0.02439368	0.19586392	0.0379081	0.041109394	0.15060614	0.14979723	0.18255436	0.21476708
l	0.00014196473	0.00012322223	1.4102938e-05	0.0013139268	0.0015912167	0.022526065	0.04903137	0.037469167	0.33520123	0.41445312	0.10484514	0.033289526
i	0.0003657693	0.0012787268	0.00012983553	0.0023556515	0.0064017125	0.029135678	0.025592517	0.071334206	0.07595826	0.06511606	0.38759685	0.3347347
s	0.004544448	0.019033602	0.006079897	0.0031913987	0.004254206	0.016369464	0.10243045	0.018438289	0.17869785	0.35714683	0.23393676	0.055876855
e	0.0011888703	0.022805119	0.0046920488	0.0018429502	0.004520828	0.0150914155	0.0064646117	0.01372075	0.048068576	0.19865434	0.24919094	0.43375948
n	0.021373829	0.046685312	0.010044058	0.01552028	0.011573855	0.032825645	0.0559567	0.0067556454	0.070006475	0.20068796	0.3608955	0.16767466
a	0.00025635303	0.0017100972	0.00035515448	0.000858642	0.0023686984	0.010376048	0.0026862558	0.0074172164	0.04337978	0.18355714	0.36613142	0.38090312
r	0.018706424	0.016916325	0.0036578993	0.0126018515	0.0065401173	0.03323922	0.04446847	0.0029886325	0.05352424	0.17019363	0.44353905	0.19362406
t	0.00033379637	0.0019529205	0.00058650726	0.0009061938	0.0014745184	0.005118689	0.0013535459	0.004271652	0.02143143	0.14815183	0.40932727	0.4050916
i	0.001474814	0.0018723079	0.00041681642	0.0047840793	0.0017094379	0.019943133	0.014461943	0.0026849257	0.023835504	0.08886345	0.51738745	0.32256618
</S>	0.0044756415	0.0154139	0.002147158	0.012382594	0.0076847738	0.024766356	0.024047155	0.0021625315	0.022094306	0.048578393	0.58073395	0.2555132
