 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
è	0.0032808094	0.0011356073	0.014859802	0.49492872	0.3326273	0.10188084	0.033623118	0.00870729	0.0021717534	0.00088008714	0.0059046573
o	9.357544e-05	0.0018266864	0.0056865877	0.5134598	0.21524037	0.13660996	0.04468895	0.017665362	0.02699736	0.00760779	0.030123562
n	0.00021879171	0.00063197763	0.0018043846	0.48591623	0.2660573	0.15715282	0.053604208	0.012745552	0.0072657294	0.0037510756	0.010851913
a	0.00016160303	0.0021248488	0.00090801506	0.12852788	0.14873032	0.10277009	0.06038659	0.024106678	0.0434565	0.009421468	0.47940597
n	0.00079551834	0.0008496383	0.0034831844	0.1497392	0.37149432	0.30701146	0.11425127	0.025100045	0.010913469	0.0037124867	0.012649394
a	0.00014653234	0.0019678087	0.0006428877	0.09840808	0.17580025	0.13264266	0.064973064	0.026389068	0.051105246	0.0075649587	0.44035944
m	0.0010897762	0.0008569281	0.0046579866	0.053874362	0.31411967	0.34187967	0.19150773	0.044970766	0.024043655	0.0064531243	0.016546315
à	0.0021409853	0.0005713949	0.004659457	0.42866066	0.056702994	0.027371075	0.0610164	0.018184204	0.013898768	0.067646064	0.31914803
s	0.00021870439	0.0007244861	0.008580522	0.009055225	0.24892078	0.38892928	0.21360748	0.048805065	0.04828452	0.0032484357	0.02962549
o	0.0064560333	0.0012537072	0.019924654	0.09906467	0.077770025	0.04788413	0.11836898	0.037441548	0.024581665	0.18965869	0.37759593
n	0.00093810534	0.00034515606	0.0019751124	0.0045513078	0.047162168	0.19903353	0.56490296	0.13994385	0.035489753	0.0011139096	0.004544151
a	0.00016657311	0.0022196874	0.0008024101	0.0126560675	0.07155744	0.19445466	0.16153954	0.047344953	0.08994121	0.019072602	0.4002449
d	0.0010580069	0.00049878523	0.0029045523	0.004475858	0.027347004	0.11655154	0.6061193	0.15000515	0.06727084	0.01016062	0.013608361
i	0.0017418684	0.0009768201	0.0026914827	0.166205	0.060750317	0.059951756	0.10610211	0.029506402	0.027444249	0.1239719	0.42065814
v	0.0016072262	0.0006377904	0.0043320847	0.002377543	0.021416016	0.086787865	0.614677	0.16275077	0.09048998	0.004197251	0.010726451
e	0.004346432	0.0011334432	0.007525476	0.19010533	0.07676278	0.061726056	0.13526332	0.03934473	0.025327997	0.16500297	0.29346144
n	0.0015454722	0.0006128615	0.0036394894	0.0018634734	0.008226619	0.02534301	0.55259967	0.22403415	0.15402561	0.011809424	0.01630019
t	9.2895345e-05	0.0019187855	0.0007066354	0.003155729	0.011702982	0.06454189	0.18384188	0.06666133	0.17608303	0.043280497	0.44801426
è	0.00010757609	0.00032102386	0.0033475931	0.0013089275	0.006473407	0.027244681	0.4140445	0.11370501	0.16958581	0.12459787	0.13926354
s	1.7045533e-05	0.0005956485	0.001232957	0.00034805253	0.0021235452	0.0096508125	0.14008284	0.1449417	0.6296737	0.024438698	0.046894986
s	0.00086492853	0.00079739327	0.012701696	0.0014089877	0.005146466	0.0131164435	0.094347104	0.03757091	0.1330637	0.1376699	0.5633125
o	0.0037564898	0.0028492769	0.011652437	0.0009874946	0.005583031	0.025947131	0.4656015	0.080136344	0.1606584	0.060547743	0.18228018
m	0.0019836205	0.0010844495	0.007486249	0.0032077932	0.007540785	0.0101954155	0.42046186	0.16354723	0.31862924	0.032951564	0.032911707
a	0.007484255	0.0014165386	0.012762218	0.014530222	0.0054543545	0.009708132	0.07127969	0.036254764	0.028464805	0.4859951	0.32665
è	0.0020061415	0.0013243748	0.00983529	0.0023553872	0.008743059	0.0118360715	0.317027	0.1846004	0.4020482	0.021356275	0.038867768
s	4.494459e-05	0.0018107707	0.0035435588	0.0020804806	0.0027906173	0.008458392	0.08386604	0.07395021	0.66588587	0.03545924	0.12210982
t	0.00028357244	0.00054276356	0.0074028424	0.0016560246	0.0033743745	0.010227493	0.056146223	0.027440261	0.09814551	0.14313014	0.6516509
r	0.0015279241	0.001330009	0.013679273	0.00048567815	0.0025865203	0.005512708	0.24685293	0.07375429	0.27316105	0.11654393	0.2645657
a	0.0045679607	0.0022170509	0.037704982	0.0010668981	0.002972284	0.0043904353	0.08187411	0.027900932	0.10184385	0.17933145	0.55613
</S>	0.0036540441	0.0021181146	0.016478213	0.0074417624	0.01619918	0.013398789	0.22192489	0.124355204	0.3367856	0.12131788	0.13632633
