 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
o	0.011915281	0.00032937163	0.00027285406	0.0025378438	0.0008334433	0.0024178661	0.012780866	0.005483149	0.17320214	0.39702666	0.09202171	0.1538514	0.14732736
n	0.00026354784	0.0013512792	0.0014159975	0.00722252	0.002284135	0.0066300705	0.008825972	0.013201632	0.0487383	0.034597993	0.06398298	0.3924877	0.41899782
t	0.020963391	0.004200066	0.0029376044	0.013682127	0.028139144	0.03068548	0.0083736135	0.03963044	0.049765576	0.042762093	0.03183979	0.14430116	0.5827195
a	0.0003390685	0.0006454524	0.001728777	0.0034405042	0.0006089135	0.0013355666	0.00967021	0.0018608938	0.024826072	0.02258216	0.0987197	0.34079856	0.49344417
m	0.0004815399	0.0010413708	0.0025384508	0.010200507	0.0023340452	0.0034078318	0.008707832	0.0018517514	0.0711864	0.061718956	0.08628815	0.5874273	0.1628158
a	0.022311255	0.005694839	0.004317054	0.004498617	0.02391027	0.023321263	0.008656769	0.048483007	0.051118333	0.04298598	0.025150398	0.18881355	0.5507387
m	0.00046737475	0.0036403122	0.0039722077	0.021918474	0.0023377787	0.0037924403	0.022480236	0.0041364105	0.07924069	0.0790452	0.1852018	0.41324323	0.18052383
è	0.032477275	0.0035620101	0.0034472009	0.01069461	0.018838631	0.013947336	0.0057424125	0.013598013	0.039785802	0.042263087	0.04415696	0.25153652	0.5199502
n	2.165578e-05	6.0306185e-05	0.0014417099	0.00053062435	5.8679638e-05	0.00013800905	0.0056271246	7.379164e-05	0.18810366	0.16111515	0.17209734	0.38534248	0.085389495
a	0.05728522	0.001428331	0.00065798505	0.0075227893	0.00080915174	0.0005846048	0.0016648569	0.00067733775	0.020697016	0.059582997	0.06348483	0.4271955	0.35840943
</S>	0.00018943638	0.001183886	0.0017112119	0.011103229	0.0017883221	0.0029474269	0.0057291286	0.0009983304	0.0039956453	0.0031675755	0.0043229936	0.6499096	0.31295317
