 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
à	0.008620924	0.0028923359	0.041768793	0.35274044	0.022348803	0.12235446	0.0054268246	0.006683937	0.23555242	0.20161107
n	0.0028329294	0.003715635	0.026703248	0.4018987	0.4189526	0.006282887	0.095235616	0.01224203	0.00821768	0.023918701
n	0.003353543	0.0023467075	0.013244093	0.09288887	0.01932424	0.17545985	0.011896943	0.0050926306	0.25241578	0.42397735
i	0.0046145753	0.0009337584	0.010451811	0.61502355	0.336298	0.00021143926	0.02229935	0.0058766883	0.0006511508	0.003639598
e	0.011193081	0.002550189	0.010608221	0.3042376	0.4659514	0.12940583	0.048031196	0.017121322	0.0052887327	0.005612329
A	0.0024848846	0.003946333	0.009409255	0.3654509	0.23361425	0.09392795	0.0792928	0.12401392	0.04104762	0.04681214
n	0.0005194187	0.0013597112	0.002744438	0.10170829	0.2274618	0.041893303	0.45836723	0.09134026	0.010816434	0.06378907
n	0.0006349586	0.0005850796	0.0017266566	0.1783852	0.02907693	0.07625094	0.021450333	0.010997211	0.24662577	0.43426695
a	0.00067998405	0.001135263	0.003002769	0.19800226	0.6384659	0.02846493	0.06798985	0.026500927	0.013056254	0.022701971
a	0.013062271	0.0034959833	0.009426093	0.061388314	0.31025997	0.35731453	0.15302052	0.06713443	0.013236262	0.011661593
n	0.0017506895	0.0044077523	0.008430231	0.1283273	0.21015517	0.07390256	0.19195858	0.26429507	0.05683879	0.05993385
k	0.0008234851	0.00070397527	0.001362503	0.067923434	0.06495934	0.0030503243	0.08205387	0.016159207	0.005781878	0.75718194
ò	0.018398894	0.00150515	0.0067754397	0.04313162	0.32709813	0.006488635	0.40761474	0.037038587	0.023282591	0.1286662
r	0.027006004	0.0038285127	0.008259696	0.018408313	0.41875315	0.001035231	0.36839628	0.13998345	0.0017193332	0.012609977
a	0.054336637	0.013380523	0.032038994	0.08219562	0.12701383	0.36703846	0.069980405	0.04207107	0.07240192	0.13954252
ì	0.03445459	0.006959524	0.02701665	0.048336226	0.19298312	0.07433495	0.37018037	0.2230507	0.0068510124	0.015832894
c	0.0002217545	0.0011014804	0.0013959385	0.0048574614	0.04122905	0.008913321	0.6127824	0.19096892	0.06394413	0.07458543
h	0.00047952	0.0009767833	0.0012022434	0.0062839207	0.009843481	0.064475976	0.04609859	0.0151920505	0.22618577	0.6292617
e	0.022137715	0.0008278475	0.0014759314	0.0056736227	0.17032187	0.0014964598	0.59540087	0.15671359	0.0019795948	0.043972522
n	0.015015936	0.008355029	0.03826184	0.031148272	0.19515797	0.0018805246	0.4326436	0.22634932	0.009072932	0.0421146
a	0.0026731482	0.0033594787	0.005679665	0.031710304	0.010020315	0.13180234	0.048657093	0.05087062	0.30172098	0.41350603
m	0.039939713	0.012788591	0.054614965	0.08278045	0.09488473	0.03714492	0.28828812	0.2802727	0.032956	0.07632983
a	0.006298598	0.0040629203	0.0059869722	0.0248347	0.0072831265	0.17232963	0.017901057	0.030671647	0.44685605	0.28377527
r	0.04131469	0.01553728	0.061526194	0.06670597	0.09341904	0.0046847006	0.2592366	0.25038955	0.05869874	0.14848721
è	0.00044064573	0.001228304	0.0014478535	0.020509899	0.007340308	0.0029190711	0.10774649	0.078964375	0.06943288	0.7099702
s	0.00020277382	0.0015960443	0.0033493072	0.0052707023	0.01948635	0.00027072258	0.40077934	0.17283246	0.095502965	0.30070937
s	0.002476581	0.0030407086	0.012348187	0.008108216	0.0074533573	0.0028204198	0.119785674	0.029169694	0.09437435	0.7204228
i	0.020825675	0.0033651278	0.007910522	0.008963761	0.05083613	0.0004997139	0.28447288	0.3011325	0.019157974	0.3028357
</S>	0.04775341	0.022482354	0.10819713	0.15211065	0.11859717	0.0032561438	0.082520716	0.097468615	0.09981875	0.2677951
