 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
ò	0.00079284457	0.023479149	0.045265228	0.17240061	0.17067806	0.06076383	0.14879496	0.08914489	0.037042093	0.026408916	0.024257677	0.016037177	0.03834864	0.14658594
z	0.00056239794	0.0061146975	0.10813833	0.057158463	0.44535506	0.20318805	0.09279686	0.025978902	0.008163273	0.008724202	0.0075974925	0.0044993185	0.015438079	0.016284833
u	0.004762343	0.001802966	0.09833877	0.06367055	0.25615078	0.028793255	0.09364	0.043058816	0.026115445	0.16303128	0.0031259388	0.0012667994	0.03508414	0.1811589
m	0.0010183956	0.00044908514	0.004388714	0.04445762	0.3815868	0.29182038	0.15329762	0.0880639	0.021744015	0.008153007	0.0020089187	0.0016253049	0.00040637696	0.0009799104
e	0.015086407	0.0013460969	0.0077998554	0.0667811	0.17147987	0.017330615	0.02814939	0.044098087	0.04812118	0.5104905	0.020056888	0.0020200294	0.008558145	0.058681857
e	0.0009795211	0.0010976933	0.0042444016	0.0111316275	0.22344528	0.38869616	0.18806374	0.1320813	0.033338152	0.0064120037	0.0043105953	0.002108544	0.0011885779	0.0029023592
s	0.0016626773	0.0015335616	0.0043990626	0.011822417	0.045658004	0.253035	0.17345046	0.2273456	0.078078456	0.083093286	0.07824353	0.024179887	0.007988084	0.009509953
ò	0.00017724917	0.002006307	0.0010535315	0.004607205	0.074424304	0.050362352	0.46037176	0.12033637	0.03479187	0.015964182	0.008428281	0.030177925	0.08192562	0.11537307
z	0.00014404782	0.00039153456	0.0014182844	0.00034207848	0.08087424	0.2534402	0.47939605	0.1142625	0.01897106	0.0046344018	0.0031556196	0.011574591	0.019841498	0.01155389
u	0.0027005915	0.0003259507	0.004726073	0.005099709	0.14947061	0.042105794	0.12406732	0.04289746	0.022467563	0.22879833	0.0044734334	0.0024169723	0.14155778	0.2288924
n	0.00076456956	0.0002013056	0.00068434986	0.0010343323	0.0096560195	0.07936772	0.1804312	0.45024315	0.23368298	0.02396445	0.009048255	0.0059558963	0.0033325253	0.0016333199
f	0.00061843963	0.001428069	0.0009364344	0.0022761682	0.009261254	0.019198058	0.35112995	0.19824345	0.07540657	0.049268283	0.01618823	0.044690404	0.08682626	0.14452843
à	5.171991e-05	0.00015020357	0.0007514804	9.066953e-05	0.029372042	0.04620181	0.61460406	0.21580908	0.0385487	0.0038531628	0.0023381114	0.0036507326	0.010167408	0.034410797
i	2.8546068e-05	0.00015329811	0.00086847635	6.8277805e-05	0.010238292	0.055165462	0.3969376	0.36518416	0.091525264	0.0030140767	0.00437485	0.017153634	0.04348916	0.011798888
o	0.0003853241	0.00037779126	0.0032969126	0.0009451454	0.008997931	0.062255602	0.218271	0.47331333	0.14052534	0.054787774	0.010571351	0.00968127	0.009364475	0.0072267395
g	0.0007018065	0.0010471996	0.002599572	0.002663329	0.0036875207	0.021948969	0.09579019	0.4242973	0.19470425	0.08215681	0.07023914	0.060800508	0.026768109	0.012595256
e	0.008974719	0.00074268575	0.0015395926	0.009093162	0.02809934	0.020830024	0.12184955	0.09964542	0.06416515	0.3147954	0.022802899	0.023039129	0.10775698	0.1766659
l	0.00071952085	0.00070039945	0.0030710904	0.0007469136	0.0068422277	0.016781367	0.105032794	0.495982	0.26071018	0.015172554	0.010665054	0.009603168	0.053765602	0.020207183
à	5.186526e-05	0.0002629874	7.460055e-05	0.0008989774	0.0014276897	0.0019591383	0.15614356	0.108480096	0.04870458	0.012451955	0.0045188875	0.13836773	0.4052227	0.12143519
o	2.0274281e-05	0.00011612297	0.00035601633	2.8328537e-05	0.005300059	0.0055587706	0.21379998	0.14615893	0.06529236	0.0027410053	0.002097583	0.04804821	0.4533913	0.057090994
p	6.925798e-05	0.0004470544	0.0023326515	0.0002801974	0.009704738	0.008313094	0.1073961	0.32146952	0.21899675	0.028554648	0.0076557165	0.024646936	0.22320302	0.046930365
r	0.016595777	0.0007016744	0.004644205	0.0036376864	0.003529235	0.0035711194	0.02746073	0.0473886	0.037877414	0.63297707	0.018293679	0.0055345246	0.081381924	0.11640647
ì	0.0006905079	0.0006513588	0.00234954	0.00034269114	0.016939111	0.0052859155	0.07036377	0.15156315	0.16053948	0.0022038	0.004715454	0.002653245	0.38536513	0.19633679
m	9.133141e-06	8.771392e-05	0.00031243954	2.4562221e-05	0.0021236548	0.00066219125	0.013026244	0.010252381	0.01612832	0.0032875503	0.0015063967	0.009891752	0.854247	0.08844078
a	0.0031419084	0.00044693847	0.0037038813	0.00055433234	0.0017973529	0.001179061	0.007986212	0.012965733	0.011771382	0.16568765	0.0034136334	0.004313986	0.449901	0.33313686
n	0.0031014527	0.0008386154	0.0045788614	0.0029831186	0.009184763	0.0053110556	0.017896904	0.09282162	0.22883525	0.05531319	0.017938597	0.0010435403	0.323236	0.236917
a	0.00085604243	0.00046933297	0.00088667887	0.0027100022	0.0016671018	0.0005225103	0.009802719	0.014593171	0.023725804	0.027979275	0.003192283	0.020348445	0.6031245	0.29012203
f	0.0014414685	0.001201202	0.006710228	0.0018298998	0.02269872	0.0076349736	0.038372118	0.07646987	0.09841303	0.005984615	0.004342501	0.0008720116	0.49220267	0.24182662
à	0.0005898376	0.00036984385	0.0004724401	0.0015528417	0.00080301106	0.00026556719	0.005866559	0.011456791	0.019059803	0.017966073	0.0026208742	0.022106027	0.67209846	0.24477182
n	5.922328e-06	2.5716836e-05	0.00010291336	9.004862e-06	0.0016183883	0.00027298272	0.007231771	0.0016058811	0.0020549977	0.00016968063	0.000106321124	0.001758249	0.8832786	0.10175965
e	0.0015157474	0.00021481558	0.002028716	0.00050172023	0.0026324438	0.0010144813	0.006068017	0.0033096108	0.0022843427	0.0012535944	0.00014338763	0.00037759525	0.6126841	0.36597145
</S>	0.0025196725	0.0015035209	0.009596666	0.0036347078	0.027224535	0.009533125	0.034634646	0.057054978	0.059977457	0.01083663	0.004488676	0.00035386227	0.13968043	0.6389611
