 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
r	0.003989823	0.0033811366	0.011558309	0.14779562	0.21303158	0.015411057	0.031369343	0.056766313	0.054627202	0.028837236	0.012489506	0.007028477	0.023023125	0.09887417	0.2918171
a	0.0033273294	0.00025566746	0.0007366015	0.021500329	0.39510456	0.018140193	0.0135311885	0.30897883	0.15969843	0.008492487	0.0113563035	0.0010385646	0.0029385907	0.013952996	0.040947974
z	0.00095138897	0.0015129475	0.0021110103	0.0034765664	0.009240876	0.005171483	0.031254653	0.142624	0.6651505	0.07367058	0.02398689	0.010347879	0.014091392	0.004831732	0.011578071
z	0.0011079244	0.0023271234	0.019348942	0.006563374	0.01667032	0.016420122	0.1295112	0.4450991	0.01777953	0.06948717	0.016920717	0.027961737	0.0432401	0.0299148	0.15764782
a	0.017674033	0.0044825845	0.0063149496	0.020488517	0.31316262	0.02172998	0.05274927	0.19694774	0.18976295	0.01076028	0.011398771	0.004070183	0.0027874173	0.05310051	0.09457013
m	0.002566926	0.0024573752	0.003943454	0.004381756	0.0051776934	0.007296971	0.008806243	0.11343493	0.6179532	0.121421255	0.031330395	0.009143658	0.024872348	0.022842964	0.024370741
à	0.006938577	0.017198991	0.02173729	0.018537065	0.0312914	0.005162611	0.09929026	0.029782245	0.08031106	0.028458558	0.021815563	0.039882895	0.089951836	0.15815309	0.3514885
i	0.00033176952	0.00023282318	0.00042118723	0.0023402942	0.009750185	0.0009047341	0.0018597199	0.22095159	0.5765857	0.072011136	0.040403873	0.0024963622	0.008241945	0.027329164	0.03613951
è	0.0005240472	0.00037806874	0.0011781508	0.006360573	0.010468437	0.0016459342	0.0012403326	0.19576293	0.357913	0.13749817	0.04944617	0.014530299	0.067917004	0.08025913	0.074877754
n	0.00017654989	6.437091e-05	0.000633555	0.001771433	0.007481527	0.0012675638	0.002472936	0.58779657	0.10811806	0.05226563	0.024145713	0.02040077	0.05729449	0.0929273	0.043183528
a	0.0004928622	0.0014491801	0.0038379442	0.0032240138	0.015965788	0.001683199	0.024840094	0.21575266	0.1249132	0.029824663	0.036360446	0.031805374	0.035118524	0.14225851	0.33247346
n	0.000244606	0.00042453138	0.001582685	0.0013256697	0.001347611	0.0014540484	0.0004828441	0.012782705	0.082906134	0.47293532	0.07969976	0.11099099	0.17872912	0.046965092	0.008128886
g	0.000924039	0.0016840274	0.012304058	0.0030209438	0.0017533574	0.0041933693	0.008052547	0.39697784	0.017580481	0.09246553	0.038201515	0.02599305	0.03243048	0.064514846	0.2999039
r	0.0052224766	0.019002799	0.016764987	0.0061159455	0.017766068	0.0040014596	0.022007547	0.021904986	0.2796788	0.017179407	0.050715856	0.021999069	0.01870448	0.2585531	0.24038301
à	0.00093281205	0.0010212219	0.0015295134	0.0036622493	0.010167785	0.00069370307	0.0012529276	0.07018549	0.17996275	0.03836729	0.08509453	0.0059172623	0.015289934	0.22113095	0.36479163
m	0.00032301017	5.134437e-05	0.0003744226	0.0056913425	0.0061007333	0.00033477735	0.00029016365	0.21698861	0.059282362	0.05976727	0.031233413	0.009695889	0.054711685	0.35031092	0.204844
m	0.0008318579	0.0004959582	0.0007256092	0.0034746134	0.0051819896	0.0005381173	0.008609795	0.16362137	0.124562666	0.018330656	0.03436238	0.005900739	0.027105736	0.26968807	0.33657044
a	0.0032481847	0.0016665697	0.0018451503	0.00219107	0.009466383	0.0015251663	0.0036809985	0.10295315	0.2273564	0.12989685	0.27305728	0.06447739	0.036485042	0.06673623	0.075413994
u	0.003301367	0.0031526505	0.007374193	0.013106014	0.010315272	0.009014876	0.0015396783	0.014075914	0.10664533	0.18851532	0.14506572	0.028288776	0.21356563	0.15163589	0.10440335
d	0.00042907815	0.00031148654	0.0023147396	0.0062222853	0.0066175265	0.003944879	0.00046424507	0.032118212	0.020833272	0.10397709	0.06453536	0.044474162	0.4050361	0.21031892	0.098402515
e	0.0022279858	0.005370176	0.021066613	0.0067582293	0.01169253	0.006028783	0.086052045	0.21181071	0.03572786	0.051824633	0.024402767	0.06560451	0.096940815	0.07727668	0.2972157
r	0.0011675472	0.00058777875	0.0018772935	0.008164809	0.0058173453	0.0026409577	0.00017665687	0.0074770814	0.019282937	0.072061226	0.040567275	0.008652285	0.16657878	0.56547433	0.09947371
f	0.00044499873	0.0005197028	0.0032229638	0.001676564	0.0008639097	0.0016091024	0.00077213964	0.054753266	0.0028921554	0.044142246	0.07338034	0.03946951	0.08932708	0.25253126	0.4343947
ù	0.00018784526	0.0002711232	0.00030140474	0.00044876125	0.0010944818	0.00015018665	0.00010334678	0.0011143063	0.0027522435	0.003806316	0.06175189	0.0039904388	0.041439246	0.7026351	0.17995325
m	7.270342e-05	1.9310473e-05	0.00014675378	0.001467211	0.0013969657	0.00014263747	2.7031188e-05	0.0051724594	0.0011423405	0.006812908	0.023967788	0.004739722	0.07900983	0.7582929	0.11758932
m	0.0004298399	0.0002949897	0.00049322203	0.002582564	0.0016201767	0.00021060181	0.00037678267	0.008326115	0.009734902	0.007907327	0.023470165	0.008676321	0.038372263	0.4225446	0.47496006
u	0.008437413	0.011145227	0.009570292	0.0038924245	0.011406395	0.0036585338	0.0025464897	0.0040609674	0.016077405	0.030793095	0.11427273	0.05238142	0.03601362	0.40044567	0.29529828
</S>	0.004406392	0.0022658359	0.006627495	0.016564243	0.012940254	0.011655946	0.0008746329	0.0088888565	0.025273478	0.025724635	0.01847327	0.0019766854	0.036630414	0.622883	0.20481487
