 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
è	0.0003000583	0.0006060374	0.0014859865	0.015847621	0.0098674325	0.6416512	0.089255795	0.046794645	0.021272838	0.17291833
l	6.7266164e-06	0.000110148925	0.000514838	0.003674579	0.0005804853	0.38377604	0.3611071	0.20606762	0.03359207	0.010570345
i	9.9212266e-05	0.0009815581	0.0020383697	0.027562145	0.026221843	0.3728829	0.07244669	0.0371598	0.28520972	0.17539768
n	0.0018787502	0.003032463	0.0024026558	0.0031015587	0.0043959026	0.064681254	0.43773124	0.4504488	0.025049716	0.0072776577
a	0.0024525337	0.0027414057	0.0019354402	0.0035351666	0.005250191	0.33723822	0.19777568	0.1391125	0.04070522	0.26925364
d	0.0026403745	0.008866234	0.0074427575	0.006378361	0.0013532505	0.019926345	0.21002954	0.5418777	0.121965915	0.07951959
i	0.037382975	0.024589902	0.0050551645	0.004958609	0.014102059	0.09210056	0.080711804	0.06545786	0.15283625	0.52280486
v	0.0030430853	0.0068130456	0.007371213	0.010422096	0.0017403587	0.02254776	0.20610173	0.49642956	0.15323426	0.09229693
e	0.046345443	0.027737146	0.0066973753	0.006763164	0.010061971	0.07171547	0.08522053	0.049166884	0.18095551	0.5153365
n	0.0026629078	0.008080361	0.0085322345	0.010005471	0.0010140094	0.01114707	0.06364285	0.3638945	0.37700543	0.15401518
t	0.00031598328	0.0012851075	0.0017243705	0.00247434	0.000494261	0.036505744	0.05143213	0.29103044	0.16288984	0.45184782
è	0.00021559666	0.00027740243	0.000978807	0.0022830747	0.00016444361	0.005214858	0.024258178	0.17368966	0.5172317	0.27568623
s	2.4158458e-06	0.00012888284	0.00053437497	0.00084684725	1.9659174e-05	0.0055166	0.017356824	0.3249776	0.6013591	0.049257718
s	0.0015823466	0.000641116	0.0009144759	0.004262943	0.00013669871	0.012725558	0.019773139	0.031572234	0.61580753	0.31258392
i	0.004992062	0.0009977899	0.0015520166	0.004138088	0.00032048757	0.0031461222	0.00983582	0.018204477	0.6729558	0.28385735
m	0.0015053153	0.005245756	0.0055552726	0.008823435	0.0009720603	0.009061527	0.016621178	0.04749187	0.69607836	0.20864524
e	0.0441701	0.019440988	0.0055348775	0.0043815644	0.0013897353	0.0034443678	0.008329001	0.024258653	0.32496437	0.5640863
s	0.0011414754	0.005040145	0.0077500422	0.0123692	0.00080380635	0.011117961	0.01970252	0.057716727	0.69364816	0.19070995
s	0.00046206132	0.0014566198	0.0014891587	0.0025100203	0.0004843405	0.018896148	0.009032743	0.07928029	0.3293346	0.55705404
è	0.00017401982	0.00014598508	0.00052736345	0.0015527356	9.582813e-05	0.0017651572	0.002927483	0.0153978625	0.76303357	0.21437994
r	2.9214248e-06	0.00011253036	0.00056633516	0.0011137193	1.5099807e-05	0.00543012	0.006884166	0.03835489	0.8460106	0.1015096
a	0.0029370764	0.0007918812	0.00086621486	0.0033077723	0.00017682675	0.0044759708	0.00276877	0.0063455435	0.6659548	0.3123751
</S>	0.0010039154	0.0046201516	0.005264512	0.0085960105	0.00081548974	0.0094538	0.011928121	0.012553642	0.7066537	0.23911065
