 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
o	0.00600161	0.0044577895	0.012079488	0.101370424	0.27320597	0.38935933	0.1208809	0.028559893	0.022469634	0.0057873563	0.035827596
n	0.00073991297	0.0033399812	0.014595647	0.024889434	0.19036286	0.4533907	0.10311042	0.070650145	0.030049484	0.013845804	0.09502565
ì	0.00064424716	0.00040187975	0.0026015856	0.030165384	0.017545495	0.34887347	0.024154365	0.20826963	0.010560526	0.034943335	0.32184005
c	1.814104e-05	2.2863853e-05	0.000107262815	0.0018671304	0.0017568544	0.23702589	0.2720589	0.41269508	0.06526289	0.003512782	0.0056721848
h	0.00080820196	0.00029940202	0.0020833022	0.043780312	0.021193944	0.12308211	0.1746769	0.23630807	0.056341212	0.07641898	0.2650076
a	0.0009892243	0.00021457145	0.00049141474	0.009397698	0.019824471	0.24647836	0.4925284	0.10275795	0.107440956	0.010650155	0.009226756
p	0.0016951212	0.002017973	0.0046863602	0.011090324	0.013098239	0.28484604	0.23172511	0.2275803	0.16885208	0.00940765	0.045000773
à	0.03710593	0.016603189	0.018827986	0.035999164	0.18734446	0.04996788	0.06350374	0.07746738	0.024161067	0.15492597	0.33409324
r	8.518138e-06	6.7695373e-06	3.5718218e-05	0.00048782036	3.0573035e-05	0.029897701	0.068822876	0.77855	0.108087406	0.0071961405	0.006876441
o	0.013684397	0.0008732155	0.0011136816	0.0030116874	0.006146631	0.042997103	0.15831386	0.2817874	0.09695703	0.1771368	0.21797821
n	0.0040274994	0.0022014389	0.0038626362	0.0064726844	0.004240686	0.048762377	0.05365837	0.5233878	0.16067289	0.12277066	0.06994297
t	0.035863847	0.013142686	0.021539444	0.0060223048	0.019988287	0.03618293	0.027655454	0.19277008	0.04201162	0.06861404	0.53620934
a	0.0010415522	0.0007298885	0.002020552	0.013067735	0.0007232056	0.033383638	0.02998815	0.13960123	0.14820562	0.17149201	0.4597464
d	0.0016827141	0.0013014321	0.0028734182	0.006636364	0.0017987413	0.01017293	0.009971991	0.54257226	0.11815044	0.2110979	0.09374173
e	0.050429508	0.015858727	0.019940017	0.005673715	0.021190926	0.02947011	0.024314662	0.15151212	0.02961464	0.111948185	0.5400474
f	0.0033503638	0.0030764993	0.0047758026	0.01030085	0.0024397695	0.022563221	0.023553193	0.48116055	0.23086269	0.1330388	0.084878266
ò	0.0014271605	0.0010739454	0.0026037698	0.001983681	0.0012888182	0.02580214	0.007715097	0.34123963	0.07912029	0.07724046	0.46050507
r	1.3429516e-06	2.1226392e-06	1.1175335e-05	0.00031661213	2.0912937e-06	0.003319024	0.010875077	0.7512772	0.19026592	0.031510722	0.012418768
e	0.0008314177	0.000110113164	0.00016853397	0.0011606562	0.00013850196	0.0073870746	0.038080145	0.33707023	0.23531136	0.17402908	0.20571291
m	0.0019122446	0.0019723137	0.003717572	0.009037686	0.0021294763	0.009679437	0.0064138877	0.13454905	0.055487063	0.60624504	0.16885626
a	0.068538636	0.015314361	0.013072984	0.010180241	0.0068077976	0.0021530236	0.0030035563	0.02091475	0.032165717	0.3175642	0.5102848
m	0.0027984467	0.003349858	0.006523907	0.018290084	0.002346795	0.015865866	0.010075326	0.10127168	0.039170105	0.59255105	0.20775695
è	0.03474405	0.0070227454	0.008440227	0.006639231	0.006530268	0.004025707	0.0043222737	0.055159364	0.04070328	0.28672972	0.54568315
n	2.2058797e-05	1.8979672e-05	7.0953414e-05	0.0021067208	1.859976e-05	0.006581943	0.011701699	0.2768889	0.05975569	0.533083	0.10975148
a	0.043216623	0.0024673534	0.002568873	0.003165185	0.0016469569	0.0021244048	0.006438247	0.04867133	0.042225774	0.4651984	0.38227692
</S>	0.00089702837	0.0012012705	0.0029845962	0.009677029	0.0010369346	0.004896822	0.002232385	0.009001009	0.0020192594	0.68793267	0.27812096
