 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
n	0.14494181784	0.262050446348	0.514754970124	0.0758185077451	0.00242470324481	5.58936461376e-06	3.56700730012e-06	3.08362873806e-07	3.89106403293e-08	1.36036939075e-08	1.88081384179e-08	1.3098486929e-08	7.4131101775e-10	2.21058843618e-10
t	0.27656379328	0.215819902116	0.411713476708	0.0860118332484	0.0096828480816	8.48588555379e-05	0.000110792205167	1.22971148113e-05	8.53003741764e-08	1.69347156132e-08	5.68256325083e-08	4.66780786787e-08	2.21663971468e-09	2.93119555539e-10
a	0.31838641776	0.146005885372	0.379245845569	0.142447841749	0.0136176923605	0.000132195991846	0.000147463134056	1.63155683638e-05	1.83166284725e-07	1.98755723711e-08	7.26564448361e-08	5.87410399929e-08	2.76033278156e-09	5.18203371846e-10
n	0.13020988492	0.103055379791	0.455547081856	0.279381200583	0.0314636267868	0.000237875733949	9.60836170187e-05	8.58326504793e-06	1.99477661575e-07	8.63606207037e-09	2.7391843724e-08	2.1103854631e-08	9.77475157853e-10	4.07944177282e-10
a	0.0670055653067	0.086678426597	0.469788993952	0.320516073528	0.0553063072623	0.00060602459465	9.23998176729e-05	5.99453818264e-06	1.53453590525e-07	4.33601907012e-09	9.88111542e-09	9.18447991033e-09	3.81551449951e-10	4.01915445761e-10
f	0.0616945064356	0.085891022199	0.364082554651	0.417388951176	0.0627553040874	0.00554560539822	0.00243654474456	0.000194875449061	1.03600364735e-05	5.62387619567e-08	5.92053054e-09	2.15324800803e-07	4.28420443317e-10	1.46564701525e-09
u	0.0573265704785	0.0746046273997	0.219925998217	0.481012990392	0.152567501362	0.0108399571327	0.00344991671485	0.000258045699787	1.40101656145e-05	8.02077626522e-08	7.31831784667e-09	2.83579610034e-07	5.03415727772e-10	1.91479027175e-09
r	0.0400615034928	0.0520450764666	0.189255952739	0.452613100131	0.240172130454	0.0168715917109	0.00775689050495	0.00119928455003	2.40980313282e-05	2.07232086217e-07	1.40344432822e-08	1.57587479778e-07	1.01765603926e-09	3.78916822392e-09
n	0.0585197328309	0.0510871854889	0.181005654246	0.373960593377	0.293721653485	0.0253765389036	0.014678075835	0.00162289241668	2.73152128261e-05	2.49016857406e-07	1.59670429274e-08	1.27812642593e-07	1.36587147975e-09	4.19834060797e-09
o	0.0649106166103	0.0494847024963	0.176795414749	0.342036564459	0.319852141162	0.0289899406345	0.0172423882783	0.000668158498893	1.94946286587e-05	4.53351414469e-07	3.34134504758e-08	6.29462871977e-08	1.25655672658e-09	5.32240173599e-09
k	0.0521821778701	0.0502810971654	0.144290164916	0.40379540482	0.286358480387	0.0324874495448	0.0253923670928	0.00508095295963	0.00010763738822	1.73841220715e-05	1.81972796349e-06	4.9508443194e-06	4.85256326755e-08	1.2028922912e-08
a	0.0475780366234	0.0485715780551	0.101638738305	0.349616168273	0.323413413462	0.0823363641816	0.0400513380309	0.00660524975321	0.00015660803274	2.33903861238e-05	2.4047349845e-06	6.59024309713e-06	6.41284705585e-08	1.31418419707e-08
k	0.0433014895411	0.0445449843517	0.0770660581017	0.298363642758	0.349416977821	0.112646484727	0.052627752677	0.0215086676844	0.00039008379758	5.95587474746e-05	3.48546159915e-05	3.87352196897e-05	5.88368169853e-07	1.1756049399e-07
à	0.0531805731804	0.0549979124506	0.0883483280339	0.337788160919	0.301907472607	0.0804483482423	0.0552271058923	0.0273434808948	0.000574809502527	8.50727178249e-05	4.61039494638e-05	5.15729872299e-05	8.10824016618e-07	2.56648234663e-07
n	0.0443182797268	0.0468066388169	0.091639757678	0.30262050364	0.281076017536	0.137051746081	0.0697168569641	0.0228305599649	0.00385126454751	5.25379446083e-05	1.58335999433e-05	1.94794913766e-05	3.18423363023e-07	1.93605111888e-07
n	0.0496243365756	0.0289884712723	0.0749069708927	0.209533621213	0.283704995845	0.210603058694	0.104022425655	0.033141244655	0.0054339290825	2.82697104028e-05	5.48664081977e-06	6.99731385887e-06	1.07888987491e-07	7.7624884296e-08
i	0.0525849245252	0.0237806930908	0.0608851836309	0.142393603738	0.245847761948	0.241030646231	0.188144365218	0.041663119885	0.00360442776083	5.98574356676e-05	2.36171412326e-06	2.91751335296e-06	4.30242771637e-08	5.87011847653e-08
t	0.0333816035084	0.0216465303636	0.037433703877	0.0812716239127	0.204752383983	0.27441801541	0.231174075073	0.110910258295	0.00463847708694	0.000359884511889	7.20034937442e-06	5.82646041765e-06	2.91722404721e-07	7.93794415884e-08
o	0.0307218241695	0.0245122911212	0.0316040986257	0.0550245189709	0.166854752994	0.278670025137	0.271759878358	0.133132622765	0.00675748402898	0.000944760603963	9.75946045814e-06	7.22330980588e-06	4.43994794907e-07	2.78706327196e-07
t	0.0259417343898	0.0227183250404	0.0278844792086	0.0404734909903	0.123637389331	0.263054741712	0.313851332786	0.157105840922	0.0214827110097	0.00273237196799	0.00105217971315	5.7177190602e-05	5.72520472497e-06	2.45865257573e-06
s	0.0159176414633	0.0116194429501	0.0148506523195	0.0195630029634	0.0732218764437	0.167977958237	0.213745254262	0.454490890307	0.0242319698699	0.00287851324933	0.00140979047672	7.82633028673e-05	7.58063358832e-06	7.13246352524e-06
o	0.0166522994878	0.0132212905867	0.0155516263565	0.0222445606211	0.0571054954812	0.143483593746	0.222158054754	0.495316210102	0.0121955121566	0.00154130554311	0.000483880472107	3.65280436224e-05	2.98475300944e-06	6.65159268175e-06
m	0.0193946514959	0.0176084178622	0.0205301974522	0.0282690348737	0.0764614818271	0.198749567915	0.296985958251	0.298957433367	0.0337368567189	0.0054746440477	0.00362740859824	0.000126383077874	5.45279108031e-05	2.34565934006e-05
ì	0.0196657194986	0.0184091572874	0.0210198904841	0.0270960629579	0.0720274659424	0.191111262638	0.301525506084	0.273119914456	0.062847195573	0.00817019248257	0.00470234603275	0.000200045582625	7.3709998601e-05	3.15464221335e-05
k	0.0200209921662	0.0192568320958	0.0216519291614	0.0270402153193	0.0637775239808	0.176286527546	0.294815912028	0.245853008152	0.110388311858	0.0164314069609	0.00325568691092	0.00115755963754	3.2289602867e-05	3.18054987112e-05
a	0.0261188757221	0.0254402223653	0.0275268147205	0.0314391471064	0.0607325959936	0.154192565849	0.274604150676	0.229793446051	0.138548547286	0.0249834653203	0.00357790820364	0.00260114001251	0.000254095342622	0.000187023487904
l	0.0303652082407	0.0291893497884	0.0298811635735	0.0324681777021	0.0535166666645	0.128593875283	0.259655980225	0.227213242017	0.123631261095	0.0272093501068	0.0481002527345	0.00854714597084	0.000964070870874	0.000664267972635
ò	0.0279999637469	0.0267127475961	0.0267988591912	0.028690849234	0.0458167248882	0.108782538428	0.232005470075	0.211636697339	0.162618022365	0.0503822487023	0.0647189042448	0.0115794828236	0.00142637759029	0.000831121867545
c	0.0318984985823	0.0313408291987	0.0318677340637	0.0343894377447	0.0461774649627	0.094235349476	0.218857940025	0.189902652446	0.206242187455	0.0788278282341	0.0252462997483	0.00948051777453	0.00106745759676	0.000465769692515
e	0.0305614348608	0.0301972760662	0.0306858796879	0.0325580082482	0.0397467226542	0.0705648031587	0.161201850008	0.143877326482	0.188961825818	0.150594062745	0.0540433415828	0.0275679959248	0.0339466710656	0.00549274975751
e	0.0283532139536	0.0281923766887	0.028492209896	0.0293905727494	0.0329861412181	0.0480801887196	0.0911037066693	0.0815902288273	0.169374378606	0.261309564248	0.0993664738609	0.0353944259749	0.0576320546885	0.00873443051917
n	0.0279117363179	0.0272549828962	0.0279361422987	0.0270142599165	0.031709880406	0.0430170205732	0.0736210422231	0.0639791406091	0.177073162869	0.293025141416	0.137248681287	0.0286832559916	0.0362306415628	0.00529489950639
i	0.0258798597726	0.0248171639654	0.0258486154329	0.0235486389722	0.0293564554687	0.0388484601911	0.0636595440744	0.0541361878697	0.16785847429	0.280413607139	0.180056293762	0.0453158319972	0.0354306178543	0.00483027173546
t	0.0237668382575	0.0215412293218	0.022091890811	0.0187644299907	0.0265205311562	0.0360859000637	0.0574225403581	0.0536925002899	0.12546983143	0.206836517713	0.251710344587	0.108936810666	0.0345581106181	0.0126025414118
s	0.0272537237525	0.0128874046739	0.0134495358703	0.0105177258636	0.0170877747187	0.0257071571879	0.0478177341194	0.232177936763	0.0813822204767	0.108377131238	0.223494191529	0.157497030222	0.0201058518727	0.0222445701373
è	0.0301775729175	0.0133900781246	0.0140720642234	0.0133608451545	0.0155920319062	0.021597688896	0.0417047457065	0.285838667921	0.0892877201589	0.156170447079	0.115718072176	0.111108723407	0.0626397192909	0.0293415837124
r	0.0215709511392	0.0158337177082	0.0162898417411	0.0159297764848	0.0183345363021	0.0252412289653	0.0452160455688	0.12517122964	0.116126783386	0.210164639026	0.123617022392	0.0994563211357	0.118802773097	0.0482450912375
o	0.0166386865464	0.0144552989027	0.0149286799137	0.0145026005949	0.0166197717674	0.0221496153218	0.0373900968563	0.0632656162133	0.0923848771287	0.159363421009	0.133108244131	0.162935017045	0.145881151032	0.106376898746
p	0.0189495415155	0.0158110266342	0.0168875346379	0.0139517781316	0.0199148332558	0.0240793491073	0.0319669646188	0.0420014260711	0.0557508783762	0.0941751606697	0.14160661471	0.247494165682	0.137210080344	0.140200627582
u	0.0190732598385	0.0152970638781	0.016878880546	0.0129743976439	0.0202358804186	0.0237267460358	0.0287071725396	0.033536586357	0.0391769334587	0.0628798225566	0.135897198237	0.251827488561	0.153160500115	0.186628083861
s	0.0183470716128	0.0137880412927	0.0158060628487	0.011541545548	0.0207520788062	0.0246280326786	0.0273686188465	0.0319214554523	0.0309062778196	0.0495086128522	0.127628869412	0.256454742854	0.165994665038	0.205353931287
t	0.0173137162043	0.00783496636423	0.0106704186496	0.00676994218267	0.0161649092687	0.0216045655595	0.0430958032822	0.211122676484	0.0201427176065	0.0286779439507	0.117980353137	0.256737517618	0.109740537346	0.132143937096
è	0.0178532304014	0.00958590572141	0.0116499492499	0.0106963777276	0.0136294134229	0.0174687695198	0.0458012804274	0.265208213828	0.0218815458688	0.0440504523169	0.0850018877123	0.150811590539	0.176751836449	0.129609565699
i	0.0190814224671	0.0163165722405	0.01702395375	0.0167423405759	0.017849306141	0.0196553755066	0.0304548111425	0.103365211943	0.0296375792896	0.063748587439	0.0799817392374	0.0997038398463	0.308706078816	0.1777331719
</S>	0.0190047572336	0.0176100926202	0.017981105875	0.0178554102879	0.0184755375705	0.0196439627533	0.0257087755713	0.0619801494715	0.0288419641448	0.0592950437195	0.0756179896187	0.100317492423	0.345144659408	0.19252303595
