 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
t	0.0756917563512	0.0842026262113	0.171875350122	0.574230412737	0.049589575073	0.0183927919969	0.0214206048406	0.00274319484014	0.00182658262566	2.64947672349e-05	6.14163349165e-07	1.17830474974e-08	2.06304148422e-09	2.05966614339e-09
t	0.0485256558837	0.0519285412371	0.130098236707	0.609417414246	0.0909610603577	0.0370962736656	0.0245549733469	0.00375725031338	0.00361054980855	4.88273184116e-05	1.18490398305e-06	2.94661124991e-08	7.77719582807e-09	3.2969674478e-09
à	0.0396365723946	0.033249165579	0.117701148902	0.575640428082	0.163040496786	0.0533925965552	0.0135312255156	0.00137281270613	0.00240462264352	2.99529763605e-05	8.57661607683e-07	7.39875031664e-08	1.96624466094e-08	9.0210684826e-09
a	0.0505086641315	0.0426757498597	0.104756152967	0.427157829361	0.189218188929	0.138006268852	0.0451545731719	0.000867180437043	0.00164435782184	1.04245281768e-05	5.03694889228e-07	7.56406780555e-08	1.88263474698e-08	1.14737579275e-08
n	0.0473974080438	0.0364848069532	0.0820816583223	0.297809826454	0.192172172976	0.202011252951	0.134706604391	0.00445959811235	0.00286448510728	7.28650605893e-06	4.86436026974e-06	3.73216196852e-08	8.9061347566e-09	7.1719657425e-09
d	0.0400167553479	0.0202989259844	0.109182006774	0.289305605485	0.177661484325	0.21702175765	0.131015850464	0.00754127313745	0.00736468436909	0.00057252193152	1.89520427566e-05	1.59691623228e-07	1.12520649189e-08	9.07900491417e-09
e	0.028553443116	0.0153595986615	0.107870205591	0.261291478495	0.160520061442	0.242680035883	0.151784202488	0.0104269691458	0.0205004504564	0.00094414614384	6.83398095855e-05	7.46095807743e-07	1.3792240464e-07	1.72030028305e-07
m	0.0267360240387	0.0157095207205	0.0495130628637	0.152789776165	0.230749033814	0.243570835294	0.226675987496	0.0208169193819	0.0321668818188	0.000819248667947	0.000364576699862	5.78971017026e-05	2.78192264015e-05	2.41988374277e-06
i	0.0298711556796	0.0194387510735	0.0318230929546	0.106211643055	0.220164707938	0.243815681765	0.212711725832	0.0543562844606	0.0781849516063	0.00261631020932	0.000688442299954	7.69554886675e-05	3.69955771138e-05	3.30841678092e-06
n	0.0245033645599	0.0203645206912	0.0270550299849	0.0642993013517	0.164493932646	0.230255537255	0.235314771944	0.0833349048202	0.143544880535	0.00341593593644	0.00332737206665	6.16091743225e-05	2.44096893513e-05	4.45405779364e-06
d	0.0197603481866	0.0116086422304	0.0186029703283	0.0516039684506	0.127427030882	0.340323292418	0.181099423648	0.0811940616067	0.159282643512	0.00502275241215	0.00399175587888	5.80361402408e-05	2.03085699504e-05	4.79517903121e-06
è	0.0185714940622	0.0098967080768	0.0162927767761	0.0484070801502	0.119811170294	0.383530634139	0.174004080883	0.0620990738689	0.146917287837	0.00883845380405	0.0113902728163	0.000180941155547	4.26470001501e-05	1.73734437771e-05
l	0.0297011626874	0.0140582213589	0.018344437592	0.0516809020501	0.128909420098	0.278901188046	0.245454743628	0.0658065679563	0.144876382612	0.00792018186802	0.0139457356521	0.000307506741849	7.03135113834e-05	2.3230629259e-05
a	0.0424702802291	0.0248932377863	0.027626470864	0.05525613235	0.102524352033	0.194259102682	0.188833387876	0.0980142859854	0.225680400871	0.0323886192227	0.00747080126403	0.000438717660616	9.60698651278e-05	4.81371124197e-05
p	0.0432116414097	0.0333346125954	0.0263700299547	0.0462650657833	0.0728123153443	0.115742180894	0.106551819292	0.144934391995	0.336322583624	0.0530631564076	0.00679630542134	0.00913898735354	0.00512924263504	0.000327637920807
l	0.0290296625232	0.0215948677651	0.0587149523182	0.0875933119278	0.0443491109814	0.0873855569647	0.058159779764	0.119262163498	0.403548274541	0.0665297438025	0.00440839624045	0.0118771986712	0.00685111735501	0.000695853826936
è	0.0160043515611	0.0138714488217	0.0739096834394	0.0967313893093	0.0264726108605	0.0679777569882	0.0595457282547	0.072946115666	0.38689598818	0.0901621512675	0.0845521015135	0.00667593144373	0.003237373595	0.00101739744231
o	0.015088676187	0.0144088759406	0.0346018698131	0.0430855537698	0.0244220489535	0.0451641809961	0.0645014590849	0.0791499435553	0.27374874606	0.135987177089	0.181113953838	0.0570246728146	0.0223946391983	0.00930822698077
k	0.0791127163957	0.0147412009802	0.022129173271	0.0741322465899	0.0523616143178	0.103264934332	0.0492363070283	0.0576843645184	0.160933350687	0.133945992363	0.131699527713	0.0779083862715	0.0301912294994	0.0126589705936
a	0.106530137132	0.0222137899934	0.0257618550903	0.0927414778633	0.0692133671059	0.129332998111	0.0470172843428	0.0454491835061	0.107320710229	0.134673287454	0.0932151390043	0.0616109907572	0.0221081102665	0.0428116474645
e	0.051750454044	0.0249668596645	0.0266354090301	0.0496740316211	0.0423082303686	0.063218184037	0.0375792784476	0.0417405358354	0.0840097154097	0.158342167485	0.144655729668	0.114697556919	0.0981668450888	0.0622550038215
m	0.0377639600147	0.0225174918882	0.0163837196767	0.0309125985404	0.0350008501229	0.0439692350123	0.0244326634825	0.0431014879451	0.0834415691366	0.157108640828	0.120286256556	0.18174036564	0.154980883363	0.0483603459405
è	0.0300348640049	0.0186289576294	0.00989351622557	0.0215932318468	0.0295618707076	0.0346152376708	0.0173642943275	0.0416122059817	0.0839918110455	0.158726746943	0.105562415519	0.199444788547	0.157435619454	0.0915345086468
c	0.0229664076683	0.0159252032098	0.0158079244085	0.0205305226156	0.0230965932359	0.0260445968903	0.0221484382758	0.0263400556606	0.0590499130152	0.101749625648	0.157025568506	0.207990826182	0.196832576485	0.104491798216
h	0.0177220498894	0.0116249363533	0.0162678053028	0.0341633512052	0.023678086412	0.0555855262968	0.0211753354253	0.0162728308869	0.0628279223384	0.122249435216	0.132775405169	0.191264623394	0.221694552162	0.072698148072
i	0.0109375946298	0.00923189673443	0.0133377469343	0.0348815397351	0.0203527684707	0.0611145077656	0.0158897074751	0.0145071659623	0.0586953984461	0.140859462405	0.0950114240563	0.147994922465	0.225360054054	0.151825796024
</S>	0.0120929598149	0.0124963678672	0.0155527584671	0.0263709748675	0.0191008807354	0.0397396623828	0.0175392282376	0.0174078934811	0.043657415723	0.0998905022025	0.0977846220281	0.138809531233	0.225471432027	0.234085773012
