 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
i	0.0998827529478	0.108304456955	0.14843249773	0.343976065757	0.228637149527	0.0695281575157	0.0011161449985	0.000104864703637	1.78443664401e-05
e	0.0560737399826	0.0602936956517	0.0854618152433	0.260669621919	0.420898566509	0.114876639172	0.00156788896617	6.12161445457e-05	9.67629468134e-05
A	0.0437167746609	0.0461479038839	0.0626212610811	0.20427354064	0.484849845503	0.156574803057	0.00154167062206	8.05109858486e-05	0.000193705902271
n	0.0409722915536	0.0428748049613	0.057614223027	0.199752290213	0.486590388501	0.169979894352	0.00182912920735	0.00014534740195	0.000241641527424
n	0.0577834541845	0.0646340133204	0.0557764743423	0.184645216738	0.4984147295	0.134784381451	0.00337212540245	0.00035300156065	0.000236572799141
a	0.0605083987282	0.0685516211068	0.0476048477808	0.128644453913	0.424343383167	0.20934321715	0.0568109459675	0.00168507858688	0.00250800033305
ì	0.0401787845761	0.0432809897023	0.0394587902603	0.098965012971	0.341737481056	0.332811312383	0.0971507166558	0.00264796929563	0.00376887814435
s	0.0307844388587	0.0328402565674	0.0341088867534	0.091553697657	0.326181857019	0.357783850794	0.109618186885	0.00996167869854	0.00716708428145
t	0.0576705376196	0.0380561515225	0.0440700175845	0.0728286175523	0.27733496234	0.277523370265	0.142243442295	0.0817068092328	0.00856601762715
i	0.0690313645399	0.0414742148408	0.0488192231948	0.0544194098508	0.187754287447	0.222595103422	0.221057480765	0.107706866411	0.0471419887424
g	0.04349114418	0.0347022866136	0.0366633403983	0.0441364789503	0.129523624149	0.223991021141	0.315160993588	0.0731058838037	0.0992252315808
g	0.08428811206	0.0291216082045	0.0235780844661	0.0276016907834	0.088348407383	0.34841784038	0.246051587863	0.0783889429346	0.0742037416936
h	0.106627139687	0.0223710564015	0.0130012103554	0.0128725877278	0.0485104667943	0.604549100127	0.107662786621	0.0564885419782	0.0279171293979
e	0.0600188658957	0.0186145514672	0.0137569306518	0.0164711455759	0.0541397989314	0.562750476709	0.152335172874	0.0654042216594	0.0565088761326
c	0.0413805266319	0.0285843381557	0.0235365422173	0.0278548928586	0.0704048363105	0.33529175557	0.297176204291	0.0984912038865	0.0772797540442
è	0.0377357572106	0.0345209157186	0.0292752794058	0.0329731676195	0.0687205287702	0.23173312519	0.331351408097	0.0886847479622	0.145005133348
p	0.0304230294035	0.0299101652395	0.0274678898019	0.0311317435398	0.0585644715901	0.169233585063	0.314631446032	0.0678990516541	0.270738644449
l	0.0202214818012	0.0238394834132	0.018110347934	0.0208743538466	0.04602998253	0.143397831688	0.434501952011	0.083073966218	0.209950627816
o	0.0163146449337	0.0207504794711	0.014777426978	0.0162288539489	0.0340177551767	0.104881121563	0.40473956867	0.154166238739	0.234123948939
n	0.0210813106446	0.022615199157	0.020527893326	0.021817959983	0.0327873710589	0.0756096281877	0.241100427557	0.22973230958	0.334727909646
n	0.0267910588815	0.029596386719	0.022920794442	0.0244500419943	0.039366276353	0.0955388060626	0.232471599186	0.30057555986	0.228289469882
e	0.0273563179605	0.030516496573	0.0224588514807	0.0237400453314	0.037817441451	0.0901869386875	0.193176079729	0.313522443287	0.261225396627
</S>	0.0243625389803	0.0259454997865	0.0219495057403	0.0229203566657	0.0319104532255	0.0653839343438	0.145035224864	0.285635506644	0.376857008313
