 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
u	0.0241051330314	0.0238379903797	0.0362210400898	0.076434041409	0.159254314172	0.292525934408	0.32587361618	0.0550711195565	0.00232537828434	0.0043514209951
n	0.0305722143438	0.0307068174599	0.0388012243633	0.060392212803	0.127647114724	0.336546664803	0.280064625393	0.0771858881855	0.0108041490948	0.00727908999837
r	0.0237249686813	0.02364729682	0.0291163406211	0.047096291601	0.102283914908	0.288990018268	0.137712280131	0.109363947728	0.218596256365	0.0194686656661
ù	0.0157617147938	0.0154610626067	0.017926405707	0.0333356212003	0.0702683049693	0.193243732756	0.169893878377	0.178399782576	0.281224845322	0.0244846115554
s	0.0171986662646	0.0172151268689	0.0198361062357	0.0319845957334	0.0687018883231	0.200805357585	0.260357166126	0.213729747525	0.124443199974	0.0457280958518
t	0.0243879360882	0.0116887106563	0.0170036880786	0.0390916522445	0.055526299441	0.144195915195	0.181973858709	0.363470515842	0.110377481658	0.0522838886173
i	0.0314774660294	0.0136026215854	0.0199061526929	0.0424685970815	0.0412955598137	0.0764993777317	0.121197452903	0.414752738614	0.127884517219	0.110915472872
k	0.0263622533431	0.0193870991951	0.023277465231	0.0326696093605	0.0361345849379	0.0718848709106	0.100956704301	0.301261626205	0.243844139073	0.144221610957
o	0.0236072364477	0.0200453497317	0.0232958957437	0.0280158004535	0.0320794219793	0.0619882119702	0.0712148914337	0.236529828735	0.317569996358	0.185653340319
k	0.0213840868159	0.0183073762439	0.0229101125812	0.0261302914845	0.0289368493264	0.0454526973234	0.0549120861446	0.182367786245	0.400008625453	0.199590080106
a	0.0179946386053	0.0157072990813	0.0201012481937	0.0227846741615	0.0251205097755	0.0367910831078	0.0445461630482	0.159146738748	0.437357645151	0.220449986702
l	0.0183918302018	0.0148450910271	0.0199892947312	0.0226809130538	0.0235030479252	0.0323802320359	0.0409263880161	0.148397522916	0.452562881717	0.226322770901
ù	0.0183031004006	0.0148007366757	0.0197247565771	0.0224464026846	0.0228939973084	0.0316224376786	0.0419224243387	0.149840230972	0.440333593906	0.238112275634
</S>	0.0185725932003	0.0168251208379	0.0193781387885	0.0210870173423	0.0224277836542	0.0337164638393	0.0569550571693	0.135923895486	0.338106871953	0.337007002817
