 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.0942458352224	0.0569869744589	0.14837801644	0.530562443016	0.121330088282	0.0480813778281	0.00039314493179	2.13554686144e-05	6.24290042085e-07	1.47624594354e-07
c	0.0617152814075	0.0543804468196	0.157154442147	0.356927924339	0.266775109427	0.0997646726094	0.00304104427726	0.000239496668538	1.44725124736e-06	1.46115124118e-07
h	0.0315731018025	0.0364521722732	0.119481204049	0.48336081478	0.252486976476	0.0724517044698	0.00379299607575	0.000385811266179	1.40782883579e-06	1.3864219218e-05
r	0.0278793842675	0.0230149424244	0.057281669683	0.75008521826	0.115192298825	0.0247159453233	0.00157711690858	0.00022613558206	4.97409849597e-07	2.68164437393e-05
a	0.0350603887558	0.0231888738081	0.044386351561	0.59230554442	0.164303789608	0.0956879053411	0.0429234047029	0.00210754587735	1.78451853009e-05	1.83463621464e-05
c	0.0430575115853	0.0436808826027	0.0619786705203	0.284428019807	0.253236263203	0.17756522178	0.130653334901	0.00534407812578	4.81975471003e-05	7.80089438213e-06
e	0.0441948838618	0.0488261178676	0.0599105901734	0.156315328936	0.210269597734	0.263378990593	0.187838051634	0.0283495988753	0.0008725855177	4.42061275607e-05
e	0.0452043956206	0.0472173496225	0.0547214467245	0.0840068319787	0.158596585911	0.402377610198	0.164968403878	0.0407313692918	0.00194558027257	0.000230389775854
n	0.0472218102069	0.0573522918742	0.0645093605748	0.0606036626596	0.16029602197	0.426065903399	0.126550117959	0.0549834014306	0.00210461322419	0.000312804051951
ì	0.0388404674023	0.0517475326247	0.0584285305249	0.0500362935532	0.14695750399	0.386181674466	0.200411165986	0.0652093124769	0.00171828710806	0.000469223653984
c	0.0396401224674	0.0446154928749	0.0496833855083	0.0512687718511	0.118916324663	0.378337558155	0.267710648662	0.0482091008256	0.00112802190269	0.000490555913328
h	0.0405241474891	0.070639227625	0.0621234385028	0.0935162239504	0.103932789554	0.269351311385	0.242748949554	0.115372650275	0.000549568504697	0.00124167322311
e	0.031863461163	0.0699134392083	0.0556112801676	0.0956898983168	0.0706626211847	0.136187649128	0.213281299851	0.234400080092	0.060863068972	0.0315271886077
n	0.0275293160543	0.0407267044028	0.0364066893892	0.0513092807723	0.0503095470616	0.122877963043	0.215911586617	0.325014416697	0.0842289379907	0.0456855305359
a	0.0261896926848	0.0314953638009	0.0304222861297	0.0359027279241	0.0424740976872	0.108092949348	0.181288558872	0.322393012232	0.162203297664	0.059537986512
n	0.0266393665616	0.0290349056003	0.0289960340432	0.0305155726414	0.0371203145624	0.0843981347827	0.133345869624	0.309615604077	0.241116415888	0.0792177908373
a	0.0270433085205	0.0304128742001	0.0307190056811	0.0282274418805	0.0379523481875	0.0808791432609	0.105600593208	0.281769264692	0.304457278629	0.0729387289458
t	0.0236001608402	0.0326282280667	0.0329587565604	0.0291503266268	0.0353055493958	0.0592778384203	0.0644466110693	0.242916618231	0.313226842876	0.166489046315
è	0.0205528182801	0.0291473346889	0.0294119881868	0.0284424505423	0.0286747667986	0.0378585664734	0.0577331460231	0.23136446941	0.261274197625	0.275540275438
t	0.0191545370934	0.0241399302296	0.0243422760623	0.0243261301808	0.0259845015995	0.0398687154911	0.0673564110077	0.207966973137	0.314809232542	0.252051311813
s	0.0399698823645	0.0495388077432	0.0239492043541	0.15799461006	0.0235390061998	0.0298916486637	0.0568397513359	0.178949077712	0.219795823081	0.219532183938
i	0.0485258387882	0.0573911539144	0.0230259317847	0.201951495687	0.0211377080666	0.0202356547212	0.0370516827786	0.112772381237	0.14267692326	0.335231207979
</S>	0.0369171763941	0.0411483089572	0.0237705958923	0.113796786343	0.0232426280333	0.0242960028606	0.0352582433893	0.0849739736185	0.17520676663	0.44138950399
