 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
m	0.154075212619	0.0859232773002	0.266171379668	0.276331613405	0.142643933036	0.0306348813974	0.0431587472402	0.000106020204848	0.000952399000982	2.45057582665e-06	5.59001751247e-08	2.1150639893e-09
u	0.15446256654	0.0859982291001	0.207339349889	0.177842007802	0.207842686012	0.0540304031325	0.110945375747	0.000201666464949	0.00133412187033	3.30858054222e-06	2.30422878375e-07	1.01181967298e-08
k	0.12054601118	0.0933034997	0.16055939663	0.150124829267	0.240771765337	0.0768658077108	0.155437228582	0.000354725894983	0.00197753449344	5.65559449474e-05	2.58313059279e-06	2.58583269099e-08
u	0.102024783727	0.0881115205667	0.13337423421	0.117370643089	0.201711148446	0.141569035904	0.212221259527	0.00114465816499	0.00239131218115	7.46550985491e-05	6.72024236426e-06	3.51326843033e-08
à	0.050405813909	0.0466472185222	0.07057112507	0.0930034976963	0.284467989482	0.265274648635	0.186153360509	0.002113703955	0.00132799176372	2.6992460583e-05	7.39852332142e-06	2.76161423434e-07
i	0.0417376806363	0.0405656205074	0.0564251700233	0.0866345358988	0.283709756494	0.387753309545	0.0916042528363	0.00932519531833	0.00221658627457	1.3411715361e-05	1.35303183071e-05	9.69841974478e-07
s	0.0633865968788	0.0582973001691	0.0607136833411	0.0597984526329	0.202631378831	0.414188773182	0.118678486279	0.0139591967728	0.00716391275819	0.00113862324612	3.60426934357e-05	7.61143685816e-06
à	0.0698877282929	0.064033046723	0.0604997111137	0.0465017248776	0.144511512944	0.354750564394	0.208811135426	0.0260655989243	0.0231400785861	0.00154457423537	0.000241458201145	1.29170546194e-05
m	0.052542854431	0.0506044589077	0.0505941920379	0.0476605196259	0.124762120981	0.311176861465	0.266349321809	0.0643269423081	0.0306773871954	0.000973252565123	0.000297632565382	3.44787325398e-05
b	0.0780921438103	0.0336673776359	0.057795980346	0.0529629978753	0.0916371186603	0.246523513822	0.353227940603	0.0589350969027	0.0258722360651	0.00113783738837	0.000109198782874	3.85595362466e-05
a	0.0845618579368	0.026122067212	0.0579945344487	0.0529679402918	0.0600128878868	0.161215682941	0.320329348201	0.0961164351009	0.124121679355	0.0148639033961	0.0015706228237	0.000123050187482
v	0.0556884479789	0.0345740110707	0.0458645284829	0.0386224910973	0.0652209779623	0.171636142647	0.1938106774	0.124997072367	0.220735026452	0.0446632944654	0.00266343167457	0.00152392347249
ò	0.048880539993	0.0400966423569	0.0444552458276	0.0363214036991	0.0673859413208	0.169893432882	0.142501294133	0.0872119614557	0.293464492151	0.0525811101551	0.0133387176249	0.00386921472416
r	0.0371999679977	0.034090192119	0.0357653462759	0.032275962233	0.0554733161069	0.125231216294	0.124369139711	0.145566497152	0.288119880717	0.0557413420517	0.055315379875	0.0108517268081
a	0.0306791413326	0.029589794373	0.0302593384253	0.0279205387443	0.0452448167023	0.093650502098	0.10049315657	0.156132169051	0.259083933572	0.150151167351	0.061815674625	0.014979740936
s	0.0297158874442	0.0290229484577	0.0286063281418	0.0241404209148	0.0352402149008	0.0602452090327	0.0599984168567	0.0822238533503	0.339534934524	0.26427496245	0.0275231082083	0.019473709312
o	0.0339844701481	0.0335032661526	0.0326419990473	0.0266136159716	0.0360190403003	0.0522367346776	0.0494529569522	0.0521245947834	0.332883878175	0.299727580817	0.0187687517361	0.0320430987707
t	0.0358663903827	0.0340571163842	0.0313023463491	0.0241522478572	0.0318655391001	0.0416207848925	0.0409902413174	0.0357042505945	0.315200699392	0.338348960272	0.0190071705787	0.0518842619236
s	0.0233226624609	0.0198571231281	0.0202993441164	0.0128120178191	0.0158754207	0.0229933666308	0.0238405987725	0.0156485016538	0.319946579797	0.468320480091	0.0122145709362	0.0448693794079
o	0.019136787487	0.017088368376	0.0210825463721	0.0177477689397	0.0161888985667	0.0198830038769	0.0215656322575	0.0162017396736	0.263224856599	0.45871586003	0.0157500953887	0.113414485236
m	0.0243229604957	0.023134256792	0.0235039564574	0.0184677749799	0.0217562118556	0.025724927959	0.0262019210858	0.0202941915579	0.234403465533	0.35146974001	0.0352954057962	0.195425211745
ì	0.0230915801652	0.022072456264	0.0211959648191	0.0156295963266	0.0203582529519	0.024065316653	0.0240343090286	0.020156372186	0.196983105178	0.28002343667	0.101161950599	0.251227667248
n	0.0271779600551	0.0238512217547	0.0265907509397	0.0245830577755	0.0269511006506	0.029441673551	0.0297865226762	0.030690334062	0.169791948393	0.227663915557	0.151459343533	0.232012199083
a	0.0290701553517	0.0250083515849	0.0289569863132	0.0280945502585	0.0296297252169	0.031505486517	0.0319098432254	0.0319876600207	0.145498339464	0.185917951852	0.204321751178	0.228099223028
f	0.0339010077839	0.0315197245283	0.0306784364377	0.0223224184195	0.0289423730723	0.032243746839	0.0287324480751	0.0203981270069	0.120343266488	0.168118017284	0.200574382059	0.282226034343
è	0.0338784342613	0.0320215211761	0.0295772604792	0.0187596678065	0.0270495336908	0.0308455589463	0.0260459183584	0.0161828690023	0.112197027163	0.163738635761	0.20137575902	0.308327811448
r	0.0223250467538	0.021601592392	0.0206082214931	0.0157898992688	0.0198292915636	0.0216955683154	0.0204022991195	0.0192243723341	0.079764160721	0.118175665254	0.27951558634	0.361068303816
i	0.0211376069179	0.0210148241307	0.0205649431644	0.0176759054229	0.0203264215212	0.0214556104385	0.0213195963732	0.017917873778	0.064682596907	0.093321348418	0.26885499878	0.411728257939
</S>	0.0231483439589	0.0234200775654	0.0232879535822	0.0217357867114	0.0231972237606	0.0238528437192	0.0238266781866	0.015826454889	0.0504583684535	0.068500329209	0.24289605439	0.45984986397
