 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ù	0.0556013535094	0.0349538092823	0.0547643833624	0.189406485683	0.180720751422	0.455967903672	0.0249772830833	0.00315691649274	0.000317316504499	0.000124383081748	9.45573317698e-06
r	0.0351712288365	0.0296581910941	0.0704108444541	0.141826048561	0.252575017141	0.369160147891	0.0960698360278	0.00453477089758	0.000507289968833	4.9221322416e-05	3.74038860923e-05
n	0.0962894212788	0.017035382698	0.0486842022474	0.218980126187	0.18162909238	0.303670235964	0.128375622009	0.00464076948253	0.000628101469611	2.0867418572e-05	4.61514297974e-05
o	0.124455420426	0.0200380452327	0.0329691301785	0.221930844062	0.12143546746	0.286060678655	0.172125507336	0.0189048926775	0.00193647933654	0.000110847197124	3.26883043658e-05
n	0.0663214568087	0.0315601364109	0.0423893003928	0.115300388687	0.132576102487	0.303600792885	0.269700899112	0.0338452685592	0.00445142854551	0.000204899812375	4.93543494553e-05
a	0.0475381389362	0.0352941598036	0.0415352831309	0.0764985948957	0.118381287496	0.252079322295	0.301809353037	0.120605963853	0.0056448526485	0.000359023384125	0.000254055331152
k	0.0516895396454	0.0373695329345	0.029298192377	0.0713789849652	0.0886258024987	0.231050588765	0.296246461012	0.163240927951	0.0177174193495	0.0127577301614	0.000624847040384
à	0.0503849565485	0.0359627796448	0.0248302357923	0.0664756136551	0.0737720508329	0.236087006255	0.284881707004	0.150451479317	0.0556574251165	0.0204134460538	0.00108328626679
n	0.0354767261828	0.0307576985483	0.0299082395974	0.0459365205517	0.0666537812776	0.169052372085	0.297091792335	0.216337359772	0.0945887617055	0.0120683816846	0.00212831578893
i	0.0315074973943	0.0299279221828	0.0309767835325	0.0377934721839	0.0545430857592	0.114681970695	0.235126060778	0.267079533257	0.145457990568	0.0414508638949	0.011454813763
k	0.0316990551314	0.0262650403943	0.0226655253108	0.035252618728	0.0397935262531	0.073017301565	0.154781753593	0.257386747752	0.223304010189	0.116865609632	0.018968836921
a	0.0316235543771	0.0247033247981	0.0188323239036	0.034348139576	0.0349995160844	0.0598617351883	0.131781373198	0.255355482584	0.262882780063	0.116695293877	0.028916487307
l	0.0289352797924	0.0222603894327	0.0171213955012	0.031064985192	0.0299603306948	0.0505685560628	0.107928319733	0.239645990861	0.275216493354	0.153998355292	0.0432999141023
ò	0.0224419762641	0.0160927363109	0.0120189873671	0.0241313477307	0.0217628405649	0.0392162506876	0.081335669911	0.18483899362	0.258273954451	0.261423028431	0.0784642107008
r	0.0178701924214	0.015222117437	0.012951249789	0.0190842479102	0.020169030855	0.0311521002292	0.0724527933037	0.177671061207	0.217643314817	0.27259692281	0.143186970234
ù	0.0157402318071	0.0143219401457	0.0125622635963	0.0166469699701	0.0183878579517	0.0259064997431	0.0609093431012	0.157255737069	0.182790108272	0.287052500937	0.208426543411
s	0.0163902296024	0.0148144470486	0.0123290308654	0.0170595126567	0.0182781333172	0.0229669212477	0.0476444097004	0.13148081569	0.158687022757	0.319221790312	0.241127661137
t	0.0244247022008	0.0105607558829	0.00683241617113	0.0345969342189	0.0137044299391	0.0223303034159	0.0531293965668	0.10809580323	0.278217220919	0.285328860104	0.162779153879
i	0.0301630907336	0.013156243161	0.00804993627304	0.043296457073	0.0148796204797	0.0239012801386	0.0499555028556	0.0707271077433	0.283775520306	0.238042726701	0.224052514793
k	0.0268296849112	0.0182696730537	0.00993393709101	0.0315011910243	0.0212119921599	0.0251214547129	0.0384495016185	0.0631547379144	0.146683100102	0.303710852234	0.315133908264
u	0.0262770179704	0.0204858193512	0.011010243697	0.0281175196748	0.0238188613866	0.025915641571	0.0345429745395	0.0584218936381	0.097490170034	0.333036394078	0.340883472755
</S>	0.0272521364852	0.0240568846756	0.0148190933485	0.0282095843374	0.0261030081933	0.0273676337855	0.0325877332698	0.0484436183191	0.071075670017	0.284507277039	0.415577336378
