 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
s	0.0750188613589	0.372424490852	0.536454064069	0.00620069453922	0.00987548949543	2.34187585685e-05	2.28085837467e-06	5.90591380781e-07	5.88409210232e-08	2.20591123398e-08	9.53649413976e-09	1.8226156364e-08	5.21075873848e-09	1.35193549431e-08	4.7731847357e-09	8.81130648166e-10	4.4933619468e-10	1.95074084972e-09	2.92429922223e-10	5.7494780543e-10
t	0.042188041453	0.507711270284	0.432471528023	0.00714662297687	0.0104686393528	1.16876443462e-05	1.56253391489e-06	6.34927789927e-07	2.40127675744e-08	8.75482651327e-09	3.55809864325e-09	6.180319548e-09	2.55154789283e-09	5.1794517977e-09	2.01812297523e-09	3.55875669389e-10	1.83883284227e-10	7.4633103324e-10	2.22046967408e-10	2.00440041477e-10
è	0.0402333174843	0.488884500095	0.459569329341	0.00725435812275	0.00403877767193	1.31727022721e-05	4.12601259496e-06	1.67934529298e-06	5.42104227091e-07	7.32692629378e-08	2.78862438811e-08	4.9048040606e-08	1.08740288976e-08	5.65319227659e-08	2.96369835841e-09	8.88158429796e-10	4.06625462742e-10	1.07550846108e-09	2.84392262469e-10	3.75063966159e-10
i	0.0489066571614	0.232277175365	0.56182298978	0.140109572374	0.0168200735906	5.47135187574e-05	5.49417873165e-06	2.31230369766e-06	7.18852705697e-07	9.40310485793e-08	3.61870916604e-08	6.41904618687e-08	1.30941759992e-08	7.3755082822e-08	2.9374390428e-09	1.09544355327e-09	5.50576634247e-10	1.16994428369e-09	2.43713504156e-10	6.0654680872e-10
à	0.0426503730538	0.123985837122	0.495475096593	0.285047300791	0.0525989868635	0.000229280359586	1.05538744439e-05	2.13059549922e-06	3.09799355232e-07	4.47916631264e-08	1.67700389201e-08	2.86817506229e-08	5.65079403307e-09	2.79008668407e-08	1.97567367093e-09	5.94224537757e-10	4.68894524749e-10	1.15853729123e-09	2.80204838052e-10	7.3568123624e-10
r	0.0721940270179	0.110609059041	0.451481355531	0.239833890264	0.124760218954	0.000867176086529	0.000177163958815	7.26443006997e-05	3.98032004174e-06	2.85660527042e-07	6.93072343067e-08	7.55624752076e-08	7.05023334436e-09	2.92333082802e-08	3.32145319031e-09	8.69614822586e-10	5.7555040825e-10	1.47885736374e-09	4.20906629351e-10	1.28465427875e-09
t	0.0709811886726	0.187580086347	0.498779175177	0.120283168655	0.121004453318	0.00093431378551	0.000333541842938	9.68324733332e-05	5.31344826725e-06	5.37650979014e-07	2.38416931436e-07	1.36832638403e-07	4.06910487781e-07	3.8349228476e-07	1.93256015063e-07	1.37535530409e-08	3.73023486942e-09	5.05158305458e-09	9.71561485978e-09	1.61623685958e-09
e	0.0583984978909	0.200589112116	0.450722035059	0.063808574785	0.214498001439	0.00903960428517	0.00119117100431	0.00172527654088	2.40224828424e-05	1.862792583e-06	3.37941983812e-07	1.65774889468e-07	5.43670435927e-07	5.20884963253e-07	2.60073775021e-07	1.80789846803e-08	4.85383458981e-09	7.00081378486e-09	1.27855594099e-08	2.82838485319e-09
n	0.0753071896303	0.128366287372	0.302759481686	0.148815131595	0.323667613813	0.0131623364284	0.0028949714681	0.00498773028029	3.60385226141e-05	2.346424761e-06	2.30271426604e-07	1.61764541489e-07	1.92824749642e-07	2.15965877751e-07	9.20053051237e-08	6.62299843343e-09	1.93461030327e-09	3.63829096162e-09	4.46651187997e-09	2.7390892384e-09
a	0.0630071632101	0.0840588424573	0.208622773895	0.191224663865	0.316550554604	0.119348105476	0.0030921794227	0.0140439414268	4.97850858714e-05	1.502475087e-06	1.49255714201e-07	1.44119082163e-07	7.86448475473e-08	1.01265120917e-07	3.18010162579e-08	2.52252272781e-09	1.02774310776e-09	2.13606012054e-09	1.66640135999e-09	2.1731503668e-09
s	0.05101370607	0.0624578394858	0.126763337965	0.101134830855	0.463163721535	0.170620120159	0.00862803917423	0.0153874811423	0.000737867591957	8.53007882957e-05	4.22806107807e-06	1.90599206739e-06	4.33613782516e-07	1.17948958031e-06	2.38208475193e-08	1.57682231927e-09	1.11973873592e-09	7.00551557351e-09	1.44153863333e-09	4.1359699556e-09
t	0.0341481747467	0.168588625162	0.229106095988	0.0346572824317	0.414897907178	0.085452750053	0.0237542127247	0.0077950177141	0.00110057531399	0.000156948269432	1.57701653594e-05	3.68200203558e-05	4.59785242942e-05	0.00024149905376	9.74013363506e-07	1.3116329214e-07	6.89534577453e-08	8.94386211858e-07	2.73968639278e-07	1.11533234852e-08
è	0.0319582763056	0.204045081721	0.258762875329	0.0763745833906	0.332189022393	0.057806597351	0.0241973895749	0.0133782985714	0.00070035322133	0.000127715871477	2.09813401198e-05	4.77450704519e-05	6.34064255981e-05	0.00032120101212	4.01854178784e-06	4.41032240713e-07	2.65797265915e-07	1.23608859729e-06	4.42563446426e-07	7.61971721617e-08
i	0.0384157517685	0.0966499312403	0.130199973443	0.110691425464	0.346090360798	0.140507104784	0.0244276651916	0.10615659619	0.00570090917378	0.000977736332159	2.29993840399e-05	1.98041018173e-05	2.57925374994e-05	0.000108306434573	4.17753605595e-06	4.17315889571e-07	2.64804998972e-07	4.83764431097e-07	2.27186164309e-07	1.03508780721e-07
k	0.0380075615895	0.0614698810801	0.076305729481	0.0590989428213	0.249259473599	0.174951758261	0.181330358397	0.14455883373	0.0127081933913	0.00195971207739	0.00016009349468	8.57427352724e-05	3.67659239665e-05	6.0570021191e-05	5.72939514532e-06	1.83143932524e-07	1.00227751324e-07	2.69962292366e-07	8.88552312697e-08	5.7203020907e-08
a	0.0390540365298	0.05091727136	0.057169435827	0.0325294352738	0.1763038712	0.184499806087	0.308263159466	0.128486849577	0.0177067634638	0.00423942609246	0.00060062921156	0.000114449577757	4.12543453222e-05	4.54337787303e-05	2.73560800484e-05	3.06455437508e-07	6.8023295108e-08	1.86829929789e-07	4.87398930899e-08	2.48461060969e-07
m	0.0310720748433	0.03973639012	0.041651064609	0.0225559705913	0.1284815954	0.225554335362	0.349117053155	0.118744053859	0.0189828331546	0.00585437256415	0.00453745047052	0.00944633541525	0.00244001514244	0.00127876866791	0.000445931976683	7.81973719125e-05	8.23664323504e-06	4.43953569893e-06	5.55480473603e-06	5.35391339699e-06
m	0.0200124676811	0.160375468707	0.093532948203	0.00801655563043	0.0879857734667	0.194075911787	0.322249887718	0.059570865953	0.0132904136182	0.00569628405472	0.00824568349017	0.0153658764718	0.00452340374748	0.0055263888893	0.00128134625889	0.000124394480637	2.27034050783e-05	2.9159339733e-05	3.29991985787e-05	4.15286044657e-05
è	0.0144050182937	0.194455071902	0.106807657401	0.0135342478101	0.0628581064889	0.214466530596	0.247952745906	0.100034459318	0.0141051351061	0.00683332301824	0.00658311489672	0.00807727786727	0.00281752029716	0.00568959445843	0.0011794918363	6.28747423123e-05	1.94140141028e-05	3.3112171771e-05	3.66425128162e-05	4.86973423886e-05
n	0.0178239974312	0.078352729634	0.0529751258003	0.03147165627	0.0891859174963	0.176337580865	0.245654188635	0.203707333106	0.0582156450354	0.0318798650061	0.00673935036557	0.00343594359909	0.00141659708039	0.00222194366481	0.000508556355433	2.49791638708e-05	6.84486011093e-06	1.28429385503e-05	1.23934571754e-05	1.64987601362e-05
i	0.0167582114771	0.0371912252113	0.0319448739334	0.03324529609	0.0822369024988	0.122804824288	0.196706769545	0.248926241035	0.132740445012	0.0830603416687	0.0100003637885	0.0019913051997	0.0010192110468	0.00106527791627	0.000278275005144	1.15447271569e-05	2.59405304231e-06	6.0615371401e-06	4.29415781713e-06	5.91170321873e-06
s	0.0196779268257	0.0278259210704	0.0260994976445	0.0187081546967	0.0632388174996	0.168807408096	0.215542169848	0.193883687012	0.134597351671	0.0766480615562	0.0222319785962	0.0210332424666	0.00743455906893	0.00261316831676	0.00136235172838	0.000207492900586	2.79789060194e-05	8.3220872367e-06	8.28468075104e-06	4.35835758062e-05
t	0.0153911158919	0.0544429810235	0.0291258682148	0.00733625841823	0.0477572988332	0.146419614699	0.305264956616	0.095225072004	0.070303680557	0.0319192265187	0.0299052538654	0.0301705291555	0.0597072536896	0.0737085654389	0.00208827574279	0.000317980300195	7.01124303398e-05	0.000377003452412	0.00025582764925	0.000213095055269
o	0.0138453942473	0.0630097750078	0.0305188147383	0.0123630533254	0.0360991376111	0.127184463566	0.296276008872	0.127936110335	0.060824098519	0.0258611971729	0.0225321919551	0.0148361240518	0.0705929790965	0.0952702083563	0.0015613382476	0.000174725496732	5.76023708466e-05	0.000493863988604	0.00033159345837	0.000231303184423
c	0.0174995695824	0.0351596520026	0.0251083565794	0.0195184154418	0.0411046442037	0.120619857855	0.217838886291	0.213343710112	0.120975094506	0.0746264590576	0.036749406985	0.0144800750173	0.0259368855655	0.0325198287621	0.00325447201587	0.000805104612244	8.50159343489e-05	0.000166869725668	0.00011345987441	9.4257296141e-05
ì	0.0162089070275	0.0222956690009	0.0197921468598	0.0197493751473	0.0408719270679	0.114890465952	0.17660635543	0.247994576704	0.134202929835	0.108197779686	0.0563904396617	0.0144349304391	0.0109915621218	0.0115629354574	0.00451030867196	0.00104324919075	9.47298085496e-05	5.9338272556e-05	4.13011002367e-05	6.11170483803e-05
p	0.0153230930092	0.017488490667	0.0172229369533	0.0175743127158	0.0368848690226	0.129482225317	0.14574731181	0.233663392235	0.138930461612	0.109342979895	0.0867769205539	0.0171527505797	0.0189471449739	0.00550665848913	0.00882938772399	0.000801801216917	6.76273399499e-05	3.19739545187e-05	1.96472708456e-05	0.00020600194046
o	0.0152528930031	0.0162876392223	0.0163917739844	0.0156845619053	0.0282641856742	0.091455450439	0.10081907127	0.161862340745	0.172701197204	0.157225866632	0.121039630185	0.0414731551932	0.040130512658	0.00708759539638	0.0127002322413	0.00106952887231	7.57474889833e-05	2.44583765062e-05	1.28405048819e-05	0.000441284780153
c	0.0163462363344	0.0173725870741	0.0175264059948	0.0165306641351	0.0238221402247	0.0556703631463	0.06851463109	0.119065890248	0.173247795735	0.191543472211	0.153811766728	0.0602004500644	0.040998294886	0.0107398331321	0.0280665050804	0.0055722705241	0.000385026811994	1.88790535021e-05	1.1509958894e-05	0.000555253060051
e	0.0162184181115	0.017177170358	0.0172888086649	0.015781825545	0.0215133724082	0.0410518370488	0.05481003703	0.099469263416	0.170068168578	0.218624340737	0.170668282243	0.0519454840215	0.030035958962	0.0102806074774	0.0548127516935	0.00875577350803	0.000581237737331	4.77228521674e-05	2.36612639647e-05	0.000845246286684
e	0.0192962903705	0.0197856874527	0.0198817772216	0.0189770358483	0.0232608224694	0.0439566373496	0.0479558823433	0.0895152628053	0.173087442859	0.266410030246	0.143467847414	0.0321291213405	0.021453958654	0.00651722285913	0.0664590672312	0.00610251516934	0.000470386512444	5.53175373891e-05	2.66329739882e-05	0.00119105732889
s	0.0228325191235	0.0282713528176	0.0242635687405	0.0146499488628	0.0308166178231	0.0594133537832	0.0882632507811	0.0681738362684	0.136129145286	0.196031043082	0.103271207138	0.0661913381135	0.0623426295513	0.0432439438864	0.0475374786437	0.00525887485645	0.00163804620415	0.000145893925796	0.000124612170663	0.00140133790963
ò	0.0200994797078	0.0271611692725	0.0217726482468	0.00927949253427	0.0291080506077	0.0585451555944	0.096544483927	0.0517850764228	0.102938742762	0.136707527361	0.112439893713	0.131751106038	0.0923380118504	0.0619123339621	0.0352326957812	0.00802147641882	0.00213428912138	0.000286066641932	0.000192070200221	0.00175021766988
z	0.0132547285693	0.0156716797575	0.0139241021489	0.00945671427809	0.0179928955359	0.0400038175315	0.0533519009757	0.0574053544743	0.110670264254	0.15750844912	0.144715677904	0.142132932013	0.0924479559501	0.0339676913207	0.0651342732604	0.0242170808063	0.00346728236046	0.000841967080644	0.00049689877674	0.00333832845663
z	0.00688778612043	0.0202070892525	0.0096528222163	0.00528547375943	0.00986084051197	0.0249505518105	0.0481137863252	0.0398678407914	0.0752519031513	0.102642557373	0.102557298968	0.0940082503377	0.30078817865	0.0619043911069	0.0602198600868	0.0259650934021	0.00379594414682	0.00282791789355	0.00157790809225	0.00363451375221
i	0.00515646463748	0.0251283964175	0.0116440348388	0.00495280915321	0.00999095650399	0.0182196549035	0.0443591131084	0.0266873038971	0.0505412061171	0.085885026791	0.079523932656	0.106358603113	0.36957150955	0.103746948369	0.0298864296956	0.0129621566007	0.00326492447561	0.00475113116452	0.00171707616408	0.00565231485074
r	0.00748417021249	0.0178297674725	0.0132013446129	0.0055518573844	0.0138672335013	0.0242013563012	0.0350721630361	0.0295855729657	0.0655757353724	0.0888879529303	0.087693557552	0.159493567704	0.22090495985	0.115459754123	0.0331184918985	0.0271743612002	0.0356404560252	0.00447402572151	0.00161318218803	0.0131704609502
i	0.0094010837375	0.0185401324908	0.016792721871	0.00672881146147	0.0181409568338	0.0283422614337	0.0340415103454	0.0308306406552	0.0662409851241	0.0807844749768	0.083936439184	0.175852349235	0.167628423283	0.117612074708	0.0364535402995	0.0338275017334	0.0471013415084	0.0091161432405	0.00181434892934	0.0168142673167
s	0.0101891992458	0.0196598473303	0.0184396762903	0.00666223652049	0.0198411806113	0.0276155484779	0.0317456714485	0.0269948842184	0.0562048950414	0.0744972686589	0.074278219728	0.175212833078	0.156308857761	0.138565481569	0.0340204897665	0.0325606455778	0.0605502650028	0.0140201954135	0.00311535787645	0.0195172831056
p	0.00647201909543	0.0169769559434	0.0114346343301	0.0024732860927	0.0114833939038	0.0168813228726	0.0250315818162	0.0127199404595	0.0329799069471	0.0366699162196	0.043986392576	0.113014103693	0.23087408592	0.24831950719	0.0356273779222	0.0393132868593	0.0743686976676	0.0120680198045	0.0126847867588	0.0166207838019
o	0.00540662204531	0.0171106686478	0.01072209201	0.0043661432501	0.00990623300127	0.0136329183375	0.0211217056054	0.0158569158732	0.0329361275824	0.0604417117399	0.0578526935253	0.110318520564	0.233230951973	0.260102349063	0.0348188693074	0.0310970756198	0.0394012222225	0.0115664072682	0.0141247485196	0.0159860003673
n	0.00603564688177	0.0143823708826	0.0122690280033	0.00604556835003	0.0125724466671	0.0151567094458	0.0222554028685	0.0290540886244	0.0576182958608	0.10601552058	0.102465947842	0.133982275188	0.133485210658	0.152955246354	0.0733272217691	0.0526805135399	0.0300059950742	0.0104505319227	0.00574256773987	0.0234994177891
d	0.00302580330726	0.0149518722942	0.0098873830011	0.00306473833778	0.0091191477557	0.00846800181527	0.0250548759562	0.0226844982748	0.0449628698869	0.0792343995267	0.0920217459473	0.119369630063	0.165727606886	0.171052075451	0.0827758905897	0.0698030848466	0.0433374490247	0.0113980401409	0.00625811721329	0.0178027875297
è	0.00506837858242	0.0159482957647	0.00994094800037	0.00521304206703	0.0092694394519	0.0134182922718	0.0292093746521	0.0288318438249	0.050375671229	0.0873869458422	0.0995012019824	0.153074316688	0.169930152962	0.16300707715	0.0483304408632	0.0472288279489	0.0373667166749	0.0102117626136	0.0059871569211	0.0107001271099
t	0.00822938619414	0.0119954109216	0.00990739046679	0.00726929335568	0.0107996051506	0.0179904890906	0.0263042892174	0.0397931676083	0.0731123070763	0.119769061947	0.126503098994	0.163594372229	0.103359393321	0.07791421005	0.0760750009544	0.0689829803163	0.035679155225	0.0056680369712	0.0040016418237	0.0130517290366
s	0.00526174175805	0.0148595669739	0.0074017709556	0.00376435401649	0.00673369693687	0.0103300154969	0.0238210500725	0.0229467259128	0.0464048534588	0.0738527483157	0.0832664613313	0.106483251743	0.30754250944	0.0842324356833	0.0748042869848	0.0689100436388	0.032275920875	0.00961462585707	0.00654515094123	0.0109488285789
i	0.00361180211268	0.019829012658	0.0107135989852	0.00344826723676	0.00930493619896	0.012212688299	0.0249818066908	0.0176100260143	0.0311076769196	0.0579134454386	0.0603372204438	0.100324841581	0.368720409813	0.112988041894	0.0462958856616	0.0349390067463	0.017499620425	0.0299039202857	0.00719746831374	0.031060380093
s	0.00597920120423	0.0167466055527	0.0133971836617	0.00397398407892	0.0134999180663	0.0172188770997	0.0224057338969	0.0199955985048	0.0399287703065	0.0620703774795	0.0678126591479	0.140022107194	0.197738239938	0.111903498631	0.0595278052205	0.0533033575821	0.0606536871417	0.0356024687619	0.00651980990458	0.051700150031
t	0.00492952624308	0.0146930541842	0.00936876612057	0.00195715858487	0.00834072628877	0.0112150687332	0.0170620226323	0.0111813280883	0.0278654865022	0.0341862261598	0.0454733130493	0.100431324398	0.220041353313	0.199772980877	0.0596561104068	0.0630975568607	0.0835474273806	0.0255439559206	0.0281150547682	0.0335215460103
o	0.00450994658936	0.0178967093947	0.0122248429402	0.00390683408686	0.0105301456963	0.0123074939444	0.0176189682108	0.0137655961161	0.0235781135674	0.0408818117199	0.0435879420164	0.0887108367993	0.211569961104	0.222047320292	0.0514405644689	0.0462136866202	0.0487019971269	0.0454722039735	0.0349322619227	0.0501027330034
t	0.00691528319645	0.0165443134649	0.0140547826467	0.00493875932895	0.0140814038988	0.0169030219815	0.0192305684036	0.0183091850387	0.0340646828558	0.0531217485733	0.0581853040055	0.122352728933	0.132202327035	0.137995726764	0.067239653823	0.0658258588734	0.0720555353756	0.0500558219912	0.0166314929742	0.0792917860011
e	0.0115000960655	0.018064646155	0.0165925668822	0.00865127507632	0.0171768236329	0.0200929399938	0.0213712638012	0.0208924696796	0.0371381032853	0.0520710458578	0.0589115373352	0.121420921644	0.100672102345	0.103690778921	0.0759472946077	0.0777775929578	0.0808954451252	0.0704400779971	0.0142810359914	0.0724119653337
l	0.0116023356885	0.0192470597183	0.0182846332941	0.00970641989211	0.0189126605443	0.0214224366646	0.0224530172671	0.0204037332265	0.0340922620951	0.0457002152859	0.0511051497784	0.119051802548	0.090170424115	0.099452246307	0.0654837308692	0.0682152923193	0.0892298417084	0.104596852666	0.0229469643305	0.0679229251112
è	0.00964431589617	0.0149532829061	0.0142116074314	0.00809901416404	0.0148200878481	0.0170862852215	0.0180556207557	0.0154694627422	0.028207688365	0.038772552762	0.0446465789261	0.112298747516	0.0805398713717	0.090949320769	0.0792683329564	0.101808542106	0.117223452569	0.0863894365553	0.0247747421102	0.0827810683704
f	0.0101771750654	0.0120854851687	0.0117320931438	0.00873995305468	0.0122461618494	0.0147790657405	0.0152212469186	0.0169939089141	0.030857538455	0.0550186035873	0.0572737253087	0.109560802505	0.0719804171239	0.0672148312563	0.107529074319	0.132820630702	0.10511419619	0.0530139255184	0.0157720450367	0.0918690894568
o	0.0099758031218	0.0123689765896	0.0121368513813	0.00875117901823	0.0125896578498	0.0150211069135	0.0152614603062	0.0181038129714	0.031172211485	0.0560249521958	0.0571912744362	0.0984079275017	0.0661326323746	0.0567311370854	0.101534186773	0.119629928901	0.0865040443967	0.0842443728395	0.0331319526789	0.105086489819
n	0.0113220230406	0.0157210501965	0.0155897654604	0.0109212383394	0.0156624322833	0.0141120546378	0.0177808074354	0.0199579793238	0.0282796538283	0.0505802017319	0.0510713754787	0.0854716605006	0.0485874561249	0.0544733920285	0.105847024258	0.137235501634	0.0789968871322	0.0965577676132	0.0389605225596	0.10287118094
o	0.0138102083469	0.0190340600655	0.0189032534868	0.0134203584465	0.0188656640944	0.0159840772126	0.0208057684785	0.0227321444413	0.0294799366094	0.050809267244	0.0509875391596	0.0765793128335	0.0381365780416	0.0523848560095	0.116175203419	0.164309630545	0.0783123113774	0.0544895618711	0.0268752911865	0.11790496798
e	0.0202011857823	0.0239490023552	0.0238636478289	0.0199283764822	0.0240236030315	0.0240152274042	0.0256916568262	0.0279286471471	0.0350496095365	0.057285027748	0.0544119630532	0.0610598932778	0.0282633033472	0.0455781546698	0.129198309806	0.160160943515	0.0569400494591	0.042818804957	0.0252542690622	0.114378321993
s	0.0186821055941	0.0235420227851	0.021648794943	0.0159558761607	0.0226066320105	0.0240923371347	0.0260387736087	0.0221952833824	0.0319717765122	0.0489711915827	0.0476361063511	0.0695894240926	0.0543321757824	0.0761545842233	0.115760999935	0.128566373838	0.089194853153	0.065076433319	0.0302632470207	0.067720983331
ò	0.0126202828647	0.017624781595	0.0151357433143	0.00914264072023	0.0163064116702	0.0179978307116	0.0200138742029	0.0136051681275	0.0226920801707	0.0331360741942	0.0344167507837	0.0785798913642	0.0692159625941	0.0871552667411	0.0840573233117	0.114701580613	0.127381024384	0.100750839773	0.0376735423402	0.0877928944437
z	0.0104094657549	0.0122171131983	0.0113228961048	0.00859836340674	0.0119081772234	0.0135588552372	0.014300150401	0.0137835437092	0.0226986300569	0.0417058613981	0.0420018275946	0.0831903517881	0.0569595035314	0.064027914247	0.0989575744372	0.139269780204	0.122496194795	0.089410350591	0.0274930477801	0.115690388148
z	0.0059512769823	0.0123157307328	0.00743073926827	0.00468786127445	0.0070060997078	0.00819446914573	0.0123592058003	0.00914885956973	0.016213649769	0.0332039061327	0.0346633967649	0.0657291912627	0.148621637844	0.154730204749	0.0788995198124	0.107767920068	0.096466926265	0.083583212197	0.03430583826	0.078720371216
i	0.00266609692477	0.0146973982443	0.00854398998942	0.00240170186368	0.0076595312026	0.00816253744858	0.0134600696001	0.00862201152324	0.011885775673	0.0217028567109	0.0231735278216	0.0429771937542	0.168251704281	0.176447606916	0.0505070492708	0.073677283356	0.063825124755	0.115612637399	0.0685644160867	0.117161512239
m	0.00491527397492	0.0160791574148	0.0125534654965	0.00188642515456	0.0129233237342	0.0133316448162	0.0163946925334	0.0104709136077	0.0158574775577	0.0203209339036	0.0229677856072	0.0555142139181	0.087504651427	0.0954099476387	0.0499802840903	0.078728234452	0.097336469585	0.151570369133	0.0796636720289	0.15659108408
i	0.00602286079164	0.0168662654716	0.0142014686655	0.00209272825152	0.0150007932447	0.0153869076054	0.0176912598445	0.0113929836359	0.0174947141859	0.0200240406345	0.0230363038691	0.059584510306	0.0607652801423	0.0684268578796	0.0491973346968	0.0790350348173	0.107404474195	0.165227743044	0.0783779420096	0.172770504693
l	0.00340870376388	0.0161234151572	0.0140008798885	0.00194116924551	0.0147938429149	0.0152608785351	0.0170903272815	0.0110460393453	0.0165072923953	0.0190458310448	0.021507707623	0.0568081974353	0.0500113180474	0.0584614712932	0.0448810125656	0.0714095242724	0.101771002398	0.185974941015	0.105681945337	0.174274498231
ì	0.00536443295463	0.0144592617191	0.0125396052962	0.00454073811017	0.013341136805	0.013858287845	0.0155489670938	0.00974560324843	0.0154093954651	0.0190706281816	0.0213215052077	0.0584668968118	0.0464173616825	0.0556918604311	0.0509462605219	0.0877190607575	0.116046764133	0.178293280338	0.0992020784457	0.16201686941
s	0.00829964565154	0.0114838412397	0.0106918260987	0.00685943580339	0.0111666076017	0.0121989244483	0.0128926976979	0.0121419754161	0.0188965434884	0.0329976953939	0.0336349054026	0.0691504216039	0.0446321728942	0.0477234058104	0.0808409088406	0.126439800253	0.115162868044	0.110257585779	0.0526339654819	0.181894779803
i	0.00855180121718	0.0120876897466	0.0116624626996	0.00713921103446	0.0120106735339	0.0131214979828	0.0134480262326	0.0141509161387	0.0205917064961	0.035957651798	0.0361558281342	0.066459287868	0.0425417259647	0.0425212056035	0.0807538996135	0.120189806751	0.0992635706813	0.096849627593	0.0747971478273	0.191746273268
s	0.00950121107239	0.0142688075822	0.0134076742332	0.00635666721149	0.0139280448446	0.0150078234943	0.0153516280775	0.0134036500462	0.019359455832	0.025208161266	0.0280344937114	0.0592703566227	0.0399255009882	0.0435280685345	0.0617790175378	0.100367205584	0.10257963156	0.134039195864	0.0950423506091	0.189641054423
t	0.0066912203988	0.0134218798607	0.0096572675444	0.00272262383406	0.00947873738153	0.0101847338648	0.0127278200258	0.0074044170154	0.012622298324	0.0142500371887	0.0181755380371	0.0463722468742	0.0822923843294	0.130943694845	0.0516039888459	0.0819721741947	0.10917929052	0.173083708621	0.100214398203	0.107001531574
