 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
i	0.0321955778168	0.422321949585	0.0258880345826	0.0412742762632	0.0978457110433	0.163622904405	0.147349697697	0.0545047796129	0.0133302885866	0.00161781319676	3.61437531401e-05	1.28582577167e-05
è	0.0304624032723	0.160613991528	0.0288891781942	0.0410815044211	0.0803557803478	0.205591198135	0.239169645899	0.139399643204	0.0722311141955	0.00214943559892	3.965226538e-05	1.64764419056e-05
n	0.0458488310908	0.0890946288427	0.0451239447314	0.042450717807	0.0714721534493	0.222626239378	0.207548101966	0.164605317735	0.107807881398	0.00336755079964	2.98241861267e-05	2.48247239685e-05
a	0.0570911920303	0.0714116519476	0.0563102999105	0.0443939639357	0.0600997944831	0.176283413126	0.165646523989	0.145306342578	0.165840190466	0.0572385705999	7.42626120422e-05	0.000303784373323
p	0.0537034810101	0.0622478163159	0.0521574983035	0.0464564463119	0.0771534848277	0.147819734375	0.10471000533	0.169482974193	0.206759700155	0.0786590448666	0.000196779417347	0.000653036634441
u	0.04878866367	0.0554639324386	0.0470379247678	0.043893237104	0.0801909869426	0.141766434792	0.0987076924433	0.195163824731	0.202656693385	0.0843680162889	0.00119953437245	0.000763076178147
l	0.0396904812233	0.0465599004795	0.0369639182559	0.0328863437013	0.0609688326475	0.121923024931	0.0977278101478	0.24526131491	0.218659007795	0.083719884763	0.00369929782415	0.0119401751927
i	0.0370890430744	0.0439722481598	0.034054610752	0.0297603255671	0.0548026925492	0.114385354977	0.0951432927159	0.259065348303	0.223898959265	0.0871360142543	0.00485599437472	0.0158361116642
z	0.0278129703581	0.0308744183866	0.0266125469173	0.0252595575224	0.0407088341831	0.094518071659	0.109804724239	0.253260419434	0.262767636422	0.0926132634181	0.0115320089916	0.0242355521547
z	0.017221872286	0.0493137464622	0.0162260548391	0.0145272215601	0.0259541244277	0.085396289553	0.109918249746	0.209059196478	0.374315705474	0.0584639521394	0.0126025133105	0.0270010574182
è	0.013035390262	0.0541170891541	0.0123659194797	0.011496661906	0.0178647938426	0.0676846341843	0.108478621582	0.174007212159	0.418136601825	0.10505614638	0.00729664575017	0.0104602394061
s	0.015479673754	0.0300771773847	0.0150300629932	0.0140592579687	0.0208806306142	0.0591594473948	0.104623353861	0.197527154053	0.345951773942	0.141078800793	0.0443014882501	0.0118311433687
s	0.0162508702513	0.180394763128	0.0135437624977	0.00952024978957	0.0166632518714	0.0554035897983	0.0843173979537	0.166750146684	0.267855831314	0.123783002264	0.0537609497	0.0117561955229
i	0.0251967067504	0.238361283043	0.0220196578326	0.0182176253965	0.0229752729571	0.0538079332661	0.0662341626512	0.123071947561	0.209941767105	0.187919930755	0.0211813225167	0.011072436241
o	0.0303952409168	0.101507420681	0.0293565316109	0.0281888714655	0.0308246846524	0.0461178000887	0.0580326618837	0.10073132252	0.188201742368	0.272398066918	0.0967256518389	0.0175200620803
s	0.0296582553056	0.0598829925603	0.0275498572036	0.0221123351552	0.0301871985508	0.0435091946962	0.0561440799612	0.124768644173	0.241531364123	0.205736466306	0.141231730613	0.0176879306934
p	0.0291045827685	0.211572872187	0.0223753074012	0.0161377675517	0.0385113235169	0.0386043548987	0.0468342146537	0.123018216724	0.237908828041	0.133198862769	0.084835500871	0.0178982082311
ì	0.0248491302562	0.251534540062	0.0183589818004	0.0171299103506	0.0376792935056	0.0289362929662	0.0328914005512	0.076764030908	0.157190159347	0.193468650923	0.087343100957	0.0738545624104
t	0.0196222300854	0.0974818626873	0.0168815519335	0.0146529082502	0.0241371736685	0.0251282253221	0.0348291561837	0.070811153636	0.156345169782	0.245270293641	0.178388466986	0.116451856137
i	0.0256988980285	0.0540201832291	0.0241798156445	0.0213744245501	0.0272901880562	0.030872797774	0.0414117170612	0.0706297728787	0.147580193261	0.25455132788	0.176670036995	0.125720660712
k	0.0317920533428	0.0434941634097	0.0305427215482	0.0264505985167	0.0323086273521	0.036263572258	0.0449099130204	0.0680069779596	0.13146679442	0.232618569293	0.180308303665	0.141837733571
a	0.0334681237809	0.0396887024699	0.0322993258494	0.0275689718389	0.0335191391174	0.0370275984193	0.0441740276735	0.0625028413199	0.113428561473	0.189165136431	0.184821466555	0.20233613119
m	0.0324622695936	0.04071485749	0.0307596626165	0.0255197612796	0.0317054497058	0.0345262144731	0.0418057935578	0.0544562137733	0.092565830491	0.159231785477	0.234171054185	0.22208111373
è	0.0242787285312	0.0330795644967	0.0224294278722	0.0173922737599	0.0232275195686	0.0257481858244	0.0329395585193	0.0436659065911	0.0777261118303	0.140312498492	0.317700184728	0.24150005791
r	0.0194981975104	0.0229364044989	0.0187037127907	0.01605061192	0.0192993961895	0.0215924699415	0.0265483288398	0.037082279197	0.0698215422768	0.151523242831	0.296849884909	0.30009392597
i	0.0210802518368	0.0227575434996	0.0206301460969	0.01867212364	0.0211011030632	0.0230187023138	0.0267765622799	0.035731876399	0.0632667367589	0.135770364277	0.267040988303	0.344153588657
</S>	0.0256252734184	0.0265079252498	0.0253923270485	0.02430852332	0.0257309010316	0.0270759916569	0.0295352071399	0.0356838956995	0.0542850073795	0.109140397139	0.222477549151	0.394237014329
