 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
d	0.0340885726434	0.0350667770719	0.0424518367866	0.0263621523855	0.0449800064876	0.0850318459861	0.238280342947	0.169483117147	0.269281769837	0.0180267057287	0.0369468684021
e	0.0351929748811	0.035737030024	0.0388166389289	0.0298919117952	0.0444065538292	0.089292339662	0.199321020982	0.162948855716	0.296442339946	0.0186015649096	0.0493487794674
f	0.039066983627	0.0400191976747	0.042852283643	0.0271673172651	0.0438909322764	0.0685639032207	0.169738036994	0.161158009072	0.319308083315	0.0194661911699	0.0687690731558
ò	0.0338060838757	0.0348449222249	0.0375310462143	0.020125830755	0.0368144874255	0.0538228467402	0.149608027665	0.139680326857	0.307630101105	0.108031953257	0.0781044143853
r	0.0211969216252	0.0216530322416	0.0227923810714	0.0158905379183	0.0242990674752	0.0408851889134	0.085827056555	0.195948475619	0.272978147035	0.197260551086	0.101268671462
e	0.0196427535417	0.0199134425805	0.0205165533571	0.0169778096394	0.0222782091584	0.0352022289711	0.0602391765183	0.16830349654	0.252262889012	0.194501290362	0.190162143821
m	0.0260298068472	0.0267899095268	0.028293405119	0.0191213148798	0.0291911160528	0.0334670299904	0.0527241345061	0.0999752328467	0.331858609671	0.142229046787	0.210320374607
a	0.0278383209491	0.0287743341756	0.0305916500397	0.0193773326266	0.0311702286843	0.0322679623301	0.049335167502	0.0688363402822	0.343574636557	0.123667075596	0.244566904869
m	0.0281263533164	0.0301313537252	0.0345614860132	0.0165667408755	0.0349916448948	0.0288769424434	0.0511145885007	0.0546501594274	0.333453988852	0.129044295199	0.258482401623
è	0.0257042014388	0.0280416825751	0.0333273330044	0.0132552459585	0.0336662249649	0.0250373384811	0.0488181505002	0.0444457491425	0.319176229617	0.179084355066	0.249443477208
n	0.0257988631463	0.0265415798584	0.0283843073348	0.0215583083195	0.0287147683216	0.0277176384937	0.0371098358334	0.0877500463808	0.229382363206	0.275760348355	0.211281959736
a	0.0272738177154	0.0274945342861	0.0281909344449	0.0257047617732	0.0284660604405	0.0296259401646	0.0338220572778	0.0917097074603	0.173075397735	0.316114642785	0.218522163912
</S>	0.0230841303577	0.023209982143	0.0235664022224	0.0222323918866	0.0237608567202	0.0246043785823	0.0270064096389	0.0627737717302	0.118752318867	0.340877196393	0.310132161956
