 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
r	0.037412467691	0.0323428237436	0.0313339508762	0.057490207002	0.173297733218	0.349774632953	0.272834961824	0.0418996878028	0.00348926233995	8.32883335367e-05	4.10077749048e-05
a	0.0398317155637	0.0383900945812	0.0395319142921	0.062115267334	0.164888002739	0.312709124318	0.291775887275	0.0439039496009	0.00652637944665	0.000128646377846	0.000199017944968
i	0.0690900565212	0.0687376615271	0.0697065814307	0.082148745778	0.143061825913	0.267090991439	0.230107602425	0.0460507865336	0.0178123871489	0.000248211405949	0.00594517054832
n	0.0787543501737	0.0783875138424	0.0784471984769	0.087635011926	0.132239885304	0.24850030048	0.176595954142	0.0729282341779	0.038175882383	0.000481874271983	0.00785384439611
ì	0.0718667333912	0.0714358512808	0.0710061908256	0.0786192573087	0.114814651768	0.22378952016	0.246332414714	0.078177754726	0.0388200257943	0.000452417688661	0.00468523044537
c	0.0796433377971	0.0794951720936	0.0795950702752	0.0859728857696	0.118453200589	0.213778473387	0.262653898238	0.0451585249087	0.0313184375981	0.00026789821422	0.00366317154846
h	0.0938145159324	0.0623155326979	0.0600732066584	0.0650145752565	0.092807760863	0.157711349462	0.149132442413	0.14872865497	0.167986416533	0.00017507665874	0.00224052364949
a	0.0753306219775	0.033479529566	0.0303161507861	0.0329208470855	0.0488259842877	0.0761418548207	0.090843510471	0.216477731657	0.332985108844	0.0258951956736	0.0367834797165
p	0.0473969539925	0.0290693688553	0.023054125262	0.0265880210285	0.0386741657626	0.0550779532736	0.0818502408237	0.180731313886	0.424873852948	0.0348394958245	0.0578445182388
à	0.0374002116642	0.0268092426184	0.0198554964207	0.0235922406762	0.0339071499209	0.0451583744245	0.0678818976079	0.155697364629	0.433817217649	0.0319379292082	0.12394290108
r	0.0288810675547	0.0246784365395	0.0210153128069	0.0234259962254	0.0299528696403	0.0399527498082	0.0847196392026	0.13627722821	0.412085215883	0.0359984170694	0.16301310036
o	0.0260566508516	0.0241898775132	0.0215702576023	0.0234373777418	0.0280744405468	0.0356463816027	0.0752947890675	0.11028182807	0.355554891961	0.0999654030231	0.199928113453
n	0.0288989699505	0.0284811195044	0.0274220185341	0.0283152325806	0.0309025691823	0.0361405088676	0.0645113890225	0.0859041480233	0.336113993987	0.130724412008	0.202585632818
t	0.196193837983	0.0365902415015	0.0325303488447	0.0297521015269	0.0378168750608	0.0437038736225	0.0549890746742	0.0883845493411	0.306373112662	0.058942062836	0.114723912606
a	0.245398975661	0.0328239325005	0.0278844299482	0.0237190698423	0.0329201100203	0.0371730832075	0.0323392518914	0.0629394797804	0.180176008887	0.120184702112	0.204440967535
s	0.103370997554	0.0283881428335	0.0215713013161	0.0227055636141	0.0306920440068	0.0324917334025	0.0314906852971	0.0546527965935	0.211332556296	0.185012057371	0.278292162512
t	0.060096198518	0.0616178209445	0.0660407224387	0.0473480442047	0.0474923260023	0.0585304921342	0.0331434977657	0.0571398621978	0.188678402099	0.10672633643	0.273186317504
i	0.037806858506	0.0697159363148	0.0829947074796	0.0552555580682	0.0480975593341	0.0623510527114	0.0310533179219	0.0441309707326	0.0993802006997	0.100841292783	0.368372539168
n	0.0360531218353	0.0473114197716	0.0511062598265	0.0422760096894	0.0407798014447	0.0469638605705	0.042979525974	0.0533624769109	0.175694020233	0.142491334261	0.320982181056
a	0.0363346746118	0.0400267579239	0.0406499532755	0.0381157452298	0.0384849851482	0.0419166961902	0.046193414658	0.055520516637	0.193865630078	0.219297994754	0.249593638352
g	0.0312147955373	0.030660542308	0.0276611040918	0.0284808287433	0.0309570640494	0.0322143830634	0.0298252845527	0.040933059879	0.129265573359	0.229736308251	0.389051022784
l	0.0249918028458	0.0702797041027	0.115579541697	0.0831415729144	0.0373498696831	0.0391559203545	0.0224722918509	0.0278595159597	0.0860305177197	0.105257209124	0.387882034261
i	0.0177723402819	0.0803455070342	0.144916498899	0.0997893966381	0.035755640561	0.0381242381182	0.022706387617	0.0199898336532	0.0719189158399	0.128293532748	0.34038772142
s	0.0214230024273	0.0634775813447	0.0647532039663	0.0568101392127	0.0622018525203	0.0596669760394	0.0338158188723	0.0671574335511	0.0916267086133	0.136671113083	0.34239616714
ì	0.0306295948091	0.0656466511149	0.0458283546554	0.0502700210709	0.0788301728401	0.0747653296798	0.0458906266241	0.0913438021837	0.114414526204	0.160175673194	0.242205255713
a	0.0298172549364	0.0415448400383	0.0349483605518	0.036458720357	0.0461929916134	0.0454745242266	0.0391739218747	0.0563469897279	0.122721667068	0.281515524398	0.265805228571
</S>	0.0239026474682	0.0298072485192	0.0265105127759	0.0272857351785	0.0322491988067	0.0321620351133	0.0304017869373	0.0399640768639	0.099800666034	0.312237962199	0.345678144285
