 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
ò	0.0264804335194	0.0271037296283	0.039045637375	0.0295039656	0.0355669522127	0.173625561351	0.079638251809	0.407519396026	0.0613219484754	0.0951154384023	0.013080814417	0.0089961082568	0.00248800027	0.000229272540832	0.000284498728426
c	0.0372214228398	0.0374919642094	0.042287807125	0.0408462425333	0.0539795754042	0.10700401845	0.0938720472697	0.228231118675	0.135229542825	0.186978662801	0.0226588068057	0.0102764489189	0.00344845292333	0.000118535211277	0.000355332716142
e	0.0335825976133	0.0337264200698	0.0357924470417	0.0359235048444	0.0449434854681	0.0663828208167	0.0822829170899	0.145747566892	0.168511129275	0.1941591276	0.0712706139352	0.064482871973	0.0224321854744	6.6745874759e-05	0.000695547868714
e	0.0372124208711	0.0373033990233	0.0380693936806	0.0383200549481	0.042080909156	0.0485452559389	0.05998470203	0.0777614582973	0.114431636758	0.254586955867	0.102968299978	0.0993716623243	0.0469106304915	4.80965515863e-05	0.00240510055624
n	0.0353569026237	0.0353049820078	0.0373870625602	0.035818308316	0.0404838523853	0.0382793096463	0.05714177701	0.0464783554324	0.121916964253	0.296086695289	0.128475271993	0.0890561691081	0.0350849442638	4.37318581954e-05	0.00308564515208
è	0.0318661815412	0.0317659303359	0.0343186988534	0.032162912772	0.0373591101284	0.0342101452154	0.0542019293367	0.0429584081441	0.120510169418	0.30861513843	0.139338312664	0.0791290313694	0.0511443801879	3.73987793985e-05	0.00238223071736
k	0.0298243685137	0.0297246077786	0.0319240149511	0.0301261505907	0.0346486683761	0.0358829534051	0.0508204234456	0.0574801417147	0.114913474473	0.300204269477	0.130141456221	0.0901863587898	0.0581950490626	0.000251908742133	0.00567610760579
a	0.0280729181712	0.0279587439262	0.0302061109837	0.0281425998636	0.0319211821254	0.034180266135	0.0448848301485	0.0544662572382	0.0983388368243	0.205439643159	0.137491950074	0.14249740293	0.119007572021	0.00409910564738	0.0132925548686
n	0.0262185963904	0.0261697343087	0.0272546723279	0.0262598542879	0.0281286023751	0.029045088045	0.0340133803828	0.0378194074127	0.0591311782748	0.14141588272	0.139917384691	0.18154673431	0.216414650674	0.00639734981579	0.0202674882895
n	0.0205160924635	0.0202874421029	0.0371323314426	0.019745615096	0.0308584274584	0.0413079686817	0.0448799507943	0.0481064524709	0.0496931880916	0.09474205524	0.11991247223	0.22076686477	0.217681466891	0.00767853420526	0.0266911370965
e	0.0175304544878	0.0172511290343	0.0392967504809	0.0164902376987	0.0305237521528	0.0439355182272	0.0469398702648	0.0488473604903	0.0435282750305	0.0686431044133	0.0997286947433	0.21344584159	0.22636547563	0.0135000907351	0.0739734523655
o	0.0215781861626	0.0214944566781	0.0289021541603	0.0212967345662	0.0261747883843	0.0298151844091	0.0329286320883	0.0298664848301	0.0379899773435	0.0915092128044	0.118572054914	0.180751133863	0.25646250521	0.014467440245	0.0881910817885
b	0.0194468560542	0.018984472226	0.0332825447201	0.0181547566554	0.0214538259614	0.0326673011364	0.0331748440294	0.0377939909434	0.0337730761145	0.0809505356015	0.109383908305	0.274582311288	0.191640751737	0.0338786077483	0.0608322449295
à	0.0137880635181	0.0131992600753	0.02977844624	0.0121583073518	0.0149022481538	0.0293954467121	0.0281839946765	0.0385612403145	0.0269455110382	0.0682585118672	0.102207124435	0.299962477096	0.169230267246	0.0606076859161	0.0928214383098
g	0.0135116686727	0.0132591306918	0.0201220407467	0.0127946791173	0.0152512720513	0.0205951185707	0.0212575448922	0.0260878097715	0.0269742676794	0.0751696072891	0.117615556478	0.216343699032	0.233939249082	0.0595718973054	0.12750649277
n	0.00995362282423	0.0135429805639	0.0170688089156	0.0110519087058	0.0110840642738	0.0844787761902	0.0146908135641	0.138463248924	0.0201572164598	0.049854098563	0.0864422731593	0.214229366344	0.178527358694	0.0541957297685	0.0962597752567
o	0.00945568820808	0.0144290905213	0.0154738629719	0.0114196995686	0.0086941650146	0.10497456073	0.010990879788	0.174176197308	0.0146919950533	0.0329628536543	0.0533668647198	0.177172242115	0.165882778565	0.0819672752562	0.124341879419
</S>	0.012832422604	0.0153884242606	0.015848599486	0.0138934632843	0.0117154835073	0.060798423365	0.013567744894	0.095957945154	0.0174167620266	0.0376652638272	0.0564186363599	0.131105871057	0.219913114282	0.109004382628	0.18847348971
