 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a11	0.16007246	0.5440338	0.00091869733	0.014918779	0.009829896	0.0060003507	0.21782272	0.0017773882	0.0015699524	0.03666921	0.00638667
a35	0.17094214	0.51510245	0.00043230958	0.006979559	0.0067418534	0.005518443	0.21768773	0.0019398917	0.0036242222	0.061421905	0.009609468
a8	0.19044405	0.14944348	0.0006342419	0.014285075	0.008358132	0.008006661	0.34492132	0.00842049	0.016777698	0.22227634	0.03643253
a23	0.18490453	0.101704426	0.0011081311	0.012045737	0.005424843	0.0075225616	0.3297314	0.016287597	0.036696408	0.25376385	0.050810497
a31	0.1939041	0.08474404	0.00274899	0.01756903	0.008304881	0.012542328	0.27256575	0.027106084	0.060525615	0.2497052	0.070283964
a11	0.2198728	0.2871568	0.00069090363	0.02233701	0.0023866578	0.00078036345	0.029863952	0.01393284	0.037719652	0.36697593	0.0182831
a10	0.1774528	0.09532521	0.009557349	0.05522654	0.032558467	0.06529058	0.10671316	0.031149924	0.09465539	0.16007417	0.17199643
a31	0.25038955	0.22535758	0.009348307	0.04893885	0.0247202	0.037666995	0.065274425	0.018998949	0.07829959	0.13039611	0.110609405
a10	0.37440842	0.22589527	0.0034226668	0.09574463	0.01275737	0.005074531	0.007967902	0.009563288	0.027155494	0.20532252	0.032687936
a35	0.17437021	0.21525894	0.008537225	0.10197672	0.047917206	0.04070871	0.106637955	0.03740511	0.07199305	0.1141789	0.08101594
a20	0.33257747	0.22691105	0.016187297	0.13215676	0.046552	0.038831756	0.03905347	0.022028271	0.045663793	0.03680944	0.06322871
a31	0.2315343	0.194001	0.034312844	0.10181725	0.04919196	0.07065196	0.042622954	0.033453286	0.07219635	0.06221056	0.10800749
a20	0.24815735	0.10919637	0.02567652	0.15416025	0.05025493	0.05481666	0.018475136	0.02111505	0.037223335	0.12565836	0.15526594
a31	0.2125829	0.14444865	0.018515648	0.0979901	0.04007226	0.031636342	0.09672775	0.044679284	0.08957413	0.14802824	0.07574472
a35	0.08949597	0.04341781	0.014606695	0.07537797	0.026504403	0.020441169	0.080052935	0.11947433	0.07850067	0.16001894	0.2921091
a14	0.23549588	0.12389752	0.048429932	0.14382483	0.07148789	0.05467092	0.06357634	0.05954859	0.070974596	0.06369091	0.0644026
a37	0.18746307	0.10441676	0.06252098	0.14037202	0.08005315	0.069716066	0.067003615	0.06777404	0.07693909	0.06703071	0.0767105
a19	0.19527544	0.10562125	0.06381131	0.10945125	0.074348986	0.072500475	0.07883298	0.06628331	0.07485055	0.080288984	0.078735456
a28	0.2316416	0.10965123	0.056849323	0.085452355	0.063824095	0.075465254	0.08419913	0.056494992	0.06884898	0.08540412	0.08216885
a21	0.16878426	0.115734875	0.06946062	0.09140585	0.07441498	0.07938132	0.08243306	0.069898814	0.078750044	0.0848796	0.08485662
a11	0.14200838	0.11386735	0.07517679	0.09406307	0.07946039	0.08123714	0.08406596	0.07608994	0.08256319	0.08563642	0.08583134
a37	0.119485326	0.11063662	0.08067991	0.095226586	0.0838564	0.08420853	0.08480798	0.08136047	0.08592936	0.086156495	0.08765224
a29	0.10721817	0.105350345	0.08428293	0.09429577	0.08639246	0.08666875	0.08630698	0.084698215	0.08801176	0.08760862	0.08916597
a18	0.11012255	0.12139663	0.08210849	0.093169674	0.084105186	0.08330071	0.08541483	0.081596725	0.08450203	0.08869683	0.085586384
a31	0.105670564	0.10119724	0.08548148	0.09321412	0.086661346	0.09072924	0.08565889	0.08318846	0.08730206	0.088689215	0.09220742
a20	0.13413835	0.11487037	0.057225425	0.07551884	0.058589306	0.065365456	0.05851515	0.06604734	0.06966071	0.20484889	0.09522016
a31	0.14419536	0.10194059	0.028487759	0.07773076	0.040797334	0.039205093	0.112733826	0.058425333	0.10739526	0.20246257	0.08662615
a39	0.0338109	0.029228931	0.022770723	0.032730356	0.02493435	0.023188854	0.09481614	0.15941471	0.07814521	0.19165595	0.30930388
a31	0.12509647	0.09665747	0.078350894	0.10325899	0.0846542	0.08051717	0.08603898	0.08275567	0.08733474	0.090284415	0.08505103
</S>	0.018389352	0.014193693	0.012352363	0.015195869	0.012893123	0.012475843	0.16775511	0.19015454	0.15416051	0.18945113	0.21297841
