 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a31	0.3925047	0.09622962	0.054347392	0.07785261	0.08444102	0.057395283	0.056262936	0.09669935	0.084267095
a24	0.1412486	0.12481513	0.088768214	0.032827865	0.025222091	0.35018358	0.04570634	0.057680227	0.13354796
a28	0.30324596	0.109350994	0.08401793	0.057156302	0.0663632	0.17415844	0.094314285	0.06209289	0.049300015
a24	0.29239485	0.112160124	0.07935721	0.07062647	0.06574904	0.19747177	0.07942641	0.049368933	0.053445235
a15	0.3283786	0.12566537	0.07485025	0.113969624	0.08366553	0.08115733	0.05951589	0.065043055	0.06775441
a24	0.23637296	0.10981215	0.078615844	0.120046444	0.093082495	0.10233314	0.07317466	0.08841192	0.09815039
a21	0.19012819	0.10252755	0.08594352	0.115460314	0.09345269	0.09664677	0.07986636	0.110611595	0.12536302
a31	0.17867881	0.102926895	0.09036471	0.11234708	0.09416951	0.10041304	0.08418067	0.11164301	0.1252763
a20	0.20571703	0.08453953	0.093856305	0.052504808	0.06245753	0.19002649	0.054578666	0.14188635	0.114433266
a31	0.28182378	0.08340345	0.060273185	0.056118134	0.084732056	0.11760943	0.09561797	0.12538312	0.09503886
a8	0.10356891	0.09625039	0.07121249	0.04645655	0.0498912	0.23931773	0.07186773	0.1009265	0.22050852
a31	0.18097933	0.10275452	0.09324248	0.0754037	0.07891546	0.21517421	0.10278176	0.07845427	0.07229435
a20	0.04302391	0.10061952	0.021626603	0.01906598	0.034390483	0.25329155	0.114304274	0.18018499	0.23349269
a31	0.15191892	0.114927314	0.11107082	0.0956313	0.09432429	0.1481876	0.102450944	0.09159048	0.08989832
a20	0.046358507	0.1166874	0.020439815	0.019466309	0.040761225	0.22037244	0.12777749	0.18781732	0.22031946
a31	0.14753976	0.118516706	0.11558726	0.10240346	0.09920477	0.12081737	0.10162671	0.09749403	0.096809894
a8	0.051829617	0.11986288	0.02240507	0.020102976	0.03868584	0.2152901	0.121906586	0.18719967	0.22271721
a31	0.13686061	0.11701173	0.11496715	0.10589776	0.10324083	0.11398352	0.104005516	0.10220906	0.10182379
a49	0.049094383	0.10627987	0.023853421	0.021065874	0.035793886	0.22105044	0.11351323	0.19113107	0.23821788
a18	0.16685823	0.122104034	0.11765139	0.10026585	0.09535044	0.1186918	0.09498812	0.09328851	0.09080164
a35	0.14560041	0.113373816	0.1089956	0.100932196	0.0988517	0.13724644	0.103728764	0.095899574	0.0953715
a17	0.15168855	0.11400236	0.10579998	0.109972194	0.10387758	0.117809795	0.1018113	0.097449295	0.097588986
a8	0.22730878	0.12455922	0.087267384	0.13690542	0.10834366	0.08432665	0.080912136	0.07490332	0.07547351
a20	0.24398062	0.13606401	0.07964187	0.153857	0.11590012	0.07305171	0.07190407	0.06235051	0.06325006
a31	0.24226448	0.13576566	0.07973963	0.15061894	0.114589214	0.07786722	0.07294787	0.062130198	0.06407687
a20	0.10616451	0.075448945	0.053883508	0.017319478	0.03496463	0.47364044	0.04233279	0.06670205	0.12954365
a37	0.38988963	0.11424526	0.06448748	0.06728916	0.063133515	0.14569223	0.06985085	0.046413958	0.038997944
a24	0.17100935	0.12646988	0.09921643	0.09816513	0.09349187	0.1440664	0.09506401	0.07501115	0.09750586
a13	0.16678302	0.11669187	0.10195066	0.11898865	0.107142955	0.09998124	0.09732432	0.095156156	0.095981166
a31	0.1272749	0.1121121	0.108213335	0.11235292	0.10907579	0.11104058	0.10702933	0.10623978	0.10666128
a0	0.11226818	0.1060722	0.1003473	0.09040741	0.0940621	0.14531879	0.100013874	0.11294667	0.13856342
a31	0.15705866	0.08727836	0.079483	0.0642558	0.07792039	0.2570563	0.11790914	0.085404664	0.07363368
a8	0.0315515	0.086867265	0.0195237	0.019080022	0.03535744	0.25114647	0.11758813	0.18881641	0.25006908
a31	0.128127	0.112231344	0.110520236	0.10354531	0.10326681	0.13118596	0.10770993	0.10209176	0.101321615
</S>	0.04623091	0.12916045	0.017581176	0.020420525	0.05868933	0.19882767	0.14739981	0.18281542	0.1988747
