 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
o	0.0146310782545	0.0208220216935	0.0200635825011	0.0628231674463	0.137177370314	0.365128375492	0.108960960478	0.065551382811	0.204842317478
n	0.0147393527515	0.0214827738978	0.0233683608337	0.0589955891488	0.125770656771	0.290712458497	0.119344553493	0.0882429276037	0.257343439159
t	0.0118332109172	0.0153292246326	0.0200014336112	0.0451798963829	0.114230052257	0.174424486166	0.117403417831	0.0918030758679	0.409795146386
a	0.0126301036391	0.0138693415442	0.0128995345371	0.0239993987943	0.0692669507523	0.0980105620553	0.186991139277	0.0658405586226	0.516492382129
s	0.012466241213	0.0131116471814	0.0102232415124	0.0182928329314	0.0602340502508	0.106091254018	0.194781379759	0.0744742862075	0.510324794043
t	0.010271657071	0.0109989390605	0.0092696771708	0.0188232109771	0.0658426500836	0.144570084673	0.17654345992	0.0953823954025	0.468297931348
i	0.0100194556903	0.0110650030202	0.00867845239027	0.0173752369924	0.0531526500279	0.118395828224	0.213815819973	0.0890281651342	0.478469643783
n	0.0083621152301	0.0094315276734	0.00992460079676	0.0243555456641	0.071051316676	0.0818992427413	0.204513273324	0.169099121711	0.421363547928
a	0.0093914350767	0.0100674025578	0.0116352669323	0.0273297485547	0.0813565722253	0.0655893142471	0.213816424441	0.193755807237	0.387058515976
g	0.0100363650256	0.0106640975193	0.0146237889774	0.0401831495182	0.115740990742	0.0807351714157	0.192248008147	0.171981369079	0.363787171992
l	0.0119005416752	0.0122327958398	0.0174492629925	0.0459403498394	0.125634163581	0.0909111904719	0.179298536049	0.181166123026	0.335466723997
i	0.0150907138917	0.0149267986133	0.0147627343308	0.0252777399465	0.062915954527	0.053795896824	0.342375178683	0.112852074342	0.358002574666
s	0.0116071346306	0.0119476362044	0.00972134477693	0.0145391099822	0.034456651509	0.0361478322747	0.395686059561	0.098408058114	0.387486191555
ì	0.0073968382102	0.00835757540147	0.00577829159231	0.0100484933274	0.022005950503	0.0319769774249	0.256534019854	0.233436686038	0.424465397185
a	0.00653040607007	0.00776721846716	0.00562905719744	0.00982931444247	0.0197744501677	0.0270067591416	0.210132673285	0.290538895346	0.422791465728
</S>	0.00777789803503	0.00900475923358	0.00695233359872	0.0110048572212	0.0216182250839	0.0256967295708	0.238442836642	0.237472447673	0.442030232864
