 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
à	0.00685071578993	0.00807663893303	0.0198456977241	0.0357008942867	0.047085225875	0.072122733508	0.144702319742	0.216883511536	0.150412416951	0.0745551787144	0.22376481149
r	0.00621888192998	0.00719733297768	0.021483565908	0.0389809314289	0.0406764419583	0.069407477836	0.152559773247	0.245763170512	0.168155138984	0.0546721929048	0.194884937163
o	0.00755574730999	0.00848430099256	0.025241888636	0.039426977143	0.0343687806528	0.0619652592787	0.141289157749	0.243559723504	0.224809046328	0.0430495976349	0.170249312388
n	0.00767825243666	0.00890496033085	0.024890396212	0.034166892381	0.0413161602176	0.0593442530929	0.118281952583	0.200108574501	0.248104348776	0.0663037658783	0.190900437463
t	0.00676245747889	0.00790383677695	0.0164678320707	0.0239101307937	0.0375933200725	0.048318751031	0.0893657175277	0.1420987915	0.228975782925	0.0779300886261	0.320673145821
a	0.00779501915963	0.00922673559232	0.0121893773569	0.0166297102646	0.0186965400242	0.025421883677	0.0524342391759	0.0932881305	0.274632260975	0.0483928962087	0.441293048607
s	0.00740854638654	0.00888687186411	0.0109138924523	0.0151895700882	0.0127053133414	0.020420294559	0.0537976130586	0.110973310167	0.292336086992	0.0463141987362	0.421054349536
t	0.00581376546218	0.00661869062137	0.0104506974841	0.0148889233627	0.0112515211138	0.021351964853	0.0652210043529	0.139836103389	0.313299695664	0.0588716662454	0.352396116512
i	0.00575905515406	0.00669863354046	0.011940765828	0.0156875077876	0.0099816137046	0.0198542882843	0.054367201451	0.111953434463	0.332258565221	0.0572788220818	0.374220038837
n	0.00479114505135	0.00592031451349	0.0114692119427	0.0188250359292	0.0173818279015	0.0289509294281	0.0526234004837	0.0980252114877	0.298130855074	0.128291474027	0.335590679612
a	0.00602574835045	0.00729037817116	0.0122998939809	0.0209597786431	0.0210406093005	0.032955476476	0.0527972001612	0.0933743038292	0.278710618358	0.154360024676	0.320186226537
g	0.00665379611682	0.00788048605705	0.014110031327	0.029212792881	0.0271053031002	0.0462723588253	0.0679338000537	0.115252667943	0.234002872786	0.145618208225	0.305958408846
l	0.00729034537227	0.00825832201902	0.0133309437757	0.0299010642937	0.0295624010334	0.0492175529418	0.0710938333512	0.123140355981	0.257774957595	0.149567069408	0.260863802949
i	0.0101346484574	0.011312540673	0.0121227145919	0.0187072880979	0.0169745103445	0.0247086976473	0.0396567111171	0.0727793519937	0.400226985865	0.087219623136	0.306156934316
s	0.00807031281913	0.00928113355767	0.010028744864	0.0134281960326	0.00985155011483	0.0145443392158	0.0259041703724	0.0521871506646	0.451273995288	0.0730563743787	0.332373978105
ì	0.00457155427304	0.00556380451922	0.00827559162133	0.0104370320109	0.00699483670494	0.0115447064053	0.0225518234575	0.0438382168882	0.323145998429	0.178488358126	0.384587992702
a	0.00460686142435	0.00535796150641	0.00947543387378	0.011817677337	0.00668552556831	0.0115437688018	0.0227145744858	0.0385141056294	0.24226133281	0.229265119375	0.417757664234
</S>	0.00588081571218	0.00658501075321	0.0113025169369	0.0141407886685	0.00682665778415	0.0120688844009	0.0230831872429	0.0389667528147	0.265012166405	0.188064059688	0.428069332117
