 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
p	0.000312031727818	0.0049798597205	2.12495393029e-05	0.000749028143097	0.000220313618997	0.000391986304313	0.00215776485513	0.0454463689717	0.0302741900061	0.199497151167	0.0141239968493	0.289131863751	0.10343662793	0.309257615781
r	0.000237832482606	0.00462663825017	1.15338404676e-05	0.000490346097699	0.000157583189666	0.000324062981438	0.00191547566171	0.0363909233239	0.0246856033354	0.134772263722	0.00955703431643	0.295822437917	0.18202113931	0.308987168594
ì	0.000953820680869	0.0101797449267	0.000580676175923	0.00172827235257	0.000149474089889	0.000400288527146	0.0058860386639	0.0285267964413	0.0149190761118	0.0650105162407	0.0622691311388	0.214983215972	0.211562753103	0.382850246198
m	0.00115502370029	0.0127567783089	0.00125373905864	0.00218096838419	0.000180255369963	0.000915158522382	0.101460887888	0.0138867916471	0.0103130238706	0.114345343747	0.14696835038	0.0928156996573	0.114898755368	0.386869258733
a	0.000893448506763	0.00554406310297	0.00092416327288	0.00178168039473	0.000289622629988	0.00138839677413	0.128268125323	0.00895107538237	0.00917599145687	0.119862898916	0.116883251493	0.0590448518858	0.177301169456	0.369691262911
n	0.00169504443559	0.00621966103432	0.00033948752096	0.00166391252158	0.000251330172996	0.00091488927471	0.0451674993677	0.00787852839412	0.0119272091523	0.127213050639	0.0499527061977	0.152087791629	0.199912773152	0.394776087637
a	0.00236975327853	0.00689971187811	0.000178211596987	0.00259126956386	0.000271635703999	0.000573613654903	0.0175600131726	0.00723759839804	0.0117174723841	0.130765822213	0.0287274323992	0.186395535876	0.213600884384	0.391110995879
f	0.00220821789284	0.00426207852604	0.000120577216662	0.00278809068795	0.000281284135666	0.000448201354301	0.0081002130742	0.00624184806601	0.0068700839947	0.102187726071	0.0199698261331	0.268380037292	0.210374644795	0.367767128626
à	0.00141478994761	0.00459908754201	6.05595148873e-05	0.00143626979598	0.000133233212889	0.000196598367434	0.00512359765807	0.00465782228867	0.00526014869823	0.0933995876903	0.0178298729444	0.291192235097	0.172902568265	0.401793589542
n	0.00127599416587	0.00422592108067	0.000394968943296	0.00153237793199	8.94432836297e-05	0.000399047432478	0.0171704673194	0.00343113312289	0.00288445043274	0.0653268115634	0.166467235881	0.146801137699	0.159137265422	0.430863723181
e	0.00120799012529	0.00250269572689	0.000507548701099	0.00168297291066	5.91538272099e-05	0.000444944258159	0.0208547141031	0.00145722550096	0.00138282712758	0.0507435566211	0.214333549927	0.084456074233	0.0901006231407	0.53026615106
</S>	0.000722438667645	0.00189110106345	0.000275457080549	0.00157147345533	5.48108186049e-05	0.000246768725079	0.0104921470466	0.00110706540048	0.00104821898879	0.0276445674605	0.108092531913	0.0479682746165	0.0916655695703	0.70721962553
