 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a46	0.0329507	0.0393081	0.0412708	0.0420568	0.0419986	0.0431079	0.0429209	0.0426648	0.0428909	0.0430584	0.042911	0.0429241	0.0431195	0.0428826	0.0428166	0.0428011	0.0428077	0.0424265	0.042553	0.0418855	0.0358586	0.0390656	0.0325438	0.0227009	0.0174737	0.0130018
a31	0.0319553	0.0386905	0.0400222	0.0407342	0.0403978	0.0414556	0.0412592	0.0410532	0.0412618	0.0414003	0.0413223	0.0412828	0.0414025	0.0411468	0.0411062	0.0411234	0.041068	0.0405428	0.0406965	0.0397341	0.0329032	0.0381855	0.0342467	0.027591	0.0313532	0.028065
a8	0.0328727	0.0405277	0.0427875	0.043709	0.0435831	0.04478	0.0445778	0.044313	0.0445456	0.0447173	0.0444952	0.0445123	0.0447854	0.0445244	0.0444387	0.0442951	0.0442859	0.043762	0.0438651	0.0430849	0.0348253	0.0362088	0.0245668	0.0140698	0.0117143	0.0101523
a31	0.0304942	0.0382208	0.0397356	0.0404897	0.0404533	0.0412811	0.0411281	0.0409598	0.0411171	0.0412325	0.0411638	0.0411336	0.0412463	0.0410499	0.0410145	0.0410212	0.0409792	0.0405566	0.0406463	0.0397886	0.034055	0.0386608	0.0353639	0.0294547	0.031622	0.0271314
a7	0.0321043	0.0402971	0.0428379	0.0438372	0.0438753	0.0450283	0.0448383	0.0445709	0.0447914	0.0449635	0.0446996	0.0447359	0.0450543	0.044811	0.0447139	0.0445112	0.0445191	0.0440231	0.044085	0.0433936	0.0353179	0.0353431	0.0230389	0.0133075	0.0113175	0.0099842
a13	0.0311142	0.0396556	0.0417831	0.0428201	0.0424545	0.0438901	0.0436341	0.0433579	0.0436403	0.0438302	0.0436918	0.0436629	0.0438564	0.0435294	0.0434645	0.043453	0.0434048	0.0427737	0.042962	0.041872	0.0333736	0.0383556	0.0305308	0.0198792	0.0163123	0.0126979
a31	0.0318424	0.0389104	0.0405225	0.0413434	0.0410335	0.042129	0.0419333	0.0417378	0.0419512	0.0420902	0.0420094	0.0419781	0.0420996	0.0418515	0.0418096	0.041827	0.041783	0.0413024	0.041455	0.0405934	0.0339459	0.0387333	0.0341953	0.0266087	0.0262298	0.0200842
a38	0.0315813	0.0406011	0.0430136	0.0441145	0.0437309	0.0451881	0.0449349	0.0446584	0.0449365	0.0451251	0.0449162	0.0449025	0.0451659	0.0448389	0.0447555	0.0446281	0.0445804	0.0438873	0.0440446	0.0429795	0.0330488	0.0358731	0.0238097	0.0131075	0.0114207	0.010157
a39	0.0311249	0.0382593	0.0396691	0.0403704	0.0403903	0.0410788	0.0409535	0.0408198	0.0409488	0.0410437	0.0409878	0.0409652	0.0410586	0.0409017	0.0408724	0.040879	0.0408485	0.040518	0.0405861	0.039902	0.0351779	0.0389487	0.0360888	0.0307025	0.0312575	0.0256469
a11	0.0339921	0.0383523	0.0392891	0.0397398	0.0397298	0.0401905	0.0401103	0.0400254	0.0401132	0.040175	0.040138	0.0401297	0.0401881	0.0400903	0.0400709	0.0400799	0.0400691	0.0398894	0.0399398	0.0395817	0.0367131	0.0389461	0.037104	0.0333823	0.0335051	0.0284549
a24	0.031593	0.0385622	0.0401812	0.0410088	0.0406598	0.0417921	0.0415905	0.041392	0.0416129	0.041755	0.041676	0.041643	0.0417623	0.0415066	0.0414649	0.0414884	0.0414431	0.0409533	0.0411153	0.0402441	0.033534	0.0384948	0.0342081	0.027239	0.0291276	0.0239523
a31	0.0290309	0.0387467	0.0412991	0.0426411	0.0416941	0.0440412	0.0436081	0.0431589	0.0436345	0.0439408	0.0437603	0.0436904	0.0439482	0.043387	0.0432961	0.04334	0.0432398	0.0421862	0.0425508	0.0407897	0.0293894	0.0372469	0.0299868	0.0207265	0.0226104	0.0180563
a37	0.0321505	0.0407579	0.0428257	0.0439005	0.0431093	0.0448895	0.0445658	0.044241	0.044591	0.0448121	0.0446454	0.0445912	0.0448145	0.0443912	0.0443159	0.0442768	0.0441873	0.0433154	0.0435774	0.0421746	0.0312445	0.0367556	0.0262811	0.0150897	0.01307	0.0114264
a31	0.0317956	0.0395888	0.041459	0.0423832	0.0419862	0.0433221	0.0430829	0.04283	0.0430931	0.0432672	0.0431505	0.0431179	0.0432838	0.0429767	0.0429202	0.0429231	0.0428727	0.0422764	0.0424615	0.0414239	0.0334187	0.0385749	0.0319514	0.0222673	0.0191509	0.0144219
a28	0.0314167	0.0407583	0.0431259	0.044262	0.0438093	0.0453202	0.0450531	0.0447727	0.0450592	0.0452505	0.0450397	0.0450167	0.045283	0.0449368	0.0448536	0.0447168	0.044656	0.0439008	0.0440661	0.0429056	0.0325287	0.0355857	0.0232055	0.012752	0.0113474	0.0103779
a31	0.0312159	0.0397006	0.041714	0.04269	0.0424795	0.0437127	0.0434924	0.0432481	0.0434881	0.043655	0.0435253	0.0435026	0.0436848	0.0434042	0.0433449	0.0433213	0.0432815	0.0427269	0.0428722	0.0418872	0.0342241	0.0386002	0.0309045	0.020445	0.0161856	0.0126934
a3	0.0296357	0.0402282	0.0430782	0.044397	0.0441544	0.0456283	0.0453749	0.0451059	0.0453769	0.0455656	0.0453204	0.0453141	0.0456196	0.0452965	0.0452043	0.0450121	0.0449668	0.0442455	0.044363	0.0432811	0.0329933	0.0348646	0.021872	0.0120725	0.0109698	0.0100594
a20	0.0300857	0.0395572	0.041821	0.0429272	0.0427661	0.0440498	0.0438212	0.0435741	0.0438202	0.0439926	0.0438542	0.0438306	0.044026	0.0437377	0.0436753	0.04364	0.0435982	0.0430193	0.0431581	0.042125	0.0341396	0.0384151	0.0299355	0.0191712	0.0151011	0.0121582
a8	0.0304673	0.0388253	0.0407918	0.0417432	0.0417144	0.0426619	0.042498	0.0423324	0.04251	0.042634	0.0425505	0.0425327	0.04266	0.04246	0.0424188	0.0424179	0.0423921	0.0420086	0.0421045	0.0413707	0.0356497	0.0393712	0.0341256	0.0257242	0.020873	0.0151624
a17	0.0280185	0.0372108	0.0390808	0.0400308	0.040148	0.040982	0.0408288	0.0406693	0.0408221	0.0409382	0.0408743	0.0408431	0.0409576	0.0407681	0.0407334	0.0407438	0.0407038	0.0402941	0.0403632	0.0394788	0.0339302	0.0386009	0.0356489	0.0305043	0.0343454	0.032481
a31	0.0322065	0.0381006	0.0393429	0.0399684	0.039959	0.0405407	0.0404391	0.0403439	0.0404515	0.0405255	0.0404864	0.0404709	0.0405373	0.0404153	0.0403936	0.0404061	0.0403873	0.0401529	0.0402134	0.0397417	0.0361328	0.0389759	0.0366793	0.0323903	0.0329039	0.0278349
a35	0.0284102	0.0391972	0.0420222	0.0434165	0.0430386	0.0445811	0.044318	0.0440927	0.0443767	0.0445567	0.0444261	0.0443866	0.0445727	0.0442464	0.0441858	0.0441535	0.0440913	0.043428	0.0436058	0.0424845	0.0332365	0.0378482	0.0280099	0.0172172	0.0141309	0.0119667
a37	0.0287581	0.0378573	0.0397579	0.040738	0.0407434	0.0416887	0.0415169	0.0413447	0.0415206	0.0416469	0.0415772	0.0415446	0.0416639	0.0414513	0.0414138	0.0414267	0.0413844	0.0409429	0.0410376	0.0401357	0.0341235	0.0389146	0.0352605	0.029022	0.0300206	0.0245083
a31	0.0299151	0.0383476	0.0403319	0.0413258	0.0411653	0.0422197	0.0420369	0.0418697	0.0420671	0.0421969	0.0421248	0.0420962	0.0422113	0.0419872	0.0419488	0.0419657	0.0419282	0.0414977	0.0416222	0.0408168	0.0346228	0.0390797	0.0344903	0.0272448	0.0256065	0.0192811
a8	0.0275533	0.0392964	0.0423731	0.0439196	0.0435564	0.0452203	0.0449335	0.0446829	0.0449873	0.0451838	0.045019	0.0449796	0.0452071	0.0448512	0.0447796	0.0447065	0.0446387	0.0438926	0.0440678	0.0428315	0.0326591	0.0369035	0.0253693	0.0146456	0.0124965	0.0112457
a31	0.022631	0.0354615	0.0385135	0.0399983	0.0408081	0.0416167	0.0414686	0.0412909	0.0414217	0.0415571	0.0414718	0.0414419	0.0416128	0.0414382	0.0413931	0.0413837	0.0413472	0.0409113	0.0408817	0.0397085	0.034042	0.0392794	0.0364515	0.0317253	0.033318	0.0288265
a20	0.0246834	0.037918	0.0418939	0.0437534	0.0440654	0.0453139	0.0451236	0.0449806	0.0451803	0.0453243	0.045127	0.045136	0.0453964	0.0451848	0.0451109	0.0449341	0.0449214	0.0444534	0.0444639	0.043716	0.0360262	0.03623	0.0237346	0.0144838	0.0119498	0.0108946
a13	0.0254118	0.0376841	0.0405933	0.0420457	0.0424607	0.0434715	0.0432939	0.0431142	0.0432898	0.0434319	0.043331	0.0433091	0.0434794	0.0432724	0.0432232	0.0432017	0.0431726	0.0427332	0.0427691	0.0417883	0.0355526	0.0396417	0.0333062	0.0241935	0.0183372	0.0138917
a20	0.0245262	0.0364235	0.0392653	0.0407838	0.0410529	0.0421376	0.0419476	0.0417924	0.0419815	0.0421186	0.042055	0.0420218	0.0421489	0.0419342	0.0418961	0.0419203	0.0418852	0.0414645	0.0415342	0.0406004	0.0346787	0.0394701	0.0356482	0.0294903	0.0287827	0.0224401
a31	0.0246103	0.0365089	0.0395194	0.0410991	0.0412061	0.0424562	0.0422426	0.0420783	0.0422993	0.042449	0.0423806	0.0423448	0.0424747	0.0422303	0.0421895	0.04222	0.0421806	0.0417184	0.0418236	0.0408682	0.0343292	0.039363	0.0348862	0.0280896	0.0273679	0.0210643
a39	0.0218648	0.0368441	0.041407	0.0437356	0.0437649	0.0456087	0.0453103	0.0451119	0.0454248	0.0456278	0.0454736	0.0454364	0.0456704	0.045329	0.0452583	0.0451932	0.0451371	0.0444445	0.0445719	0.0433393	0.0333778	0.0374054	0.0255435	0.0150792	0.0126745	0.0113659
a24	0.0210689	0.0350282	0.0385275	0.0403106	0.0412636	0.0421275	0.0419735	0.0418149	0.0419493	0.0420857	0.0420075	0.041981	0.0421495	0.0419832	0.0419394	0.0419378	0.0419114	0.041523	0.0414778	0.0403679	0.0351291	0.0399427	0.0369362	0.0319587	0.0298114	0.0227935
a31	0.0255164	0.0374903	0.0405253	0.0421047	0.0421294	0.0435565	0.0433077	0.0430826	0.0433446	0.0435254	0.0434205	0.0433864	0.0435594	0.0432646	0.0432095	0.043224	0.0431819	0.0426229	0.0427566	0.0416603	0.0339647	0.0392606	0.0328203	0.0237927	0.0201262	0.0151667
a20	0.0192459	0.0359274	0.0413303	0.0441391	0.0444056	0.0464548	0.0461238	0.0459046	0.046243	0.0464723	0.0462618	0.04623	0.0465398	0.0461676	0.046078	0.0459421	0.0458857	0.0450984	0.0451889	0.0437933	0.0327191	0.0360246	0.0225877	0.0128704	0.0115588	0.0108069
a41	0.0214827	0.0362022	0.0400721	0.0420392	0.0428778	0.0439711	0.0437826	0.0436011	0.0437782	0.0439364	0.043823	0.043803	0.0440081	0.0438029	0.043747	0.0437152	0.0436925	0.0432476	0.0432285	0.0421135	0.0358056	0.0399073	0.0329556	0.0237188	0.0173379	0.0133504
a31	0.0197274	0.0348595	0.0390444	0.041294	0.0419832	0.0433393	0.0431075	0.042932	0.0431559	0.0433298	0.043247	0.0432106	0.043387	0.0431397	0.0430899	0.0431121	0.0430784	0.0425935	0.0426265	0.0414432	0.034676	0.040061	0.0350136	0.0275816	0.0236373	0.0173295
a24	0.0141588	0.0324993	0.0397304	0.0436822	0.0445502	0.0469554	0.0465897	0.0464316	0.0468002	0.0470535	0.0468456	0.0468169	0.0471563	0.0467861	0.0466922	0.0465622	0.0465223	0.0457785	0.0457996	0.0443397	0.0333693	0.0363965	0.0225962	0.013264	0.0117208	0.0109027
a46	0.0183306	0.0353748	0.0405465	0.0432765	0.0440857	0.0459756	0.0456479	0.0453326	0.0456576	0.0459189	0.0457043	0.0456802	0.0460219	0.0456509	0.0455533	0.0454697	0.0454339	0.0446756	0.0447192	0.0431097	0.033091	0.0379538	0.0264628	0.0159523	0.013071	0.0113037
a8	0.0112367	0.0281819	0.0351395	0.0390953	0.042452	0.0438817	0.0436232	0.043289	0.0434623	0.0437567	0.043564	0.0435151	0.0439661	0.0437091	0.0436039	0.0435511	0.0435063	0.0427275	0.0423828	0.0396956	0.0313329	0.0404797	0.0368751	0.0323964	0.0307746	0.0238011
a31	0.0150626	0.0310464	0.0360028	0.0386964	0.0405964	0.0415245	0.0413601	0.041199	0.0413171	0.0414809	0.0413959	0.0413666	0.0415918	0.0414422	0.0413899	0.0413883	0.0413704	0.0409805	0.040807	0.0393674	0.0344845	0.0399659	0.0382609	0.0362805	0.0372682	0.0343538
a24	0.00897488	0.0267246	0.0362221	0.0420726	0.0438284	0.0470605	0.0465997	0.0465703	0.0470355	0.0473432	0.0472129	0.0471694	0.0474892	0.0470953	0.0470107	0.0470123	0.0469959	0.0463637	0.0463239	0.0447415	0.0346603	0.0387663	0.0257719	0.0161859	0.0129887	0.0117805
a31	0.0142968	0.0328174	0.0391779	0.0428136	0.0439393	0.0463377	0.0459187	0.0455721	0.045977	0.0462962	0.0461	0.0460467	0.0464088	0.0459527	0.0458506	0.0458313	0.0457761	0.0448742	0.0449291	0.0428815	0.031709	0.038792	0.0280543	0.017363	0.0142048	0.0120792
a24	0.00646797	0.0240549	0.034974	0.0421597	0.0446419	0.0487046	0.0481123	0.04804	0.048618	0.0490249	0.0487848	0.048735	0.0492387	0.0487254	0.048596	0.0484864	0.0484584	0.0475326	0.0474066	0.0451736	0.0319627	0.0360796	0.0209086	0.0125814	0.0114695	0.0110625
a31	0.012533	0.0316662	0.0388387	0.0429369	0.0448457	0.0471058	0.0467156	0.0463705	0.0467251	0.0470487	0.0467789	0.0467525	0.0472203	0.0468149	0.0466909	0.0465553	0.0465253	0.0456508	0.0455527	0.0434288	0.0323172	0.0374734	0.0246391	0.0149353	0.0125954	0.0112831
a20	0.00404105	0.0191321	0.0314069	0.0406444	0.0443544	0.0498592	0.0490595	0.0490506	0.0498238	0.0503752	0.0500969	0.0500297	0.0506914	0.0500382	0.0498733	0.049778	0.0497603	0.0486529	0.0484045	0.0454848	0.0304432	0.0354109	0.0195223	0.0119344	0.0111557	0.0109763
a31	0.00765013	0.0254221	0.0345244	0.0403917	0.0447395	0.0470988	0.0466898	0.0463404	0.0466371	0.0470327	0.0467782	0.0467301	0.0473252	0.0469709	0.0468321	0.0467429	0.0467224	0.0458308	0.0453858	0.0422956	0.0322644	0.0403338	0.0301585	0.0211781	0.0151803	0.0127442
a41	0.00265489	0.0148061	0.027469	0.0385645	0.0436126	0.0509341	0.0498578	0.0499386	0.0509745	0.0517155	0.0514039	0.0513125	0.0521635	0.0513233	0.0511164	0.0510654	0.0510667	0.0497563	0.0493644	0.0456445	0.0288241	0.0347403	0.0183484	0.0115344	0.0109126	0.010896
a29	0.0052255	0.0210202	0.0313463	0.0388801	0.0448013	0.0481444	0.0475593	0.0471075	0.0475281	0.0480818	0.0477767	0.0476979	0.0484905	0.048	0.0478184	0.0477613	0.0477353	0.0465558	0.0459349	0.0417556	0.0297525	0.0407491	0.030256	0.0215035	0.0155285	0.0129895
a31	0.00349008	0.0162096	0.0265584	0.0359357	0.0414308	0.0473986	0.0463516	0.046069	0.0469576	0.0476955	0.0476006	0.0474418	0.0481034	0.0472789	0.0471261	0.0474645	0.0474648	0.0462908	0.0459253	0.0416912	0.028571	0.0426558	0.0348939	0.028655	0.0232649	0.0174751
a17	0.0015422	0.00979095	0.021229	0.0340755	0.0410371	0.0519755	0.0502321	0.0503771	0.052033	0.0532215	0.0530343	0.052819	0.0538931	0.052548	0.0522953	0.0526944	0.0527104	0.0509511	0.0504287	0.0447433	0.0252578	0.0375168	0.0199025	0.0125157	0.011565	0.0116107
a31	0.00298545	0.0133705	0.0234995	0.0331903	0.0430587	0.0484485	0.0474553	0.0466809	0.0473346	0.0483084	0.0478737	0.0477104	0.049066	0.0482718	0.0479729	0.0480181	0.0479784	0.0460653	0.0448723	0.037938	0.0236979	0.0421053	0.0357712	0.0326457	0.0264183	0.0192626
a0	0.00117376	0.00715171	0.017076	0.0304183	0.0385525	0.0526818	0.050352	0.0507734	0.0530123	0.0545921	0.0544727	0.0541842	0.0555132	0.0537567	0.0534525	0.0541357	0.054206	0.0522061	0.0514812	0.0446079	0.023942	0.0374435	0.0190693	0.0126199	0.0113781	0.011747
a31	0.00222258	0.00966869	0.0187899	0.0295097	0.0426111	0.0504729	0.048965	0.0478325	0.0487988	0.0502695	0.0496375	0.0493912	0.0514465	0.0502571	0.0498083	0.0499032	0.0498619	0.0470961	0.0453099	0.0358587	0.0197147	0.0420395	0.0343381	0.0324339	0.0252213	0.0185411
a29	0.000907331	0.00551193	0.0141071	0.0273264	0.0364427	0.0536184	0.0506366	0.0511949	0.0540535	0.0561027	0.0560109	0.0556243	0.0573122	0.0550345	0.0546554	0.0556302	0.0557343	0.0532476	0.0522989	0.0437647	0.0213394	0.0369278	0.0177905	0.0120166	0.0110199	0.0116911
a46	0.00140486	0.00826451	0.0174432	0.0291963	0.039636	0.0515719	0.0492588	0.0486566	0.0505148	0.052217	0.0519977	0.0516425	0.0532836	0.0514897	0.0511311	0.0518852	0.0519337	0.0494482	0.0483179	0.0394477	0.020831	0.0429527	0.0302914	0.0241719	0.0180202	0.0149916
a20	0.00192372	0.00816605	0.0164589	0.0270016	0.0412133	0.0499101	0.04822	0.0469437	0.0479984	0.0496734	0.0489554	0.0486765	0.0510495	0.0497274	0.0492124	0.0493207	0.049279	0.0461788	0.0441035	0.0337914	0.0179147	0.0415039	0.0351484	0.0374206	0.0340179	0.0261907
a31	0.00188867	0.00983567	0.0188694	0.0296351	0.0376456	0.0474869	0.0456294	0.0453578	0.0469028	0.0481778	0.0481705	0.0478868	0.0489295	0.0475422	0.0473168	0.048081	0.0481544	0.0465597	0.0458492	0.0394734	0.0248551	0.0439476	0.0372681	0.0370595	0.0326595	0.0248177
a46	0.000666833	0.00384037	0.0104269	0.0224486	0.0321021	0.053885	0.0497261	0.0504851	0.0544736	0.0573921	0.0575437	0.0569167	0.0590711	0.0557659	0.0552979	0.0571269	0.0572763	0.0539555	0.0527809	0.0414374	0.0176974	0.0403152	0.0200961	0.0141199	0.0123702	0.0127822
a31	0.00203135	0.00767125	0.0153641	0.0255409	0.0422109	0.0509775	0.0492658	0.0475645	0.048475	0.0504191	0.0493705	0.0490827	0.0521765	0.050825	0.0501514	0.0499908	0.0499085	0.0460937	0.0433769	0.0317456	0.01644	0.0406242	0.0343068	0.0384032	0.0331665	0.0248174
a8	0.000652939	0.00344812	0.00933121	0.0207316	0.0304605	0.0543054	0.0495739	0.0505922	0.0551551	0.0585027	0.0587187	0.0580113	0.06048	0.0566873	0.0561607	0.0582773	0.0585002	0.0549221	0.0535302	0.0413026	0.017391	0.0387801	0.0178689	0.0129606	0.011308	0.0123474
</S>	0.00181362	0.00544675	0.0109028	0.0198285	0.0413518	0.0543974	0.0516914	0.0485715	0.049773	0.0530952	0.051079	0.0506245	0.0563948	0.0541974	0.0529288	0.0523496	0.052173	0.0456656	0.0412546	0.0261942	0.0118611	0.0377301	0.0303323	0.0392747	0.0345557	0.0265127
