 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a20	0.0647035	0.0527076	0.0533215	0.0708197	0.0721875	0.0761598	0.0761106	0.0735684	0.0590087	0.0576166	0.0356765	0.0433606	0.0145939	0.0513254	0.0638803	0.0669167	0.0680425
a31	0.06462	0.0603954	0.0609815	0.0678997	0.0683572	0.0695518	0.0694209	0.0682595	0.0607774	0.0597862	0.0412327	0.0488258	0.0172367	0.0541651	0.0623864	0.0638699	0.0622339
a28	0.0710902	0.0704105	0.0721859	0.0779333	0.0782922	0.0789532	0.0781572	0.0747444	0.0575378	0.0554453	0.031237	0.0387548	0.00600954	0.0383112	0.0556411	0.0606104	0.0546859
a31	0.0675132	0.0627561	0.0635359	0.0724487	0.0730497	0.0746373	0.0742795	0.0719557	0.0586669	0.0570271	0.034214	0.0420452	0.0121472	0.0492517	0.0627163	0.0645733	0.059182
a0	0.0750726	0.0733583	0.0751006	0.0821021	0.0825513	0.083233	0.0813501	0.0778472	0.0620879	0.0601223	0.0349462	0.0431364	0.00351056	0.0341323	0.0476015	0.047417	0.0364306
a31	0.0617147	0.0480892	0.048657	0.0686604	0.0703766	0.0754261	0.0755026	0.0737399	0.0631049	0.0622589	0.0437549	0.0515308	0.0150098	0.0551575	0.0627859	0.0631997	0.061031
a18	0.075913	0.072503	0.0744638	0.0843486	0.0850276	0.0860516	0.0830968	0.0797798	0.066911	0.0652851	0.0402683	0.0493472	0.00254622	0.0301279	0.0383688	0.0375878	0.0283734
a31	0.0627994	0.04731	0.0480105	0.0715063	0.0736436	0.0799786	0.0798067	0.0775021	0.0646689	0.0636977	0.043531	0.0517904	0.0108656	0.0527974	0.0607563	0.059147	0.0521886
a26	0.0757384	0.070077	0.0725873	0.0870925	0.0881342	0.0899742	0.0865796	0.0826425	0.0675505	0.0657326	0.0395573	0.0489517	0.00207243	0.027056	0.0347654	0.0349409	0.0265475
a46	0.0669549	0.0485671	0.0486544	0.0777332	0.0806167	0.0893692	0.0877739	0.0841808	0.0678794	0.0667313	0.0444919	0.0527664	0.0050404	0.0487855	0.0555989	0.0457257	0.0291303
a8	0.0543966	0.0351409	0.0358292	0.0670314	0.0709927	0.0845014	0.0852891	0.082454	0.0668231	0.066526	0.0517236	0.0591118	0.0111894	0.0532575	0.0579898	0.0587923	0.0589511
a31	0.0587622	0.0443715	0.0452534	0.0670235	0.0689915	0.0747935	0.0750544	0.0734733	0.06363	0.0629544	0.0466	0.0542101	0.0175112	0.0563687	0.0622974	0.0635821	0.0651229
a18	0.0718538	0.0669919	0.0698092	0.0839288	0.0849691	0.0869507	0.0848821	0.0817041	0.0675197	0.0656475	0.0394951	0.0493512	0.00289925	0.0306969	0.0396177	0.041325	0.0323579
a31	0.0628261	0.0492714	0.0509446	0.0742535	0.0762692	0.0818362	0.0815754	0.07902	0.0645969	0.0631424	0.0401342	0.0494272	0.00827113	0.0487008	0.0583753	0.0591144	0.0522411
a23	0.0732867	0.0676	0.0708202	0.0875585	0.0888241	0.0910755	0.0877203	0.084024	0.0699196	0.0681194	0.0416226	0.0518552	0.00189416	0.0253666	0.0318846	0.0330486	0.0253801
a27	0.0501615	0.0309044	0.031889	0.0661685	0.0712767	0.090037	0.0913217	0.0875051	0.0674194	0.0671683	0.0524705	0.0604307	0.0100771	0.0515832	0.0560502	0.057091	0.0584459
a31	0.0584838	0.0482574	0.0501076	0.0679017	0.0693284	0.073041	0.0731247	0.0718607	0.0634855	0.0624975	0.0451156	0.0536483	0.0179227	0.056107	0.0618871	0.0633769	0.0638541
a10	0.0713646	0.0659143	0.0696329	0.0873468	0.0886966	0.0912498	0.0887879	0.08482	0.0675363	0.0653165	0.0375592	0.047716	0.00220295	0.0268526	0.0360878	0.0386867	0.0302292
a3	0.0631216	0.055125	0.0592867	0.0824997	0.0844025	0.08867	0.0878003	0.0840011	0.0642124	0.061702	0.0339353	0.0443382	0.00427873	0.0364602	0.0497083	0.0541986	0.0462593
a31	0.0614998	0.0547963	0.0586466	0.0786243	0.0802121	0.0837597	0.0832854	0.0800061	0.0618762	0.0595134	0.032937	0.0429108	0.00654553	0.0420612	0.0565749	0.0611189	0.0556318
a37	0.0702625	0.0664236	0.0706864	0.0881678	0.0895369	0.0918222	0.0887208	0.085052	0.0704417	0.06844	0.0409157	0.051785	0.00180399	0.0246081	0.0318792	0.0336672	0.0257871
a17	0.0623878	0.0510544	0.0539292	0.078787	0.0809517	0.0863636	0.0854931	0.082972	0.0697078	0.0681127	0.0441312	0.0548755	0.00489612	0.0415483	0.0484726	0.0485709	0.037746
a11	0.0562559	0.040938	0.0432913	0.0721991	0.0750575	0.0831815	0.0834077	0.0806532	0.0643348	0.0627908	0.0396985	0.0499028	0.0102265	0.0510768	0.0605011	0.0631803	0.0633041
a10	0.0570944	0.0495175	0.0528352	0.071454	0.0729505	0.0763699	0.0763155	0.0746108	0.0634416	0.0617812	0.0392991	0.0497728	0.0136305	0.0522426	0.0612811	0.0638665	0.0635371
a37	0.0598766	0.0543237	0.0594221	0.0818075	0.0835996	0.0873864	0.0867403	0.0815479	0.0564949	0.0536019	0.0275092	0.0363814	0.00693538	0.0378315	0.0572427	0.0650909	0.064208
a29	0.0631531	0.0564639	0.0598282	0.0790761	0.0805821	0.08409	0.0835689	0.0797818	0.0598502	0.0574463	0.0314593	0.0404514	0.00671767	0.0417765	0.0586854	0.0625556	0.0545136
a11	0.0591604	0.0530655	0.0571874	0.0770258	0.0786182	0.0820937	0.0817533	0.0787512	0.0615705	0.0592599	0.0329023	0.0431607	0.00857673	0.0442818	0.0589663	0.0633431	0.0602832
a3	0.0598084	0.0514503	0.0544567	0.0736745	0.0752026	0.0788585	0.0786897	0.0762398	0.0615422	0.0596237	0.0350792	0.0449807	0.0114746	0.0495257	0.062106	0.0648618	0.0624257
a31	0.0626193	0.0551509	0.0583559	0.0768506	0.0782626	0.0815677	0.0811742	0.0776138	0.0585042	0.0562251	0.0309275	0.039816	0.0094484	0.0440297	0.0605486	0.0654166	0.0634891
a20	0.0609584	0.0601185	0.0652053	0.080486	0.0817137	0.0838231	0.083065	0.0802648	0.0648441	0.0625424	0.0351527	0.0460043	0.00539447	0.0361092	0.0495804	0.0549146	0.0498231
a31	0.0560755	0.0433784	0.045883	0.0712886	0.0736303	0.0799156	0.0799854	0.0779926	0.0656831	0.0643502	0.0433692	0.0534958	0.0125402	0.0526115	0.0603914	0.0612908	0.0581184
a13	0.06125	0.0576237	0.0640204	0.0885201	0.0906318	0.0943899	0.0921531	0.08842	0.0712431	0.0687027	0.0386715	0.051457	0.00240541	0.0264444	0.0349429	0.0380118	0.0311121
a31	0.0486217	0.0311948	0.0336683	0.0702976	0.0750525	0.0902485	0.0910129	0.0873865	0.0669524	0.0656042	0.0440082	0.0553225	0.0100722	0.0511816	0.058653	0.0598627	0.0608604
a20	0.0533295	0.0444624	0.0518464	0.0938402	0.0982207	0.107447	0.104382	0.0992317	0.0763685	0.0731534	0.0397131	0.0556271	0.00144767	0.0205853	0.0258526	0.0293952	0.0250974
a35	0.0446585	0.0273308	0.0300538	0.0717649	0.0782443	0.10079	0.101671	0.0966697	0.0711257	0.0698381	0.0489517	0.0615646	0.00674677	0.0454711	0.0499613	0.0494781	0.0456791
a31	0.0387421	0.022994	0.0256327	0.067086	0.0747209	0.104856	0.107173	0.100267	0.066319	0.0648261	0.0430374	0.0557958	0.00779893	0.0472877	0.0549158	0.0565722	0.0619747
a33	0.0422124	0.0338243	0.0417063	0.0942462	0.100854	0.115583	0.113193	0.107473	0.0797923	0.0756345	0.0395685	0.059006	0.0013141	0.0191722	0.0234343	0.0278639	0.0251237
</S>	0.0337681	0.022644	0.0243515	0.0545145	0.062965	0.123175	0.131853	0.115246	0.0616515	0.0620344	0.0558679	0.0627016	0.00768872	0.0408521	0.0447933	0.0455795	0.0503134
