 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a46	0.0758067	0.0820442	0.0880408	0.0876853	0.0880341	0.0873216	0.0847376	0.0833019	0.0842296	0.0714089	0.0568409	0.0635424	0.0314751	0.015531
a20	0.0876167	0.0618091	0.082485	0.0791845	0.083369	0.0802162	0.0758443	0.0734289	0.0683559	0.0576135	0.0414889	0.0796056	0.0736366	0.0553457
a31	0.0743979	0.0695826	0.076972	0.0761627	0.077283	0.0764598	0.0749573	0.0741327	0.0730772	0.0682831	0.0588686	0.0752029	0.0684903	0.0561299
a39	0.077664	0.0809841	0.0877529	0.0873005	0.0879976	0.0871931	0.0848207	0.0835605	0.0836956	0.0705299	0.0542157	0.063281	0.032859	0.0181454
a8	0.0838988	0.0637647	0.0815888	0.0789681	0.0823535	0.0798508	0.076247	0.0742666	0.0701542	0.0605446	0.0446533	0.0787423	0.0710509	0.0539163
a31	0.0826167	0.0620323	0.0782999	0.0756823	0.0789376	0.0764258	0.0728067	0.0708012	0.0667757	0.0576575	0.0428717	0.0775067	0.0809867	0.0765993
a33	0.0778695	0.0786463	0.0857272	0.085303	0.0861786	0.0854885	0.0837529	0.0828751	0.0824608	0.0714446	0.0563813	0.0656622	0.0362187	0.021991
a23	0.0945656	0.0554787	0.0817738	0.0767802	0.0830375	0.0782179	0.0720137	0.0687393	0.0620389	0.049942	0.0346674	0.0800456	0.0862711	0.076428
a31	0.0802997	0.0635538	0.0769814	0.0749039	0.0774991	0.0755196	0.0726466	0.071051	0.0677046	0.0599597	0.0460961	0.0765051	0.0797597	0.0775198
a11	0.0761909	0.0773467	0.0839929	0.083587	0.0844987	0.0837942	0.0820057	0.0810988	0.0808606	0.0711246	0.0575526	0.0695544	0.0421226	0.0262703
a31	0.077744	0.0679559	0.0805026	0.0788784	0.0810035	0.0793517	0.0764595	0.0748844	0.0728361	0.0646565	0.0506048	0.0774373	0.067369	0.0503162
a28	0.07971	0.0807484	0.0882074	0.0877125	0.0886773	0.0878221	0.0856867	0.0846329	0.0840317	0.0694762	0.0510288	0.0607349	0.0320965	0.0194345
a31	0.0820425	0.0691314	0.0848721	0.0828328	0.0855414	0.0834942	0.0800837	0.0782598	0.0754604	0.0650052	0.0479373	0.0764075	0.0539458	0.0349859
a35	0.0808275	0.0793419	0.0906124	0.0897326	0.0914046	0.0900866	0.0871948	0.0858086	0.0844778	0.0664304	0.0448559	0.0592175	0.0313171	0.0186923
a31	0.0962968	0.0586941	0.0860312	0.0810899	0.0873916	0.0826131	0.076336	0.0730806	0.066384	0.0531507	0.0357907	0.0805744	0.0710704	0.0514966
a14	0.0802008	0.0771162	0.0905118	0.0894469	0.0915417	0.0900665	0.0870387	0.085659	0.0840819	0.0661812	0.0442349	0.0610965	0.0327946	0.0200291
a21	0.0864243	0.0665271	0.0901295	0.0868727	0.0914326	0.0881229	0.0829414	0.0804111	0.076184	0.0609475	0.0391549	0.0749081	0.0471948	0.0287493
a37	0.0911871	0.0567512	0.0835586	0.0787901	0.0849666	0.0803278	0.0740769	0.0709431	0.0648516	0.0520496	0.0345776	0.0807671	0.0808694	0.0662833
a14	0.0738408	0.0682878	0.0796036	0.0784362	0.0804085	0.0790866	0.0766701	0.0755501	0.0742783	0.0666479	0.0519598	0.0766385	0.0669979	0.0515939
a31	0.0703799	0.0662802	0.0804026	0.0789998	0.0815131	0.0797896	0.0763638	0.0748068	0.0738972	0.0646212	0.0478924	0.0784154	0.0716018	0.0550359
a17	0.0749362	0.0771017	0.0879061	0.0874506	0.0892477	0.0881277	0.0855078	0.0843549	0.0837126	0.0683678	0.0480876	0.0663722	0.0369927	0.0218346
a18	0.0876013	0.0580337	0.0829694	0.0787874	0.084315	0.0802251	0.0745522	0.0717293	0.0662727	0.0539395	0.0359049	0.0806071	0.079801	0.0652615
a31	0.0764377	0.0630622	0.0793867	0.077223	0.0803884	0.0781861	0.0746885	0.0730605	0.0703809	0.061198	0.0438024	0.0782836	0.0768495	0.0670522
a21	0.0745331	0.0737272	0.0892755	0.0882872	0.0911195	0.0893739	0.0857584	0.0842151	0.0829304	0.0655653	0.0427167	0.0688068	0.0398254	0.0238655
a31	0.0964622	0.0518263	0.083753	0.0774863	0.0856649	0.0795329	0.07179	0.0680965	0.0609737	0.0476993	0.0309053	0.0817359	0.0883549	0.0757188
a21	0.0769265	0.0715175	0.0931324	0.0914415	0.0956241	0.0930995	0.0884359	0.0865892	0.0840905	0.0617013	0.0354955	0.0644313	0.0358902	0.0216245
a31	0.107281	0.0475994	0.0855892	0.0770638	0.0883133	0.0798023	0.069834	0.06543	0.0576818	0.0441023	0.0285649	0.0824212	0.091758	0.0745585
a11	0.0760788	0.0667164	0.096478	0.0937417	0.100038	0.0962543	0.0896573	0.0872035	0.0838588	0.0573263	0.0290406	0.0650914	0.036803	0.0217124
a18	0.0963316	0.0503186	0.0932126	0.0849404	0.0966777	0.0882429	0.077262	0.0728034	0.0657614	0.047647	0.0260125	0.0839932	0.0705116	0.0462851
a31	0.0848669	0.0514272	0.0882109	0.0819514	0.0912191	0.0847995	0.0758911	0.0723184	0.0666164	0.0502105	0.0276481	0.0844995	0.0803956	0.0599453
a33	0.0700441	0.0593045	0.10083	0.0969303	0.107167	0.101256	0.0913521	0.0879726	0.0838508	0.0513722	0.0217321	0.067391	0.0391699	0.0216273
</S>	0.122028	0.0456298	0.0829213	0.0732471	0.0863496	0.076386	0.0660041	0.0619112	0.0554061	0.04432	0.0311993	0.0791205	0.0969096	0.0785672
