 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a13	0.0535679	0.0418002	0.0447662	0.0378475	0.0557844	0.0618633	0.0390696	0.0648626	0.0643106	0.0646984	0.0652272	0.0649474	0.0651881	0.0648425	0.0552192	0.048793	0.0298475	0.0274645	0.0187551	0.0169276	0.0142171
a20	0.0416952	0.0371515	0.0361515	0.0251254	0.0473304	0.052319	0.0269261	0.0623829	0.0618558	0.0624927	0.0629311	0.0627562	0.0629147	0.0627186	0.0574888	0.0549797	0.0476282	0.0490162	0.0357289	0.0280308	0.0223761
a33	0.0441071	0.038384	0.03903	0.0296755	0.0485327	0.0528801	0.0310213	0.0591184	0.0587366	0.0591555	0.0594959	0.0593594	0.0594831	0.0593242	0.0551102	0.0530467	0.047386	0.0497019	0.0395041	0.0316857	0.0252615
a20	0.0304502	0.0285599	0.02603	0.0162437	0.0375893	0.0418778	0.0176573	0.0600074	0.0592493	0.0604178	0.0610051	0.0607966	0.0609903	0.0607837	0.0554048	0.0537411	0.0501905	0.0557138	0.056274	0.0550074	0.0520099
a31	0.044955	0.0403296	0.0413917	0.0343347	0.0481026	0.0510019	0.0352216	0.0546651	0.0544398	0.0546867	0.0548942	0.0548128	0.0548872	0.0547923	0.0522463	0.0510122	0.0479315	0.0503308	0.0456817	0.0401451	0.0341372
a21	0.0510626	0.0378115	0.0416827	0.0343935	0.0542085	0.0605357	0.0351532	0.0641209	0.0635295	0.0639487	0.0645429	0.0642641	0.064509	0.064152	0.055088	0.0500625	0.0356754	0.0356804	0.0233264	0.019643	0.0166094
a20	0.0329114	0.0304259	0.0285631	0.0181433	0.040336	0.0448009	0.0194629	0.0611623	0.0604944	0.0615156	0.0620432	0.0618553	0.0620301	0.0618441	0.0569292	0.0552632	0.0512363	0.0554812	0.0512876	0.045479	0.0387351
a31	0.0418906	0.0365628	0.0374952	0.0280183	0.0470752	0.0509016	0.0289915	0.057718	0.0573726	0.0577982	0.0581108	0.0579907	0.058101	0.0579664	0.0543975	0.0527885	0.0487702	0.0517277	0.0454263	0.0387235	0.0321735
a26	0.0483664	0.0360388	0.0408037	0.0320273	0.0541722	0.0607377	0.0322184	0.066217	0.0656424	0.0661533	0.0667463	0.0664643	0.0667129	0.0663718	0.0571672	0.051497	0.0344178	0.0322207	0.0212372	0.0186533	0.0161344
a37	0.0360561	0.033039	0.0304915	0.0192391	0.0432961	0.0501787	0.0211753	0.0682064	0.0673089	0.0685256	0.0692289	0.0689566	0.0692052	0.0689211	0.0612975	0.0577542	0.0467016	0.046402	0.0306267	0.0242663	0.0191232
a31	0.0357963	0.0297871	0.0308408	0.0199305	0.0445414	0.0503004	0.020585	0.0649198	0.0642643	0.0652024	0.0657875	0.0655692	0.0657715	0.065544	0.0595462	0.0569698	0.0495241	0.0515637	0.0384979	0.0304254	0.0246326
a23	0.0392447	0.0286921	0.0356378	0.0248642	0.0516092	0.0592734	0.0236776	0.0708109	0.0702192	0.0710755	0.0717602	0.0714519	0.0717312	0.0714077	0.0618772	0.0553659	0.0347223	0.0301703	0.0206925	0.018923	0.0167931
a31	0.0153725	0.0139908	0.0136093	0.00962198	0.0208579	0.0240791	0.00960044	0.0663774	0.0637189	0.0693759	0.0714519	0.0708461	0.0714457	0.0710934	0.061483	0.0617821	0.0588793	0.0619027	0.0603055	0.055417	0.0487891
a37	0.0330543	0.0244936	0.032995	0.0223907	0.0490911	0.0576742	0.0200813	0.073045	0.0725198	0.0736314	0.0743338	0.0740348	0.0743143	0.0740525	0.0654519	0.0586906	0.0354007	0.0283644	0.0201637	0.0189951	0.0172216
a39	0.0235749	0.018308	0.0195039	0.011622	0.03425	0.0417744	0.0114962	0.0752872	0.0737311	0.0764744	0.0777988	0.0773397	0.0777745	0.0773791	0.0667746	0.0628255	0.0489834	0.0472039	0.0308871	0.0254431	0.0215682
a10	0.0158536	0.0123393	0.0135041	0.00860292	0.02418	0.0295634	0.00811009	0.0686422	0.0666731	0.0707351	0.0723714	0.0718833	0.0723655	0.0720519	0.0635903	0.0628501	0.058517	0.061963	0.0563333	0.0488353	0.0410354
a31	0.0233616	0.0145224	0.0192649	0.0114362	0.0368212	0.0468336	0.0104851	0.067982	0.0670177	0.0686483	0.0697927	0.0694053	0.06978	0.0694168	0.0605753	0.0575182	0.0505275	0.0572758	0.0505914	0.043013	0.0357311
a24	0.0213047	0.0129622	0.0205412	0.0122113	0.0404033	0.0523583	0.0102512	0.0785925	0.077627	0.0797289	0.0811762	0.080666	0.0811648	0.0807135	0.0684011	0.0617257	0.0397403	0.0356019	0.0240428	0.0216478	0.0191393
a31	0.0203466	0.0143889	0.0169081	0.00990441	0.0322799	0.0420683	0.00936247	0.0778108	0.0761186	0.0791947	0.0807675	0.0802332	0.0807459	0.080306	0.0685079	0.0638876	0.0478518	0.0451629	0.0293149	0.0245126	0.0203268
a46	0.0107583	0.0067798	0.0130985	0.00773352	0.0297599	0.0421984	0.00561371	0.0849027	0.0837141	0.0877452	0.0900777	0.0893347	0.0901007	0.0896022	0.0746369	0.0660403	0.0363987	0.0289689	0.0218412	0.0212465	0.019448
a31	0.00962195	0.00674909	0.00842317	0.0068233	0.0133737	0.0161787	0.00600305	0.0689658	0.0617921	0.0794888	0.0872763	0.0850096	0.08729	0.0861984	0.0610179	0.064813	0.0608313	0.0592922	0.0519179	0.0433368	0.0355969
a20	0.00581379	0.00402051	0.00868011	0.00555807	0.0205725	0.0319349	0.00359036	0.0886745	0.0869902	0.0937953	0.0974367	0.0963305	0.0974993	0.0968967	0.0783009	0.0681175	0.0327582	0.0231459	0.0196151	0.0205763	0.0196925
a24	0.00646726	0.00433367	0.00603165	0.00461265	0.0119685	0.017115	0.00384367	0.0777378	0.0714849	0.0869812	0.0938213	0.0918676	0.0938578	0.0929487	0.0701045	0.0713833	0.0575454	0.0490583	0.033958	0.0291558	0.0257227
a41	0.00708273	0.0044637	0.00623758	0.00417676	0.014555	0.0223429	0.00355562	0.0824181	0.0781063	0.0881982	0.0929672	0.0915626	0.0929852	0.0921948	0.0719688	0.0689674	0.0505519	0.0459122	0.0311241	0.0270199	0.0236092
a46	0.00441322	0.00286379	0.00435514	0.00321202	0.00973386	0.015527	0.00264391	0.076316	0.0706276	0.0851844	0.0922773	0.0902791	0.0923454	0.0913956	0.0684447	0.0692804	0.0583512	0.0566403	0.0423925	0.0346572	0.0290596
a18	0.00483847	0.00315894	0.00421988	0.00336843	0.00831871	0.0123227	0.00291648	0.0651093	0.0576167	0.0770837	0.0867237	0.0839361	0.0867789	0.0854994	0.0575421	0.0617774	0.0590593	0.0610325	0.0647937	0.0609068	0.0529968
a31	0.00377071	0.00278782	0.00399907	0.00286778	0.00881101	0.0145551	0.00240264	0.0683778	0.0644807	0.0752897	0.0810288	0.079487	0.081128	0.080521	0.065541	0.067479	0.0634227	0.065229	0.0630035	0.0567315	0.0490862
a20	0.00169	0.00123448	0.00289048	0.00207403	0.0074103	0.0137543	0.00123594	0.0803394	0.077307	0.0924762	0.103028	0.100294	0.103396	0.102326	0.0769244	0.0740068	0.0459969	0.0377216	0.0269949	0.0251809	0.0237182
a31	0.00340605	0.00239346	0.00357798	0.00285259	0.00723693	0.0118145	0.00236695	0.072124	0.0649144	0.0845842	0.0949083	0.0920056	0.0950299	0.0937993	0.0658186	0.0693792	0.0608425	0.0575851	0.0457765	0.0377553	0.0318285
a24	0.00109049	0.000852081	0.00209189	0.001743	0.0047474	0.00876049	0.000934197	0.0791489	0.0742347	0.0985032	0.115604	0.111041	0.116196	0.114485	0.0756408	0.0721857	0.0345669	0.0238135	0.0205092	0.0218915	0.0219608
a46	0.00404347	0.0026599	0.00402467	0.00315685	0.00841383	0.0137817	0.00261229	0.0801112	0.0718069	0.0937434	0.105005	0.101725	0.105089	0.103552	0.068344	0.0679693	0.0462811	0.0382024	0.0286594	0.0267974	0.0240204
a31	0.00429976	0.00296491	0.00388152	0.00341628	0.00675548	0.0104438	0.00304003	0.0524272	0.04174	0.0795565	0.115059	0.102953	0.115259	0.109639	0.0435	0.0512792	0.0494937	0.0476882	0.0561015	0.0545247	0.0459771
a39	0.000984598	0.000833168	0.00203921	0.0017684	0.00445785	0.00832568	0.000888642	0.0798215	0.075472	0.10091	0.118956	0.114169	0.119642	0.117867	0.0771637	0.0718247	0.0293667	0.0179474	0.0171228	0.0197265	0.0207135
a31	0.00391103	0.00292793	0.0038	0.00343602	0.00619391	0.00965565	0.00304617	0.0536013	0.0426032	0.0821702	0.119645	0.106953	0.119908	0.114165	0.0458566	0.0546368	0.0516757	0.046103	0.0476479	0.044312	0.0377523
a46	0.000859209	0.00073146	0.00180416	0.00165007	0.00387807	0.00754862	0.000771613	0.0813555	0.076294	0.106909	0.128013	0.122202	0.128774	0.126297	0.0722599	0.0628129	0.0197161	0.0110755	0.0127293	0.016452	0.0178665
a24	0.00551258	0.00381921	0.00508081	0.00456623	0.00854359	0.0125501	0.00395115	0.0501133	0.0398681	0.0795227	0.12579	0.108796	0.126015	0.117922	0.0419111	0.0498451	0.0477841	0.0421923	0.0452385	0.0437295	0.03725
a31	0.00281196	0.00213783	0.0033583	0.00285795	0.00610083	0.0100483	0.00229423	0.0729815	0.0639647	0.0904658	0.105928	0.101505	0.106134	0.104363	0.0667956	0.0712801	0.054737	0.0435159	0.0323394	0.0293718	0.0270087
a11	0.000746908	0.000628443	0.00150379	0.0014188	0.00302401	0.00555114	0.000688566	0.0722852	0.0655489	0.103141	0.133127	0.124738	0.134213	0.13099	0.0683976	0.0648654	0.022976	0.0134824	0.0147662	0.0182544	0.0196529
a31	0.00336149	0.00253972	0.00356364	0.0031898	0.00592255	0.00941267	0.00272393	0.0627356	0.0511748	0.0887971	0.116822	0.108047	0.117067	0.113272	0.0545646	0.0625314	0.0524903	0.0426672	0.0358676	0.0332384	0.030011
a46	0.000728676	0.000632206	0.0014922	0.0014181	0.00302485	0.00578202	0.000664843	0.0751018	0.0691264	0.106153	0.134539	0.126645	0.135609	0.132407	0.0688121	0.0619526	0.0189448	0.0104511	0.0123697	0.0162343	0.0179107
</S>	0.00550775	0.00384852	0.00509353	0.00459382	0.00851601	0.0125793	0.00398577	0.049434	0.0393311	0.0792742	0.128451	0.110087	0.128695	0.11991	0.0414114	0.0492434	0.0469245	0.0410129	0.0434815	0.0423285	0.0362905
