 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a18	0.0813838	0.0822205	0.0817622	0.08177	0.0813637	0.0800728	0.0789419	0.0775523	0.0604255	0.0522309	0.0393731	0.0654823	0.0725531	0.0648681
a31	0.0790283	0.0798158	0.0794463	0.0795831	0.0793423	0.0783639	0.0776279	0.0768057	0.0615823	0.0548636	0.0429148	0.0681002	0.073618	0.0689079
a3	0.0975751	0.0993908	0.0985781	0.0967266	0.0936763	0.0890533	0.0834274	0.0763337	0.0528539	0.0372704	0.0225846	0.0477551	0.060157	0.0446175
a39	0.0852783	0.0866384	0.0860108	0.0858788	0.085061	0.0830449	0.0810581	0.0784883	0.0578232	0.0472104	0.0332343	0.0605189	0.07037	0.0593847
a0	0.0776256	0.0783472	0.0778449	0.0779958	0.0779455	0.0772532	0.0768177	0.0763147	0.0630838	0.0574488	0.0458551	0.0683221	0.0740957	0.07105
a31	0.0776966	0.0783826	0.0779705	0.0781968	0.0780955	0.0772748	0.0768013	0.0763703	0.0613684	0.0557195	0.0446454	0.0696828	0.0747494	0.0730463
a20	0.0931368	0.0950658	0.0943608	0.0932519	0.0910486	0.0873837	0.0830452	0.0774072	0.0548058	0.0402548	0.025573	0.0513398	0.063665	0.0496616
a13	0.0821594	0.0832442	0.0826761	0.0825249	0.0819873	0.080676	0.0792601	0.0772543	0.0627351	0.0534348	0.0401295	0.0621621	0.0706804	0.0610758
a0	0.0792335	0.0803674	0.0797544	0.0801013	0.0799548	0.0788324	0.0781669	0.0774997	0.0590298	0.0523468	0.0399067	0.0677123	0.074918	0.0721762
a31	0.0790882	0.0800791	0.0794914	0.079826	0.0797059	0.0785792	0.0779599	0.0774166	0.0583503	0.0519766	0.0400328	0.0685591	0.0754056	0.0735291
a15	0.0906121	0.0928509	0.0921849	0.0913731	0.0894996	0.0863492	0.0825811	0.0775466	0.0570023	0.0428264	0.0278405	0.0527169	0.0648231	0.0517932
a31	0.0778089	0.0789068	0.0778486	0.0778542	0.0781751	0.0777096	0.0775566	0.0772305	0.0630397	0.0575084	0.043391	0.0650114	0.0751248	0.0728343
a18	0.0938016	0.0964186	0.0954772	0.0940544	0.0914262	0.0876446	0.0827185	0.076123	0.0580194	0.0421923	0.0265925	0.0479296	0.0606336	0.0469685
a31	0.0826636	0.0843355	0.0831272	0.0830879	0.0828577	0.0815905	0.0803811	0.0784849	0.0613662	0.0518957	0.0363552	0.0590945	0.0717612	0.0629986
a7	0.0961469	0.100341	0.0989416	0.0973544	0.0941288	0.0895413	0.083685	0.0759868	0.0561066	0.0394027	0.0227035	0.0437254	0.0579423	0.043994
a39	0.0863755	0.0896713	0.0878338	0.0883132	0.087601	0.0853516	0.0832204	0.0799833	0.0579042	0.0457941	0.0285163	0.0528167	0.0691071	0.0575115
a46	0.078797	0.0811074	0.0791951	0.079699	0.0801681	0.0796724	0.0795743	0.0789274	0.0643458	0.0574297	0.0390331	0.0591576	0.0741639	0.0687293
a18	0.0768073	0.0783333	0.07702	0.0772888	0.0776978	0.0774164	0.0774477	0.0771797	0.0657205	0.0606059	0.0451759	0.0633785	0.0744534	0.0714747
a16	0.0764873	0.0787046	0.0775954	0.0784952	0.0785982	0.0779524	0.0777755	0.0773825	0.0641827	0.0583897	0.0435266	0.0650942	0.0742818	0.0715341
a31	0.0791708	0.0817007	0.0803451	0.0813686	0.0814137	0.0801912	0.0797165	0.0791228	0.0582278	0.0511614	0.0358752	0.0639247	0.0754796	0.0723021
a8	0.0881169	0.0938315	0.0926332	0.0927015	0.0908808	0.0877147	0.084003	0.0787351	0.058882	0.0437891	0.0259248	0.0488135	0.0635752	0.0503988
a31	0.0786614	0.0819693	0.0783755	0.077601	0.0794355	0.0801482	0.0811021	0.0809959	0.0678638	0.0617472	0.0365199	0.0510427	0.0755398	0.0689977
a39	0.0883999	0.0964668	0.0940743	0.0947884	0.0927072	0.089327	0.0851767	0.0788252	0.0628422	0.0458991	0.0241566	0.0419943	0.0594667	0.0458756
a31	0.0802746	0.0854715	0.0803824	0.0807193	0.0827223	0.0831828	0.0841945	0.0835768	0.0674419	0.0588059	0.0297971	0.0449655	0.0742519	0.0642133
a0	0.0886062	0.10079	0.0967183	0.0988603	0.0966348	0.0925387	0.0880022	0.08075	0.0609117	0.0425836	0.0183305	0.0357076	0.0569557	0.0426109
a39	0.0821439	0.0898117	0.0828088	0.0839777	0.0863411	0.086634	0.0877153	0.08637	0.0668092	0.0553915	0.0235009	0.0382204	0.0720787	0.0581967
a17	0.0770386	0.0833799	0.0779324	0.0803142	0.0820399	0.0823672	0.0837027	0.0833355	0.0720827	0.0642838	0.0326155	0.0446665	0.0729575	0.0632835
a31	0.07638	0.0831269	0.078367	0.0817591	0.082954	0.0825886	0.0836193	0.083424	0.0669256	0.0590401	0.0309591	0.0491678	0.0744483	0.0672403
a29	0.0800498	0.100279	0.0943921	0.10023	0.0989656	0.0952056	0.09206	0.0855929	0.063123	0.0439047	0.0152757	0.0316511	0.0572728	0.0419973
a18	0.073671	0.0902909	0.0820042	0.0899881	0.0914919	0.0902354	0.0916262	0.0902241	0.0671494	0.053576	0.0192909	0.0359926	0.0690714	0.0553879
a24	0.0731665	0.0876144	0.0795465	0.0866413	0.0885389	0.0879147	0.0898968	0.0894616	0.0682233	0.0569135	0.0218632	0.0383767	0.0719288	0.0599139
a31	0.0799806	0.0910404	0.0853824	0.0906322	0.0912318	0.0887393	0.0885533	0.0870334	0.0546164	0.0437877	0.0198983	0.0442461	0.0728794	0.0619786
a28	0.0729437	0.104495	0.0961771	0.1057	0.104369	0.0999024	0.096498	0.0884511	0.0663054	0.0437279	0.0112333	0.0237895	0.0511091	0.0352992
a31	0.0768633	0.0935308	0.0816405	0.0888004	0.091864	0.0917744	0.0943337	0.0926303	0.0715333	0.0559676	0.0164616	0.0279177	0.0671869	0.0494956
a22	0.0630853	0.107417	0.090362	0.109918	0.111057	0.106465	0.106699	0.0987047	0.0697063	0.0427726	0.00631941	0.0144634	0.0448326	0.0281965
a0	0.074196	0.0953863	0.0758879	0.0817518	0.0887971	0.0923334	0.0993799	0.0991817	0.083603	0.0668775	0.0145753	0.0195717	0.0652713	0.0431872
a39	0.0717938	0.0921263	0.0743007	0.0828844	0.0890014	0.0913931	0.0982461	0.0989823	0.0806211	0.0660046	0.0153007	0.0222367	0.0683124	0.0487962
a24	0.06851	0.0900321	0.0723515	0.0841206	0.0897196	0.0912547	0.0984583	0.099741	0.0806457	0.0665446	0.0158919	0.0233164	0.0687214	0.0506924
a20	0.0758595	0.0931373	0.0828715	0.0922107	0.0942169	0.0921007	0.0939093	0.0930063	0.0577404	0.0453667	0.015103	0.0340357	0.0718706	0.0585716
a18	0.0682803	0.0926345	0.0787855	0.0892537	0.0934585	0.0936621	0.0981896	0.0980998	0.0704747	0.055662	0.0139445	0.0262805	0.0692068	0.0520675
a31	0.0701823	0.0902187	0.0772362	0.0867945	0.0906888	0.0910452	0.0954583	0.0957999	0.0717681	0.0587086	0.0164856	0.0288788	0.071099	0.0556362
</S>	0.0540171	0.0990749	0.0850802	0.106706	0.108415	0.104932	0.106954	0.101518	0.0756956	0.0496985	0.00861266	0.0178029	0.0493471	0.032146
