 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a21	0.0751469	0.0160605	0.0119195	0.078606	0.091227	0.0973092	0.0980997	0.0926869	0.0886792	0.0737273	0.0717261	0.0694678	0.0673213	0.0680227
a31	0.0706568	0.0111391	0.00713009	0.076671	0.0946851	0.103705	0.10457	0.0944719	0.0876825	0.0650744	0.0625002	0.0642959	0.0661235	0.0912945
a18	0.0748717	0.0108245	0.00923259	0.0852004	0.10426	0.112249	0.11382	0.102612	0.0949094	0.075616	0.0715247	0.0584251	0.0501042	0.0363519
a46	0.0716623	0.00955764	0.00604722	0.0764123	0.0972155	0.108385	0.109602	0.0999288	0.093375	0.0687449	0.0653023	0.0611017	0.0602418	0.0724229
a31	0.0735742	0.0117095	0.00737956	0.0732509	0.0928486	0.105078	0.105941	0.0988486	0.0939618	0.0681928	0.0638836	0.0554736	0.0581439	0.091713
a38	0.0724572	0.00845698	0.0066686	0.0817523	0.103312	0.113351	0.11535	0.10562	0.0988545	0.0783901	0.0738183	0.0550417	0.0480671	0.0388602
a3	0.067876	0.00690878	0.00473054	0.06453	0.0943363	0.118584	0.120309	0.110703	0.104699	0.0630681	0.0565459	0.0442468	0.04641	0.0970518
a21	0.0666236	0.00938123	0.00694681	0.0760526	0.0936413	0.101482	0.102741	0.0931114	0.0866272	0.0668889	0.0653921	0.0714373	0.0710479	0.0886262
a8	0.0648292	0.00750926	0.00455102	0.0738022	0.099204	0.11252	0.113919	0.09794	0.0882851	0.0595447	0.0565298	0.0604915	0.0623658	0.0985086
a28	0.0714051	0.00975197	0.00622214	0.0710831	0.0945421	0.110262	0.111301	0.101719	0.0953763	0.0641231	0.0592693	0.0517425	0.0548711	0.0983321
a31	0.0677501	0.0099379	0.00707997	0.0762916	0.0932914	0.100976	0.102099	0.0928386	0.086555	0.0668668	0.0652029	0.0700273	0.0704103	0.0906733
a28	0.05962	0.00545854	0.00455997	0.0738969	0.0993338	0.110827	0.113518	0.0993501	0.0903996	0.0682922	0.0659405	0.0691946	0.0673522	0.0722566
a31	0.064506	0.00678838	0.00426197	0.0732549	0.0979642	0.110824	0.112569	0.0996819	0.0915115	0.0643655	0.0615059	0.0625032	0.06228	0.0879838
a3	0.0605814	0.00407746	0.00280746	0.0726658	0.105002	0.122347	0.126219	0.113325	0.105052	0.0767591	0.071225	0.0493977	0.0443325	0.0462081
a30	0.0610398	0.00440836	0.00282507	0.063793	0.0988504	0.124445	0.127311	0.114299	0.106468	0.0634689	0.0575114	0.0453722	0.0448751	0.085333
a35	0.0497547	0.00274106	0.00171927	0.0561644	0.0984002	0.130899	0.135798	0.118057	0.108236	0.0589311	0.0532836	0.043673	0.0429652	0.0993776
a8	0.0528361	0.00320714	0.00222878	0.0549495	0.0966231	0.133811	0.137852	0.11986	0.109931	0.0547429	0.0483145	0.039869	0.0401075	0.105669
a31	0.0546768	0.00395371	0.00325858	0.0494793	0.088666	0.137401	0.141441	0.128398	0.121682	0.0530075	0.0452422	0.0340391	0.0346237	0.104131
a0	0.0355271	0.00176023	0.00107706	0.0434713	0.0888421	0.129007	0.140609	0.130803	0.12596	0.0797812	0.0717132	0.0408899	0.0391572	0.0714021
a46	0.0447234	0.00266235	0.0021365	0.0439974	0.0893037	0.145528	0.151983	0.133424	0.12439	0.0489469	0.0417848	0.0323025	0.0312408	0.107577
a20	0.0496235	0.00325542	0.00272257	0.0454822	0.0869081	0.140782	0.146057	0.133068	0.126949	0.0523702	0.0444958	0.0324084	0.032035	0.103843
a31	0.0466199	0.00254588	0.00172336	0.0487256	0.0910441	0.129402	0.1355	0.1246	0.11925	0.0628256	0.0558147	0.0391435	0.0378991	0.104907
a46	0.0260603	0.00104724	0.000595018	0.033266	0.0852517	0.145084	0.164251	0.145031	0.136279	0.0681672	0.0589326	0.0304732	0.0291057	0.0764556
a20	0.0387954	0.00303047	0.00302381	0.0345475	0.0721498	0.158102	0.167708	0.152625	0.148673	0.0418483	0.0351632	0.0273311	0.0257857	0.0912173
a31	0.0347633	0.00188943	0.00146699	0.0342466	0.08089	0.143996	0.155728	0.143438	0.140155	0.0543226	0.046121	0.0281551	0.0260036	0.108824
a37	0.0169635	0.00064464	0.000390855	0.0199086	0.0691905	0.163297	0.200272	0.172327	0.163845	0.0552149	0.0433589	0.0140285	0.0139242	0.0666349
a31	0.0273567	0.00121843	0.00106903	0.0272839	0.0755781	0.168456	0.185922	0.161512	0.153439	0.0413054	0.0338601	0.0210461	0.0187618	0.0831917
a21	0.00983213	0.000418964	0.00030389	0.00988281	0.0441808	0.173498	0.243266	0.205077	0.20211	0.0390759	0.0260019	0.00394163	0.00426118	0.0381505
a31	0.0175497	0.00269871	0.00312334	0.0188439	0.0424828	0.176013	0.21583	0.183003	0.19087	0.0248705	0.0225269	0.0205114	0.0168275	0.0648492
a33	0.00726065	0.000429706	0.000337562	0.00676941	0.0293232	0.163799	0.269998	0.216163	0.220841	0.0300754	0.0185902	0.00233094	0.00280892	0.0312726
a46	0.0203739	0.00397044	0.00475938	0.024279	0.0452934	0.161573	0.209145	0.171734	0.189014	0.0287666	0.027548	0.028749	0.0233258	0.0614683
a23	0.0158275	0.00289962	0.00324032	0.0155142	0.0374893	0.171103	0.218395	0.187157	0.199602	0.0237939	0.0211034	0.0168816	0.0140963	0.0728966
</S>	0.0148379	0.00274951	0.00319618	0.0151622	0.0350048	0.170809	0.226609	0.18616	0.198403	0.0210527	0.019046	0.0174444	0.0145191	0.0750064
