 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a46	0.0537458	0.0783064	0.0593713	0.0681536	0.0786645	0.0799125	0.0804107	0.0720554	0.0738699	0.0733362	0.0577413	0.063949	0.0615205	0.0477385	0.0243853	0.0148676	0.0119717
a27	0.0636776	0.0931146	0.0404752	0.0499596	0.0680763	0.0682524	0.0753927	0.0778859	0.0803887	0.0638279	0.0502779	0.0654317	0.055677	0.0356917	0.0309089	0.0409027	0.0400591
a23	0.0520618	0.0681076	0.051226	0.057394	0.0641783	0.0642812	0.0656768	0.0641093	0.0650693	0.0620815	0.0562306	0.0630859	0.0603411	0.0514289	0.0485731	0.0542237	0.051931
a31	0.0542184	0.0750106	0.0444964	0.0527065	0.0644885	0.0645507	0.0674539	0.0650873	0.0668264	0.0601904	0.0506136	0.0634182	0.0581019	0.0449241	0.0420916	0.0621584	0.0636632
a8	0.0428952	0.0733715	0.0677655	0.0728715	0.0761939	0.0763361	0.0751612	0.0681781	0.0692746	0.0708273	0.0577297	0.0582672	0.0582632	0.0523762	0.0397127	0.0224119	0.0183643
a31	0.0586295	0.0831701	0.0413929	0.0503206	0.0656232	0.0656989	0.0703102	0.0686424	0.0709451	0.0602291	0.0481713	0.0641614	0.0567009	0.0408985	0.0375192	0.0584181	0.0591686
a20	0.0460397	0.0787399	0.0699487	0.0761877	0.0808204	0.0810594	0.0806467	0.075117	0.0757757	0.0760892	0.0587444	0.0522214	0.0510141	0.0400169	0.0260848	0.0171161	0.0143777
a13	0.0544952	0.0794322	0.0508424	0.0597247	0.071281	0.0714446	0.0738685	0.0705403	0.0722532	0.0667662	0.0556502	0.0665195	0.0617141	0.0476982	0.0383672	0.0317132	0.0276893
a31	0.0454761	0.0726879	0.0506778	0.0591327	0.0683613	0.0684328	0.0692587	0.0634086	0.0652375	0.0627073	0.0525963	0.0648534	0.0619837	0.0518738	0.0476871	0.0502468	0.0453781
a18	0.039878	0.0793945	0.0677922	0.075868	0.0819099	0.0820717	0.0810042	0.0723571	0.0737622	0.0746013	0.0559451	0.0552952	0.0537361	0.0439754	0.0285925	0.0186424	0.0151742
a31	0.0527479	0.0811742	0.0467722	0.0564842	0.0699926	0.0701892	0.0738866	0.0724578	0.0743097	0.0661583	0.0548939	0.066909	0.0606039	0.0451125	0.0379519	0.0371042	0.0332518
a29	0.0355057	0.0859329	0.0653648	0.0773527	0.0875248	0.0879024	0.08834	0.0810306	0.0823527	0.0804662	0.055412	0.0491433	0.0455272	0.0306807	0.0191852	0.0155224	0.0127562
a31	0.0429	0.0838348	0.0471576	0.0591472	0.0742269	0.0744982	0.07786	0.0739531	0.0763944	0.0687024	0.0542606	0.067517	0.0610289	0.0448495	0.0352808	0.0309955	0.0273932
a6	0.0286165	0.0909298	0.0586972	0.0751779	0.0909997	0.0916172	0.093806	0.0869078	0.0888765	0.0833726	0.0534462	0.0478487	0.0422067	0.0251282	0.0156151	0.0146775	0.0120765
a31	0.0526813	0.121885	0.0320023	0.0402156	0.0600064	0.060375	0.0739344	0.0919321	0.0973312	0.0577313	0.0437474	0.0611653	0.0474916	0.0312088	0.0285337	0.0467732	0.0529848
a17	0.0260952	0.0876008	0.0566518	0.0741801	0.0898204	0.0906932	0.0935673	0.0894573	0.0911933	0.0851711	0.0563565	0.0479495	0.042569	0.0249558	0.0162387	0.0148448	0.0126552
a31	0.045526	0.117547	0.0340741	0.0454993	0.0688871	0.0693278	0.0816916	0.0907452	0.0961694	0.0637066	0.0455203	0.065906	0.0521815	0.0318024	0.0259198	0.032258	0.033238
a20	0.0198047	0.0917856	0.0497226	0.0714007	0.0933948	0.094699	0.100458	0.0992407	0.101604	0.0896417	0.0537701	0.0437963	0.0364463	0.018248	0.0119447	0.0129694	0.0110736
a28	0.0338195	0.111154	0.0342005	0.0493516	0.0753919	0.076268	0.0893916	0.100539	0.105565	0.0732304	0.0514225	0.0647088	0.0501838	0.0267173	0.0175414	0.0200125	0.0205017
a20	0.0238043	0.0925516	0.0325265	0.0500887	0.0750955	0.0761521	0.0862237	0.0913952	0.096431	0.0734776	0.0529819	0.0700222	0.0569858	0.035049	0.0276571	0.0306935	0.0288643
a31	0.018841	0.0852207	0.0314702	0.0492915	0.073308	0.0744654	0.0839366	0.0892021	0.0940584	0.0729427	0.0538223	0.0710342	0.0584126	0.0375072	0.0319609	0.0387183	0.0358079
a17	0.0102407	0.0854422	0.0367235	0.0633188	0.0943166	0.0968276	0.107261	0.11083	0.116422	0.0942218	0.0510824	0.0457851	0.0350923	0.0168223	0.011149	0.0133414	0.0111225
a31	0.0261083	0.118914	0.0267926	0.040365	0.064325	0.0653394	0.0811082	0.102272	0.110612	0.0641633	0.0460454	0.0657607	0.0503606	0.0309195	0.0272888	0.0381058	0.0415198
a39	0.00844737	0.0832186	0.0284915	0.0552555	0.0926586	0.0963633	0.113313	0.129679	0.138422	0.0996286	0.0476446	0.0393699	0.027628	0.0112856	0.00778124	0.0111196	0.00969395
a20	0.0208514	0.125233	0.0244912	0.0387805	0.0607135	0.0621702	0.0786377	0.110246	0.122762	0.064544	0.0472698	0.0643105	0.0498755	0.0319367	0.028285	0.0331362	0.0367566
a31	0.0144477	0.0850167	0.0218529	0.0392473	0.0671797	0.0691779	0.0850834	0.106462	0.115324	0.0743889	0.0530372	0.0723151	0.0544233	0.032717	0.0285504	0.0405192	0.0402567
a23	0.00646222	0.0748131	0.0219328	0.0469141	0.0884848	0.0936323	0.115814	0.140775	0.157832	0.100918	0.0427486	0.0412812	0.0269902	0.0114618	0.00799168	0.0118443	0.010103
</S>	0.0199819	0.122742	0.0263748	0.0401463	0.0572774	0.0586011	0.0711928	0.0992875	0.11135	0.0614429	0.0483141	0.0626245	0.0520802	0.0373635	0.0357162	0.0445802	0.0509247
