 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a27	0.00947829	0.0459393	0.0794632	0.0911816	0.0987736	0.0988007	0.107186	0.103676	0.0938698	0.0841742	0.064205	0.0280017	0.0236697	0.00965112	0.00358159	0.00340862	0.00336308	0.00532094	0.0462563
a10	0.00931126	0.0441872	0.0780845	0.087126	0.0974699	0.0975789	0.108762	0.105856	0.0980736	0.0907055	0.0707461	0.0221454	0.0179325	0.00806691	0.00387689	0.00377772	0.00374219	0.00586989	0.046687
a35	0.00877661	0.0426242	0.077059	0.0915992	0.0990512	0.0994377	0.107802	0.104558	0.0950466	0.0857408	0.0659513	0.0293451	0.0243199	0.00993764	0.00346868	0.00327432	0.00328443	0.00515763	0.0435656
a10	0.00945341	0.0461316	0.0798601	0.0887588	0.0982439	0.0981278	0.108357	0.10497	0.0958912	0.0870066	0.0664635	0.0235907	0.019738	0.00850466	0.00379366	0.00373555	0.00365233	0.00558274	0.0481385
a11	0.00778204	0.040383	0.0762372	0.0919307	0.100175	0.10068	0.109882	0.106583	0.0969274	0.0875973	0.0671572	0.0277032	0.0226638	0.00910869	0.00312296	0.00296895	0.00293819	0.00461212	0.0415477
a37	0.00788477	0.0414893	0.0778167	0.0914432	0.101092	0.101327	0.112206	0.108351	0.0975477	0.0873162	0.0652336	0.0235699	0.0195092	0.00799206	0.00322345	0.0031596	0.00310592	0.00476414	0.0429686
a20	0.00922699	0.0458898	0.0792667	0.0907585	0.0981475	0.0981808	0.106122	0.102894	0.0939109	0.0848607	0.0656527	0.029023	0.02445	0.00993731	0.00350933	0.00335197	0.00325876	0.00510379	0.0464553
a24	0.00773637	0.0418433	0.0772999	0.0896607	0.0988865	0.0991925	0.10904	0.106147	0.0981133	0.0903069	0.0707437	0.02511	0.0202502	0.00841852	0.00317105	0.0030516	0.00294209	0.00460142	0.0434843
a46	0.0101567	0.0476037	0.0811124	0.0929399	0.100116	0.0998039	0.108161	0.103604	0.0912644	0.0794698	0.0586094	0.028458	0.0251205	0.0100064	0.00376802	0.00364794	0.00362559	0.0054952	0.0470366
a24	0.00964366	0.0445482	0.0790112	0.0841124	0.0970002	0.0966009	0.110583	0.10714	0.099024	0.0913569	0.0694072	0.0199621	0.0168378	0.00810243	0.0043	0.00432449	0.00414772	0.00573323	0.0481643
a31	0.0114119	0.0481149	0.0783488	0.0893463	0.0952737	0.0954084	0.101949	0.0992388	0.091371	0.0833215	0.0659578	0.0330788	0.0278627	0.0119787	0.00435329	0.00402136	0.00409066	0.00656126	0.0483108
a24	0.00363308	0.0223969	0.0613303	0.0940059	0.106531	0.109049	0.122525	0.119097	0.109482	0.100999	0.0778976	0.0256486	0.0188192	0.00601047	0.00113498	0.000852529	0.000767812	0.00157348	0.0182457
a46	0.0113588	0.0503485	0.0812777	0.0889767	0.0968838	0.0965492	0.105015	0.101725	0.0935216	0.0851077	0.0660901	0.0271676	0.023035	0.00986357	0.00399822	0.00353172	0.0033636	0.00590017	0.0462864
a33	0.00847485	0.0362616	0.073246	0.0767412	0.0962367	0.095613	0.119899	0.115453	0.107204	0.100668	0.0727888	0.0166797	0.0140365	0.00763191	0.00456138	0.00461955	0.00434159	0.00515057	0.0403929
a31	0.0099098	0.0395765	0.0734182	0.075769	0.0923403	0.0919817	0.111165	0.108493	0.104329	0.101936	0.0820805	0.0189224	0.0154121	0.00870876	0.00507202	0.00503669	0.00479915	0.0062474	0.0448034
</S>	0.00297247	0.0171341	0.0527017	0.0906338	0.106141	0.110025	0.127936	0.124799	0.115005	0.107875	0.083923	0.0224273	0.0157516	0.0050267	0.000931249	0.000675423	0.000626514	0.00138658	0.014028
